Alpha,T1-15.8 m/s-VLM2, , 
           -2,      6.921306, , 
         -1.8,      6.999096, , 
         -1.6,      7.072979, , 
         -1.4,      7.143021, , 
         -1.2,      7.209152, , 
           -1,      7.271434, , 
         -0.8,      7.330013, , 
         -0.6,       7.38498, , 
         -0.4,      7.436667, , 
         -0.2,      7.487525, , 
            0,      7.535543, , 
          0.2,      7.580379, , 
          0.4,      7.623084, , 
          0.6,      7.664595, , 
          0.8,      7.702823, , 
            1,      7.738566, , 
          1.2,      7.771158, , 
          1.4,      7.800083, , 
          1.6,      7.823015, , 
          1.8,      7.841285, , 
            2,      7.854492, , 
          2.2,      7.861179, , 
          2.4,      7.861214, , 
          2.6,      7.856875, , 
          2.8,      7.850781, , 
            3,      7.840215, , 
          3.2,      7.825793, , 
          3.4,      7.808399, , 
          3.6,      7.788772, , 
          3.8,      7.767003, , 
            4,      7.741719, , 
          4.2,      7.714795, , 
          4.4,      7.689694, , 
          4.6,      7.661054, , 
          4.8,      7.631307, , 
            5,      7.600708, , 
          5.2,      7.567865, , 
          5.4,      7.535884, , 
          5.6,      7.500739, , 
          5.8,       7.46469, , 
            6,      7.429826, , 
          6.2,      7.393054, , 
          6.4,      7.355815, , 
          6.6,       7.31808, , 
          6.8,      7.279736, , 
            7,      7.241098, , 
          7.2,      7.201809, , 
          7.4,      7.161915, , 
          7.6,      7.122005, , 
          7.8,      7.081705, , 
            8,      7.041089, , 

