Alpha,T1-15.8 m/s-VLM2, , 
           -2,      12.17956, , 
         -1.8,      12.42346, , 
         -1.6,      12.65025, , 
         -1.4,       12.8481, , 
         -1.2,      12.99874, , 
           -1,      13.14619, , 
         -0.8,      13.23689, , 
         -0.6,      13.32131, , 
         -0.4,      13.38177, , 
         -0.2,      13.42516, , 
            0,      13.45538, , 
          0.2,      13.47391, , 
          0.4,      13.48316, , 
          0.6,      13.48564, , 
          0.8,      13.48185, , 
            1,      13.47197, , 
          1.2,        13.456, , 
          1.4,      13.43443, , 
          1.6,      13.40636, , 
          1.8,      13.37239, , 
            2,      13.33235, , 
          2.2,      13.28668, , 
          2.4,      13.23508, , 
          2.6,      13.17772, , 
          2.8,      13.11524, , 
            3,      13.04822, , 
          3.2,      12.97705, , 
          3.4,      12.90229, , 
          3.6,      12.82446, , 
          3.8,      12.74397, , 
            4,      12.66142, , 
          4.2,        12.577, , 
          4.4,       12.4912, , 

