Alpha,T1-15.8 m/s-VLM2, , 
           -2,      4.693727, , 
         -1.8,       4.60198, , 
         -1.6,      4.519821, , 
         -1.4,      4.450504, , 
         -1.2,      4.399129, , 
           -1,       4.34998, , 
         -0.8,      4.320288, , 
         -0.6,      4.293011, , 
         -0.4,      4.273687, , 
         -0.2,      4.259924, , 
            0,       4.25039, , 
          0.2,      4.244567, , 
          0.4,      4.241666, , 
          0.6,       4.24089, , 
          0.8,      4.242077, , 
            1,      4.245178, , 
          1.2,      4.250196, , 
          1.4,      4.256996, , 
          1.6,      4.265875, , 
          1.8,      4.276674, , 
            2,       4.28947, , 
          2.2,      4.304156, , 
          2.4,      4.320875, , 
          2.6,      4.339611, , 
          2.8,      4.360205, , 
            3,      4.382514, , 
          3.2,      4.406455, , 
          3.4,      4.431886, , 
          3.6,      4.458675, , 
          3.8,      4.486719, , 
            4,      4.515852, , 
          4.2,      4.546036, , 
          4.4,      4.577131, , 

