Alpha,T1-15.8 m/s-VLM2, , 
           -1,      0.596183, , 
         -0.8,     0.5962545, , 
         -0.6,     0.5963027, , 
         -0.4,      0.596331, , 
         -0.2,     0.5963421, , 
            0,     0.5963383, , 
          0.2,     0.5963214, , 
          0.4,     0.5962928, , 
          0.6,     0.5962538, , 
          0.8,     0.5962055, , 
            1,     0.5961487, , 
          1.2,     0.5960843, , 
          1.4,     0.5960129, , 
          1.6,      0.595935, , 
          1.8,     0.5958511, , 
            2,     0.5957617, , 
          2.2,      0.595667, , 
          2.4,     0.5955676, , 
          2.6,     0.5954636, , 
          2.8,     0.5953552, , 
            3,     0.5952428, , 
          3.2,     0.5951265, , 
          3.4,     0.5950065, , 
          3.6,     0.5948829, , 
          3.8,      0.594756, , 
            4,     0.5946258, , 
          4.2,     0.5944925, , 
          4.4,     0.5943562, , 
          4.6,      0.594217, , 
          4.8,     0.5940749, , 
            5,     0.5939302, , 
          5.2,     0.5937827, , 
          5.4,     0.5936328, , 
          5.6,     0.5934803, , 
          5.8,     0.5933254, , 
            6,     0.5931681, , 
          6.2,     0.5930085, , 
          6.4,     0.5928467, , 
          6.6,     0.5926827, , 
          6.8,     0.5925165, , 
            7,     0.5923483, , 
          7.2,      0.592178, , 
          7.4,     0.5920057, , 
          7.6,     0.5918315, , 
          7.8,     0.5916553, , 
            8,     0.5914773, , 
          8.2,     0.5912975, , 
          8.4,     0.5911158, , 
          8.6,     0.5909325, , 
          8.8,     0.5907474, , 

