Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.2081753, , 
         -0.8,     0.2184029, , 
         -0.6,     0.2286248, , 
         -0.4,     0.2388405, , 
         -0.2,     0.2490499, , 
            0,     0.2592523, , 
          0.2,     0.2694476, , 
          0.4,     0.2796354, , 
          0.6,     0.2898153, , 
          0.8,     0.2999869, , 
            1,     0.3101499, , 
          1.2,     0.3203039, , 
          1.4,     0.3304486, , 
          1.6,     0.3405836, , 
          1.8,     0.3507086, , 
            2,     0.3608231, , 
          2.2,      0.370927, , 
          2.4,     0.3810197, , 
          2.6,     0.3911009, , 
          2.8,     0.4011704, , 
            3,     0.4112277, , 
          3.2,     0.4212725, , 
          3.4,     0.4313044, , 
          3.6,     0.4413231, , 
          3.8,     0.4513283, , 
            4,     0.4613196, , 
          4.2,     0.4712966, , 
          4.4,     0.4812591, , 
          4.6,     0.4912067, , 
          4.8,     0.5011389, , 
            5,     0.5110556, , 
          5.2,     0.5209564, , 
          5.4,     0.5308408, , 
          5.6,     0.5407087, , 
          5.8,     0.5505596, , 
            6,     0.5603932, , 
          6.2,     0.5702092, , 
          6.4,     0.5800072, , 
          6.6,      0.589787, , 
          6.8,     0.5995482, , 
            7,     0.6092905, , 
          7.2,     0.6190135, , 
          7.4,     0.6287169, , 
          7.6,     0.6384004, , 
          7.8,     0.6480638, , 
            8,     0.6577065, , 
          8.2,     0.6673285, , 
          8.4,     0.6769293, , 
          8.6,     0.6865085, , 
          8.8,     0.6960661, , 

