Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.7979658, ,            -5,     0.7979658, ,            -5,     0.7979658, , 
         -4.8,     0.8111324, ,          -4.8,     0.8111324, ,          -4.8,     0.8111324, , 
         -4.6,     0.8242811, ,          -4.6,     0.8242811, ,          -4.6,     0.8242811, , 
         -4.4,     0.8374115, ,          -4.4,     0.8374115, ,          -4.4,     0.8374115, , 
         -4.2,     0.8505233, ,          -4.2,     0.8505233, ,          -4.2,     0.8505233, , 
           -4,     0.8636161, ,            -4,     0.8636161, ,            -4,     0.8636161, , 
         -3.8,     0.8766894, ,          -3.8,     0.8766894, ,          -3.8,     0.8766894, , 
         -3.6,     0.8897428, ,          -3.6,     0.8897428, ,          -3.6,     0.8897428, , 
         -3.4,      0.902776, ,          -3.4,      0.902776, ,          -3.4,      0.902776, , 
         -3.2,     0.9157886, ,          -3.2,     0.9157886, ,          -3.2,     0.9157886, , 
           -3,     0.9287802, ,            -3,     0.9287802, ,            -3,     0.9287802, , 
         -2.8,     0.9417504, ,          -2.8,     0.9417504, ,          -2.8,     0.9417504, , 
         -2.6,     0.9546989, ,          -2.6,     0.9546989, ,          -2.6,     0.9546989, , 
         -2.4,     0.9676251, ,          -2.4,     0.9676251, ,          -2.4,     0.9676251, , 
         -2.2,     0.9805289, ,          -2.2,     0.9805289, ,          -2.2,     0.9805289, , 
           -2,     0.9934097, ,            -2,     0.9934097, ,            -2,     0.9934097, , 
         -1.8,      1.006267, ,          -1.8,      1.006267, ,          -1.8,      1.006267, , 
         -1.6,      1.019101, ,          -1.6,      1.019101, ,          -1.6,      1.019101, , 
         -1.4,      1.031911, ,          -1.4,      1.031911, ,          -1.4,      1.031911, , 
         -1.2,      1.044696, ,          -1.2,      1.044696, ,          -1.2,      1.044696, , 
           -1,      1.057457, ,            -1,      1.057457, ,            -1,      1.057457, , 
         -0.8,      1.070192, ,          -0.8,      1.070192, ,          -0.8,      1.070192, , 
         -0.6,      1.082902, ,          -0.6,      1.082902, ,          -0.6,      1.082902, , 
         -0.4,      1.095585, ,          -0.4,      1.095585, ,          -0.4,      1.095585, , 
         -0.2,      1.108243, ,          -0.2,      1.108243, ,          -0.2,      1.108243, , 
            0,      1.120874, ,             0,      1.120874, ,             0,      1.120874, , 
          0.2,      1.133478, ,           0.2,      1.133478, ,           0.2,      1.133478, , 
          0.4,      1.146054, ,           0.4,      1.146054, ,           0.4,      1.146054, , 
          0.6,      1.158603, ,           0.6,      1.158603, ,           0.6,      1.158603, , 
          0.8,      1.171124, ,           0.8,      1.171124, ,           0.8,      1.171124, , 
            1,      1.183616, ,             1,      1.183616, ,             1,      1.183616, , 
          1.2,      1.196079, ,           1.2,      1.196079, ,           1.2,      1.196079, , 
          1.4,      1.208514, ,           1.4,      1.208514, ,           1.4,      1.208514, , 
          1.6,      1.220918, ,           1.6,      1.220918, ,           1.6,      1.220918, , 
          1.8,      1.233293, ,           1.8,      1.233293, ,           1.8,      1.233293, , 
            2,      1.245638, ,             2,      1.245638, ,             2,      1.245638, , 
          2.2,      1.257952, ,           2.2,      1.257952, ,           2.2,      1.257952, , 
          2.4,      1.270235, ,           2.4,      1.270235, ,           2.4,      1.270235, , 
          2.6,      1.282488, ,           2.6,      1.282488, ,           2.6,      1.282488, , 
          2.8,      1.294708, ,           2.8,      1.294708, ,           2.8,      1.294708, , 
            3,      1.306897, ,             3,      1.306897, ,             3,      1.306897, , 
          3.2,      1.319053, ,           3.2,      1.319053, ,           3.2,      1.319053, , 
          3.4,      1.331177, ,           3.4,      1.331177, ,           3.4,      1.331177, , 
          3.6,      1.343268, ,           3.6,      1.343268, ,           3.6,      1.343268, , 
          3.8,      1.355325, ,           3.8,      1.355325, ,           3.8,      1.355325, , 
            4,      1.367349, ,             4,      1.367349, ,             4,      1.367349, , 
          4.2,      1.379339, ,           4.2,      1.379339, ,           4.2,      1.379339, , 
          4.4,      1.391295, ,           4.4,      1.391295, ,           4.4,      1.391295, , 
          4.6,      1.403217, ,           4.6,      1.403217, ,           4.6,      1.403217, , 
          4.8,      1.415104, ,           4.8,      1.415104, ,           4.8,      1.415104, , 
            5,      1.426955, ,             5,      1.426955, ,             5,      1.426955, , 
          5.2,      1.438771, ,           5.2,      1.438771, ,           5.2,      1.438771, , 
          5.4,      1.450552, ,           5.4,      1.450552, ,           5.4,      1.450552, , 
          5.6,      1.462296, ,           5.6,      1.462296, ,           5.6,      1.462296, , 
          5.8,      1.474004, ,           5.8,      1.474004, ,           5.8,      1.474004, , 
            6,      1.485675, ,             6,      1.485675, ,             6,      1.485675, , 
          6.2,      1.497309, ,           6.2,      1.497309, , , , , 
          6.4,      1.508906, ,           6.4,      1.508906, , , , , 
          6.6,      1.520466, ,           6.6,      1.520466, , , , , 
          6.8,      1.531988, ,           6.8,      1.531988, , , , , 
            7,      1.543471, ,             7,      1.543471, , , , , 
, , ,           7.2,      1.554916, , , , , 
, , ,           7.4,      1.566322, , , , , 
, , ,           7.6,       1.57769, , , , , 
, , ,           7.8,      1.589018, , , , , 

