Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,       0.64079, ,            -5,       0.64079, ,            -5,       0.64079, , 
         -4.8,     0.6407285, ,          -4.8,     0.6407285, ,          -4.8,     0.6407285, , 
         -4.6,     0.6406555, ,          -4.6,     0.6406555, ,          -4.6,     0.6406555, , 
         -4.4,     0.6405716, ,          -4.4,     0.6405716, ,          -4.4,     0.6405716, , 
         -4.2,     0.6404775, ,          -4.2,     0.6404775, ,          -4.2,     0.6404775, , 
           -4,     0.6403737, ,            -4,     0.6403737, ,            -4,     0.6403737, , 
         -3.8,     0.6402609, ,          -3.8,     0.6402609, ,          -3.8,     0.6402609, , 
         -3.6,     0.6401395, ,          -3.6,     0.6401395, ,          -3.6,     0.6401395, , 
         -3.4,     0.6400099, ,          -3.4,     0.6400099, ,          -3.4,     0.6400099, , 
         -3.2,     0.6398728, ,          -3.2,     0.6398728, ,          -3.2,     0.6398728, , 
           -3,     0.6397284, ,            -3,     0.6397284, ,            -3,     0.6397284, , 
         -2.8,     0.6395771, ,          -2.8,     0.6395771, ,          -2.8,     0.6395771, , 
         -2.6,     0.6394193, ,          -2.6,     0.6394193, ,          -2.6,     0.6394193, , 
         -2.4,     0.6392554, ,          -2.4,     0.6392554, ,          -2.4,     0.6392554, , 
         -2.2,     0.6390856, ,          -2.2,     0.6390856, ,          -2.2,     0.6390856, , 
           -2,     0.6389104, ,            -2,     0.6389104, ,            -2,     0.6389104, , 
         -1.8,     0.6387298, ,          -1.8,     0.6387298, ,          -1.8,     0.6387298, , 
         -1.6,     0.6385443, ,          -1.6,     0.6385443, ,          -1.6,     0.6385443, , 
         -1.4,      0.638354, ,          -1.4,      0.638354, ,          -1.4,      0.638354, , 
         -1.2,     0.6381592, ,          -1.2,     0.6381592, ,          -1.2,     0.6381592, , 
           -1,     0.6379602, ,            -1,     0.6379602, ,            -1,     0.6379602, , 
         -0.8,     0.6377571, ,          -0.8,     0.6377571, ,          -0.8,     0.6377571, , 
         -0.6,     0.6375501, ,          -0.6,     0.6375501, ,          -0.6,     0.6375501, , 
         -0.4,     0.6373395, ,          -0.4,     0.6373395, ,          -0.4,     0.6373395, , 
         -0.2,     0.6371253, ,          -0.2,     0.6371253, ,          -0.2,     0.6371253, , 
            0,     0.6369078, ,             0,     0.6369078, ,             0,     0.6369078, , 
          0.2,     0.6366872, ,           0.2,     0.6366872, ,           0.2,     0.6366872, , 
          0.4,     0.6364635, ,           0.4,     0.6364635, ,           0.4,     0.6364635, , 
          0.6,      0.636237, ,           0.6,      0.636237, ,           0.6,      0.636237, , 
          0.8,     0.6360078, ,           0.8,     0.6360078, ,           0.8,     0.6360078, , 
            1,     0.6357759, ,             1,     0.6357759, ,             1,     0.6357759, , 
          1.2,     0.6355416, ,           1.2,     0.6355416, ,           1.2,     0.6355416, , 
          1.4,      0.635305, ,           1.4,      0.635305, ,           1.4,      0.635305, , 
          1.6,     0.6350662, ,           1.6,     0.6350662, ,           1.6,     0.6350662, , 
          1.8,     0.6348252, ,           1.8,     0.6348252, ,           1.8,     0.6348252, , 
            2,     0.6345823, ,             2,     0.6345823, ,             2,     0.6345823, , 
          2.2,     0.6343374, ,           2.2,     0.6343374, ,           2.2,     0.6343374, , 
          2.4,     0.6340908, ,           2.4,     0.6340908, ,           2.4,     0.6340908, , 
          2.6,     0.6338424, ,           2.6,     0.6338424, ,           2.6,     0.6338424, , 
          2.8,     0.6335925, ,           2.8,     0.6335925, ,           2.8,     0.6335925, , 
            3,      0.633341, ,             3,      0.633341, ,             3,      0.633341, , 
          3.2,     0.6330881, ,           3.2,     0.6330881, ,           3.2,     0.6330881, , 
          3.4,     0.6328339, ,           3.4,     0.6328339, ,           3.4,     0.6328339, , 
          3.6,     0.6325784, ,           3.6,     0.6325784, ,           3.6,     0.6325784, , 
          3.8,     0.6323217, ,           3.8,     0.6323217, ,           3.8,     0.6323217, , 
            4,     0.6320639, ,             4,     0.6320639, ,             4,     0.6320639, , 
          4.2,     0.6318051, ,           4.2,     0.6318051, ,           4.2,     0.6318051, , 
          4.4,     0.6315453, ,           4.4,     0.6315453, ,           4.4,     0.6315453, , 
          4.6,     0.6312847, ,           4.6,     0.6312847, ,           4.6,     0.6312847, , 
          4.8,     0.6310232, ,           4.8,     0.6310232, ,           4.8,     0.6310232, , 
            5,     0.6307609, ,             5,     0.6307609, ,             5,     0.6307609, , 
          5.2,      0.630498, ,           5.2,      0.630498, ,           5.2,      0.630498, , 
          5.4,     0.6302344, ,           5.4,     0.6302344, ,           5.4,     0.6302344, , 
          5.6,     0.6299703, ,           5.6,     0.6299703, ,           5.6,     0.6299703, , 
          5.8,     0.6297056, ,           5.8,     0.6297056, ,           5.8,     0.6297056, , 
            6,     0.6294406, ,             6,     0.6294406, ,             6,     0.6294406, , 
          6.2,     0.6291751, ,           6.2,     0.6291751, , , , , 
          6.4,     0.6289093, ,           6.4,     0.6289093, , , , , 
          6.6,     0.6286432, ,           6.6,     0.6286432, , , , , 
          6.8,      0.628377, ,           6.8,      0.628377, , , , , 
            7,     0.6281105, ,             7,     0.6281105, , , , , 
, , ,           7.2,      0.627844, , , , , 
, , ,           7.4,     0.6275774, , , , , 
, , ,           7.6,     0.6273108, , , , , 
, , ,           7.8,     0.6270443, , , , , 

