Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      7.608689, ,            -5,      7.883696, ,            -5,      6.656748, , 
         -4.8,      7.659765, ,          -4.8,      7.946479, ,          -4.8,      6.689351, , 
         -4.6,      7.707093, ,          -4.6,      8.001305, ,          -4.6,      6.718594, , 
         -4.4,      7.750748, ,          -4.4,       8.05032, ,          -4.4,       6.74453, , 
         -4.2,      7.790781, ,          -4.2,      8.094765, ,          -4.2,      6.767189, , 
           -4,      7.827383, ,            -4,      8.135339, ,            -4,      6.786635, , 
         -3.8,      7.860616, ,          -3.8,      8.171912, ,          -3.8,      6.802854, , 
         -3.6,      7.890585, ,          -3.6,      8.204791, ,          -3.6,      6.815858, , 
         -3.4,      7.917419, ,          -3.4,      8.234187, ,          -3.4,      6.825531, , 
         -3.2,      7.941184, ,          -3.2,      8.262239, ,          -3.2,      6.831823, , 
           -3,      7.962031, ,            -3,      8.287058, ,            -3,      6.834755, , 
         -2.8,       7.98001, ,          -2.8,       8.30796, ,          -2.8,      6.834329, , 
         -2.6,      7.995237, ,          -2.6,      8.325903, ,          -2.6,      6.830651, , 
         -2.4,      8.007788, ,          -2.4,         8.341, ,          -2.4,      6.823672, , 
         -2.2,      8.017742, ,          -2.2,      8.353459, ,          -2.2,      6.813469, , 
           -2,      8.025115, ,            -2,      8.363436, ,            -2,      6.799749, , 
         -1.8,      8.029939, ,          -1.8,      8.371037, ,          -1.8,        6.7827, , 
         -1.6,      8.032198, ,          -1.6,      8.376397, ,          -1.6,      6.762291, , 
         -1.4,      8.031893, ,          -1.4,      8.379626, ,          -1.4,      6.738759, , 
         -1.2,      8.028911, ,          -1.2,      8.380797, ,          -1.2,      6.711744, , 
           -1,      8.023308, ,            -1,      8.379963, ,            -1,      6.681637, , 
         -0.8,      8.014971, ,          -0.8,      8.377036, ,          -0.8,      6.648441, , 
         -0.6,      8.003898, ,          -0.6,       8.37202, ,          -0.6,      6.612216, , 
         -0.4,      7.990013, ,          -0.4,      8.364804, ,          -0.4,      6.572985, , 
         -0.2,      7.973452, ,          -0.2,      8.355371, ,          -0.2,      6.531222, , 
            0,      7.954105, ,             0,      8.343481, ,             0,      6.486935, , 
          0.2,      7.932048, ,           0.2,       8.32911, ,           0.2,       6.44034, , 
          0.4,      7.907081, ,           0.4,      8.312258, ,           0.4,      6.391596, , 
          0.6,      7.879152, ,           0.6,      8.292853, ,           0.6,      6.340604, , 
          0.8,      7.848363, ,           0.8,      8.270956, ,           0.8,      6.287803, , 
            1,      7.814816, ,             1,      8.246583, ,             1,      6.233137, , 
          1.2,      7.778484, ,           1.2,      8.219717, ,           1.2,      6.176832, , 
          1.4,      7.739643, ,           1.4,      8.190532, ,           1.4,      6.119301, , 
          1.6,      7.697939, ,           1.6,      8.158984, ,           1.6,      6.060532, , 
          1.8,      7.653488, ,           1.8,      8.125279, ,           1.8,      6.000747, , 
            2,      7.606422, ,             2,      8.089463, ,             2,      5.939971, , 
          2.2,      7.556861, ,           2.2,      8.051736, ,           2.2,      5.878324, , 
          2.4,      7.504566, ,           2.4,      8.012242, ,           2.4,      5.815935, , 
          2.6,      7.449657, ,           2.6,      7.971075, ,           2.6,      5.752746, , 
          2.8,      7.392359, ,           2.8,      7.928473, ,           2.8,      5.689018, , 
            3,      7.331853, ,             3,      7.884445, ,             3,      5.624821, , 
          3.2,      7.268442, ,           3.2,      7.839066, ,           3.2,      5.560258, , 
          3.4,      7.202021, ,           3.4,      7.792293, ,           3.4,      5.495393, , 
          3.6,      7.132089, ,           3.6,      7.744429, ,           3.6,      5.430303, , 
          3.8,      7.059181, ,           3.8,      7.695431, ,           3.8,       5.36507, , 
            4,      6.982607, ,             4,      7.645097, ,             4,      5.299435, , 
          4.2,      6.902845, ,           4.2,      7.593524, ,           4.2,      5.233321, , 
          4.4,       6.81872, ,           4.4,      7.540871, ,           4.4,       5.16666, , 
          4.6,      6.730041, ,           4.6,      7.486914, ,           4.6,      5.098969, , 
          4.8,      6.637245, ,           4.8,      7.431469, ,           4.8,      5.029063, , 
            5,      6.538608, ,             5,      7.374905, ,             5,       4.95743, , 
          5.2,       6.43412, ,           5.2,      7.316721, ,           5.2,      4.885176, , 
          5.4,      6.322754, ,           5.4,      7.256606, ,           5.4,        4.8095, , 
          5.6,      6.203888, ,           5.6,      7.194583, ,           5.6,      4.719816, , 
          5.8,       6.07913, ,           5.8,      7.129509, ,           5.8,      4.591492, , 
            6,       5.94693, ,             6,      7.064572, ,             6,      4.490256, , 
          6.2,      5.817061, ,           6.2,      6.994603, , , , , 
          6.4,      5.689903, ,           6.4,      6.918046, , , , , 
          6.6,      5.563707, ,           6.6,      6.834664, , , , , 
          6.8,      5.435398, ,           6.8,      6.739789, , , , , 
            7,      5.306801, ,             7,      6.628249, , , , , 
, , ,           7.2,      6.494061, , , , , 
, , ,           7.4,      6.336157, , , , , 
, , ,           7.6,      6.164342, , , , , 
, , ,           7.8,      5.986667, , , , , 

