Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
         -2.2,      7.726733, ,          -2.2,      8.213429, ,          -2.2,      8.415194, ,          -2.2,      8.490918, ,          -2.2,      8.536569, ,          -2.2,      8.553666, ,          -2.2,      5.436648, ,          -2.2,      6.396041, ,          -2.2,      7.159498, , 
           -2,      7.734364, ,            -2,      8.228132, ,            -2,      8.431546, ,            -2,      8.507711, ,            -2,      8.553074, ,            -2,      8.569769, ,            -2,      5.429222, ,            -2,      6.381287, ,            -2,       7.15635, , 
         -1.8,      7.738888, ,          -1.8,      8.240105, ,          -1.8,        8.4452, ,          -1.8,      8.521819, ,          -1.8,      8.566807, ,          -1.8,      8.582995, ,          -1.8,      5.419498, ,          -1.8,      6.363504, ,          -1.8,      7.149872, , 
         -1.6,      7.740265, ,          -1.6,       8.24938, ,          -1.6,      8.456263, ,          -1.6,      8.533359, ,          -1.6,       8.57922, ,          -1.6,      8.596094, ,          -1.6,      5.407592, ,          -1.6,      6.342716, ,          -1.6,      7.140024, , 
         -1.4,       7.73853, ,          -1.4,      8.255982, ,          -1.4,      8.464865, ,          -1.4,      8.542492, ,          -1.4,      8.589526, ,          -1.4,      8.607357, ,          -1.4,      5.393549, ,          -1.4,      6.318979, ,          -1.4,      7.126758, , 
         -1.2,      7.733622, ,          -1.2,      8.259881, ,          -1.2,      8.471045, ,          -1.2,      8.549296, ,          -1.2,      8.596843, ,          -1.2,      8.614969, ,          -1.2,      5.377409, ,          -1.2,      6.292427, ,          -1.2,      7.110034, , 
           -1,      7.725632, ,            -1,      8.261136, ,            -1,      8.474827, ,            -1,      8.553854, ,            -1,      8.601954, ,            -1,       8.62034, ,            -1,      5.359278, ,            -1,      6.263329, ,            -1,      7.090038, , 
         -0.8,        7.7145, ,          -0.8,      8.259611, ,          -0.8,      8.476197, ,          -0.8,      8.556144, ,          -0.8,      8.604777, ,          -0.8,      8.623339, ,          -0.8,      5.339338, ,          -0.8,      6.231764, ,          -0.8,       7.06673, , 
         -0.6,      7.700295, ,          -0.6,      8.255379, ,          -0.6,      8.475138, ,          -0.6,      8.556219, ,          -0.6,      8.605511, ,          -0.6,      8.624286, ,          -0.6,      5.317642, ,          -0.6,      6.197891, ,          -0.6,       7.04008, , 
         -0.4,      7.683008, ,          -0.4,      8.248407, ,          -0.4,       8.47164, ,          -0.4,      8.553998, ,          -0.4,      8.604137, ,          -0.4,      8.623222, ,          -0.4,      5.294196, ,          -0.4,      6.161683, ,          -0.4,      7.010002, , 
         -0.2,      7.662627, ,          -0.2,      8.238711, ,          -0.2,      8.465662, ,          -0.2,      8.549483, ,          -0.2,      8.600601, ,          -0.2,      8.620063, ,          -0.2,      5.269182, ,          -0.2,      6.123342, ,          -0.2,      6.976673, , 
            0,       7.63899, ,             0,      8.226322, ,             0,      8.457125, ,             0,      8.542618, ,             0,      8.594886, ,             0,      8.614796, ,             0,      5.242837, ,             0,      6.082959, ,             0,      6.940171, , 
          0.2,      7.612137, ,           0.2,      8.211222, ,           0.2,      8.446019, ,           0.2,      8.533225, ,           0.2,      8.586837, ,           0.2,      8.607313, ,           0.2,      5.215732, ,           0.2,      6.040662, ,           0.2,      6.900453, , 
          0.4,      7.582178, ,           0.4,      8.193471, ,           0.4,      8.432338, ,           0.4,      8.521274, ,           0.4,      8.576239, ,           0.4,       8.59731, ,           0.4,      5.187133, ,           0.4,      5.996628, ,           0.4,      6.857785, , 
          0.6,      7.549206, ,           0.6,      8.173099, ,           0.6,      8.416108, ,           0.6,      8.506754, ,           0.6,      8.563094, ,           0.6,      8.584785, ,           0.6,      5.157143, ,           0.6,      5.951004, ,           0.6,      6.812218, , 
          0.8,      7.512997, ,           0.8,      8.150167, ,           0.8,      8.397318, ,           0.8,      8.489635, ,           0.8,      8.547317, ,           0.8,      8.569614, ,           0.8,         5.126, ,           0.8,      5.903866, ,           0.8,      6.763631, , 
            1,      7.473747, ,             1,      8.124814, ,             1,      8.376033, ,             1,      8.469988, ,             1,      8.528951, ,             1,      8.551841, ,             1,      5.093672, ,             1,      5.855353, ,             1,      6.712459, , 
          1.2,      7.431636, ,           1.2,      8.096841, ,           1.2,      8.352256, ,           1.2,      8.447788, ,           1.2,      8.507947, ,           1.2,      8.531387, ,           1.2,      5.060374, ,           1.2,      5.805446, ,           1.2,      6.658298, , 
          1.4,      7.386539, ,           1.4,      8.066371, ,           1.4,      8.326149, ,           1.4,      8.423198, ,           1.4,      8.484406, ,           1.4,       8.50833, ,           1.4,      5.026051, ,           1.4,      5.754265, ,           1.4,      6.601535, , 
          1.6,      7.338452, ,           1.6,      8.033513, ,           1.6,      8.297774, ,           1.6,      8.396304, ,           1.6,      8.458464, ,           1.6,      8.482772, ,           1.6,      4.990729, ,           1.6,      5.701974, ,           1.6,      6.542231, , 
          1.8,      7.287403, ,           1.8,      7.998484, ,           1.8,      8.267253, ,           1.8,      8.367206, ,           1.8,      8.430316, ,           1.8,      8.454963, ,           1.8,      4.954763, ,           1.8,      5.648606, ,           1.8,      6.480572, , 
            2,       7.23304, ,             2,      7.961343, ,             2,      8.234738, ,             2,      8.336023, ,             2,      8.400046, ,             2,      8.425005, ,             2,      4.917931, ,             2,      5.594238, ,             2,      6.416579, , 
          2.2,      7.175583, ,           2.2,      7.922092, ,           2.2,      8.200327, ,           2.2,      8.302908, ,           2.2,      8.367792, ,           2.2,      8.393083, ,           2.2,      4.880317, ,           2.2,      5.539006, ,           2.2,      6.350529, , 
          2.4,      7.115125, ,           2.4,      7.880894, ,           2.4,      8.164104, ,           2.4,      8.268029, ,           2.4,      8.333725, ,           2.4,      8.359378, ,           2.4,      4.842079, ,           2.4,      5.482797, ,           2.4,      6.282216, , 
          2.6,      7.051415, ,           2.6,      7.837776, ,           2.6,      8.126248, ,           2.6,      8.231527, ,           2.6,      8.297991, ,           2.6,      8.324018, ,           2.6,        4.8031, ,           2.6,      5.425582, ,           2.6,      6.212206, , 
          2.8,      6.984243, ,           2.8,      7.792715, ,           2.8,      8.086973, ,           2.8,      8.193626, ,           2.8,      8.260868, ,           2.8,      8.287224, ,           2.8,      4.763463, ,           2.8,      5.367478, ,           2.8,       6.14056, , 
            3,      6.913795, ,             3,      7.745639, ,             3,      8.046309, ,             3,      8.154367, ,             3,       8.22249, ,             3,       8.24915, ,             3,      4.723108, ,             3,      5.308346, ,             3,      6.067352, , 
          3.2,      6.839424, ,           3.2,      7.696453, ,           3.2,      8.004284, ,           3.2,      8.113923, ,           3.2,      8.183012, ,           3.2,      8.209978, ,           3.2,      4.682027, ,           3.2,      5.248211, ,           3.2,       5.99301, , 
          3.4,      6.761492, ,           3.4,      7.645327, ,           3.4,      7.960944, ,           3.4,      8.072321, ,           3.4,      8.142426, ,           3.4,      8.169786, ,           3.4,      4.640114, ,           3.4,      5.186756, ,           3.4,      5.917593, , 
          3.6,      6.679836, ,           3.6,      7.592104, ,           3.6,      7.916435, ,           3.6,      8.029668, ,           3.6,      8.100807, ,           3.6,      8.128637, ,           3.6,      4.596964, ,           3.6,      5.123189, ,           3.6,      5.841197, , 
          3.8,      6.594685, ,           3.8,      7.536511, ,           3.8,      7.870837, ,           3.8,      7.986038, ,           3.8,      8.058248, ,           3.8,      8.086504, ,           3.8,      4.551837, ,           3.8,      5.056588, ,           3.8,      5.764183, , 
            4,      6.505952, ,             4,      7.478328, ,             4,      7.824057, ,             4,      7.941522, ,             4,      8.014922, ,             4,      8.043553, ,             4,       4.50554, ,             4,      4.988141, ,             4,      5.686758, , 
          4.2,      6.414161, ,           4.2,      7.417361, ,           4.2,       7.77597, ,           4.2,      7.896102, ,           4.2,      7.970837, ,           4.2,      7.999886, ,           4.2,      4.458041, ,           4.2,      4.917796, ,           4.2,      5.609039, , 
          4.4,      6.320175, ,           4.4,      7.353323, ,           4.4,      7.726835, ,           4.4,      7.849726, ,           4.4,      7.925946, ,           4.4,       7.95559, ,           4.4,       4.40814, ,           4.4,      4.843497, ,           4.4,      5.530905, , 
          4.6,      6.223681, ,           4.6,      7.286092, ,           4.6,      7.676573, ,           4.6,      7.802401, ,           4.6,      7.880289, ,           4.6,      7.910654, ,           4.6,      4.354747, ,           4.6,      4.763509, ,           4.6,      5.452637, , 
          4.8,      6.125436, ,           4.8,      7.214663, ,           4.8,      7.624919, ,           4.8,      7.754201, ,           4.8,      7.833881, ,           4.8,      7.864906, ,           4.8,      4.297056, ,           4.8,      4.676624, ,           4.8,      5.373906, , 
            5,      6.025677, ,             5,      7.139328, ,             5,      7.572107, ,             5,      7.705263, ,             5,      7.786822, ,             5,      7.818424, ,             5,      4.238717, ,             5,      4.589042, ,             5,      5.294433, , 
          5.2,      5.924635, ,           5.2,      7.059021, ,           5.2,      7.518039, ,           5.2,      7.655393, ,           5.2,      7.738893, ,           5.2,      7.771173, ,           5.2,      4.182866, ,           5.2,      4.505985, ,           5.2,      5.213499, , 
          5.4,      5.822846, ,           5.4,      6.973512, ,           5.4,      7.462351, ,           5.4,      7.604328, ,           5.4,      7.689989, ,           5.4,      7.723096, ,           5.4,      4.131338, ,           5.4,      4.430114, ,           5.4,      5.129297, , 
          5.6,      5.720784, ,           5.6,      6.883209, ,           5.6,      7.405108, ,           5.6,      7.552199, ,           5.6,      7.640169, ,           5.6,      7.674011, ,           5.6,      4.084108, ,           5.6,      4.361262, ,           5.6,      5.045775, , 
          5.8,       5.61819, ,           5.8,      6.787012, ,           5.8,      7.345951, ,           5.8,       7.49893, ,           5.8,      7.589163, ,           5.8,      7.623623, , , , ,           5.8,      4.298312, ,           5.8,       4.95938, , 
            6,      5.514573, ,             6,      6.684752, ,             6,      7.284901, ,             6,      7.443979, ,             6,      7.536881, ,             6,      7.572182, , , , ,             6,      4.240334, ,             6,      4.860006, , 
          6.2,      5.407565, ,           6.2,      6.573147, ,           6.2,      7.221392, ,           6.2,      7.387498, ,           6.2,      7.483378, ,           6.2,      7.519666, , , , ,           6.2,      4.184393, ,           6.2,      4.716337, , 
          6.4,      5.300502, ,           6.4,      6.446511, ,           6.4,      7.154566, ,           6.4,      7.329179, ,           6.4,      7.428112, ,           6.4,      7.465354, , , , , , , ,           6.4,      4.590477, , 

