Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      9.732074, ,            -5,      9.551959, ,            -5,      9.521785, ,            -5,      11.19323, ,            -5,      10.46003, , 
         -4.8,      9.657693, ,          -4.8,      9.477207, ,          -4.8,      9.444346, ,          -4.8,      11.13361, ,          -4.8,      10.39776, , 
         -4.6,      9.589507, ,          -4.6,      9.406322, ,          -4.6,      9.372196, ,          -4.6,      11.07931, ,          -4.6,      10.34062, , 
         -4.4,      9.524256, ,          -4.4,      9.340467, ,          -4.4,        9.3056, ,          -4.4,      11.03004, ,          -4.4,      10.28831, , 
         -4.2,      9.463113, ,          -4.2,      9.279505, ,          -4.2,      9.244191, ,          -4.2,      10.98555, ,          -4.2,      10.24057, , 
           -4,      9.406456, ,            -4,      9.223851, ,            -4,       9.18949, ,            -4,      10.94572, ,            -4,      10.19721, , 
         -3.8,      9.354311, ,          -3.8,      9.173145, ,          -3.8,      9.139727, ,          -3.8,      10.91036, ,          -3.8,      10.15804, , 
         -3.6,      9.309046, ,          -3.6,      9.127478, ,          -3.6,      9.094542, ,          -3.6,      10.87931, ,          -3.6,      10.12288, , 
         -3.4,      9.267788, ,          -3.4,      9.085585, ,          -3.4,      9.052113, ,          -3.4,      10.85241, ,          -3.4,       10.0915, , 
         -3.2,      9.230304, ,          -3.2,      9.046438, ,          -3.2,      9.013644, ,          -3.2,      10.82951, ,          -3.2,      10.06379, , 
           -3,       9.19646, ,            -3,      9.009586, ,            -3,      8.977848, ,            -3,      10.81047, ,            -3,      10.03958, , 
         -2.8,      9.167773, ,          -2.8,      8.974469, ,          -2.8,      8.943059, ,          -2.8,      10.79517, ,          -2.8,      10.01877, , 
         -2.6,      9.142487, ,          -2.6,      8.945571, ,          -2.6,      8.913873, ,          -2.6,      10.78349, ,          -2.6,      10.00118, , 
         -2.4,      9.119061, ,          -2.4,      8.922127, ,          -2.4,      8.889592, ,          -2.4,      10.77536, ,          -2.4,       9.98672, , 
         -2.2,      9.098017, ,          -2.2,      8.902265, ,          -2.2,       8.86886, ,          -2.2,      10.77069, ,          -2.2,       9.97526, , 
           -2,      9.079783, ,            -2,      8.885325, ,            -2,      8.851337, ,            -2,      10.76934, ,            -2,      9.966693, , 
         -1.8,      9.064297, ,          -1.8,      8.871216, ,          -1.8,      8.836973, ,          -1.8,      10.77122, ,          -1.8,      9.960959, , 
         -1.6,      9.051841, ,          -1.6,      8.859828, ,          -1.6,      8.825262, ,          -1.6,      10.77622, ,          -1.6,      9.957939, , 
         -1.4,      9.044345, ,          -1.4,      8.850003, ,          -1.4,      8.815218, ,          -1.4,      10.78434, ,          -1.4,      9.957593, , 
         -1.2,      9.039102, ,          -1.2,      8.842345, ,          -1.2,      8.807407, ,          -1.2,      10.79546, ,          -1.2,      9.959804, , 
           -1,       9.03631, ,            -1,      8.836422, ,            -1,       8.80221, ,            -1,      10.80955, ,            -1,      9.964573, , 
         -0.8,      9.035599, ,          -0.8,      8.832644, ,          -0.8,      8.799268, ,          -0.8,      10.82655, ,          -0.8,      9.971847, , 
         -0.6,      9.036981, ,          -0.6,      8.830233, ,          -0.6,      8.797754, ,          -0.6,      10.84645, ,          -0.6,      9.981632, , 
         -0.4,      9.040284, ,          -0.4,      8.828798, ,          -0.4,      8.797069, ,          -0.4,      10.86919, ,          -0.4,      9.993868, , 
         -0.2,      9.045439, ,          -0.2,      8.830397, ,          -0.2,      8.799272, ,          -0.2,      10.89481, ,          -0.2,      10.00854, , 
            0,      9.052397, ,             0,      8.836226, ,             0,       8.80484, ,             0,      10.92329, ,             0,       10.0256, , 
          0.2,      9.061038, ,           0.2,      8.843724, ,           0.2,      8.811209, ,           0.2,      10.95457, ,           0.2,      10.04503, , 
          0.4,      9.071364, ,           0.4,      8.853432, ,           0.4,      8.819942, ,           0.4,      10.98861, ,           0.4,      10.06683, , 
          0.6,      9.083248, ,           0.6,      8.864627, ,           0.6,      8.830534, ,           0.6,      11.02529, ,           0.6,      10.09091, , 
          0.8,      9.096673, ,           0.8,      8.877452, ,           0.8,      8.842772, ,           0.8,      11.06462, ,           0.8,      10.11727, , 
            1,      9.111592, ,             1,      8.891732, ,             1,      8.856533, ,             1,      11.10661, ,             1,      10.14594, , 
          1.2,      9.127962, ,           1.2,      8.906907, ,           1.2,      8.871303, ,           1.2,      11.15126, ,           1.2,      10.17698, , 
          1.4,      9.145812, ,           1.4,       8.92265, ,           1.4,      8.886859, ,           1.4,      11.19853, ,           1.4,       10.2104, , 
          1.6,      9.165066, ,           1.6,      8.939568, ,           1.6,       8.90355, ,           1.6,      11.24821, ,           1.6,      10.24613, , 
          1.8,      9.185755, ,           1.8,      8.957686, ,           1.8,      8.921442, ,           1.8,       11.3003, ,           1.8,      10.28415, , 
            2,      9.207877, ,             2,      8.976952, ,             2,      8.940418, ,             2,      11.35472, ,             2,      10.32445, , 
          2.2,      9.231433, ,           2.2,      8.997726, ,           2.2,      8.960994, ,           2.2,      11.41144, ,           2.2,      10.36711, , 
          2.4,      9.256391, ,           2.4,      9.019838, ,           2.4,      8.982904, ,           2.4,      11.47049, ,           2.4,      10.41221, , 
          2.6,      9.282757, ,           2.6,      9.043081, ,           2.6,      9.005883, ,           2.6,      11.53184, ,           2.6,      10.45972, , 
          2.8,       9.31052, ,           2.8,      9.067459, ,           2.8,      9.030014, ,           2.8,      11.59541, ,           2.8,      10.50959, , 
            3,      9.339653, ,             3,      9.092942, ,             3,      9.055163, ,             3,      11.66113, ,             3,      10.56179, , 
          3.2,      9.370189, ,           3.2,      9.119641, ,           3.2,      9.080749, ,           3.2,      11.72904, ,           3.2,      10.61649, , 
          3.4,      9.402104, ,           3.4,      9.147564, ,           3.4,      9.107374, ,           3.4,      11.79913, ,           3.4,       10.6736, , 
          3.6,      9.435384, ,           3.6,      9.176706, ,           3.6,      9.135358, ,           3.6,      11.87116, ,           3.6,      10.73299, , 
          3.8,      9.470013, ,           3.8,      9.207064, ,           3.8,      9.164754, ,           3.8,      11.94519, ,           3.8,      10.79472, , 
            4,      9.505959, ,             4,      9.238632, ,             4,       9.19534, ,             4,       12.0212, ,             4,      10.85891, , 
          4.2,      9.543224, ,           4.2,      9.271442, ,           4.2,      9.227273, ,           4.2,      12.09908, ,           4.2,      10.92549, , 
