Alpha,T1-15.8 m/s-VLM2, , 
           -5,      11.93275, , 
         -4.8,      11.84181, , 
         -4.6,      11.75704, , 
         -4.4,      11.67837, , 
         -4.2,      11.60963, , 
           -4,      11.54613, , 
         -3.8,      11.48784, , 
         -3.6,      11.43413, , 
         -3.4,      11.38465, , 
         -3.2,      11.33917, , 
           -3,      11.29719, , 
         -2.8,       11.2588, , 
         -2.6,      11.22352, , 
         -2.4,      11.19074, , 
         -2.2,      11.16134, , 
           -2,       11.1349, , 
         -1.8,      11.11145, , 
         -1.6,      11.09168, , 
         -1.4,      11.07559, , 
         -1.2,      11.06199, , 
           -1,      11.04876, , 
         -0.8,      11.03798, , 
         -0.6,      11.02918, , 
         -0.4,        11.022, , 
         -0.2,      11.01721, , 
            0,      11.01711, , 
          0.2,      11.01885, , 
          0.4,      11.02265, , 
          0.6,      11.02917, , 
          0.8,      11.03796, , 
            1,      11.04851, , 
          1.2,      11.05974, , 
          1.4,      11.07214, , 
          1.6,      11.08611, , 
          1.8,      11.10151, , 
            2,      11.11839, , 
          2.2,      11.13661, , 
          2.4,      11.15776, , 
          2.6,      11.18061, , 
          2.8,      11.20461, , 
            3,      11.22991, , 
          3.2,      11.25632, , 
          3.4,      11.28376, , 
          3.6,      11.31232, , 
          3.8,      11.34186, , 
            4,      11.37236, , 
          4.2,      11.40384, , 
          4.4,      11.43624, , 
          4.6,      11.46954, , 
          4.8,      11.50376, , 
            5,      11.53885, , 
          5.2,      11.57481, , 
          5.4,      11.61162, , 
          5.6,      11.64933, , 
          5.8,      11.68787, , 
            6,      11.72722, , 
          6.2,      11.76742, , 
          6.4,      11.80841, , 
          6.6,      11.85021, , 
          6.8,      11.89282, , 
            7,      11.93619, , 
          7.2,      11.98032, , 
          7.4,      12.02523, , 
          7.6,       12.0709, , 
          7.8,      12.11729, , 
            8,      12.16439, , 

