Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.6603398, , 
         -4.8,     0.6604365, , 
         -4.6,     0.6605184, , 
         -4.4,     0.6605864, , 
         -4.2,     0.6606414, , 
           -4,     0.6606844, , 
         -3.8,     0.6607162, , 
         -3.6,     0.6607375, , 
         -3.4,     0.6607491, , 
         -3.2,     0.6607515, , 
           -3,     0.6607455, , 
         -2.8,     0.6607315, , 
         -2.6,     0.6607101, , 
         -2.4,     0.6606817, , 
         -2.2,      0.660647, , 
           -2,     0.6606062, , 
         -1.8,     0.6605597, , 
         -1.6,     0.6605081, , 
         -1.4,     0.6604515, , 
         -1.2,     0.6603905, , 
           -1,     0.6603252, , 
         -0.8,     0.6602559, , 
         -0.6,      0.660183, , 
         -0.4,     0.6601068, , 
         -0.2,     0.6600274, , 
            0,     0.6599451, , 
          0.2,     0.6598601, , 
          0.4,     0.6597727, , 
          0.6,      0.659683, , 
          0.8,     0.6595913, , 
            1,     0.6594977, , 
          1.2,     0.6594024, , 
          1.4,     0.6593056, , 
          1.6,     0.6592073, , 
          1.8,     0.6591079, , 
            2,     0.6590074, , 
          2.2,     0.6589059, , 
          2.4,     0.6588036, , 
          2.6,     0.6587006, , 
          2.8,     0.6585971, , 
            3,     0.6584931, , 
          3.2,     0.6583888, , 
          3.4,     0.6582843, , 
          3.6,     0.6581797, , 
          3.8,      0.658075, , 
            4,     0.6579704, , 
          4.2,      0.657866, , 
          4.4,     0.6577619, , 

