Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.8111027, , 
         -4.8,     0.8253723, , 
         -4.6,     0.8396246, , 
         -4.4,     0.8538594, , 
         -4.2,     0.8680761, , 
           -4,     0.8822743, , 
         -3.8,     0.8964538, , 
         -3.6,      0.910614, , 
         -3.4,     0.9247545, , 
         -3.2,     0.9388751, , 
           -3,     0.9529752, , 
         -2.8,     0.9670544, , 
         -2.6,     0.9811125, , 
         -2.4,      0.995149, , 
         -2.2,      1.009163, , 
           -2,      1.023156, , 
         -1.8,      1.037125, , 
         -1.6,      1.051071, , 
         -1.4,      1.064994, , 
         -1.2,      1.078892, , 
           -1,      1.092767, , 
         -0.8,      1.106616, , 
         -0.6,      1.120441, , 
         -0.4,       1.13424, , 
         -0.2,      1.148013, , 
            0,       1.16176, , 
          0.2,      1.175481, , 
          0.4,      1.189175, , 
          0.6,      1.202841, , 
          0.8,       1.21648, , 
            1,       1.23009, , 
          1.2,      1.243672, , 
          1.4,      1.257226, , 
          1.6,       1.27075, , 
          1.8,      1.284245, , 
            2,       1.29771, , 
          2.2,      1.311145, , 
          2.4,      1.324549, , 
          2.6,      1.337922, , 
          2.8,      1.351264, , 
            3,      1.364575, , 
          3.2,      1.377853, , 
          3.4,      1.391099, , 
          3.6,      1.404313, , 
          3.8,      1.417494, , 
            4,      1.430641, , 
          4.2,      1.443755, , 
          4.4,      1.456835, , 
          4.6,       1.46988, , 
          4.8,      1.482891, , 
            5,      1.495867, , 
          5.2,      1.508807, , 
          5.4,      1.521712, , 
          5.6,      1.534582, , 

