Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.6583903, ,            -5,     0.6583903, ,            -5,     0.6583903, , 
         -4.8,     0.6584773, ,          -4.8,     0.6584773, ,          -4.8,     0.6584773, , 
         -4.6,     0.6585495, ,          -4.6,     0.6585495, ,          -4.6,     0.6585495, , 
         -4.4,     0.6586079, ,          -4.4,     0.6586079, ,          -4.4,     0.6586079, , 
         -4.2,     0.6586536, ,          -4.2,     0.6586536, ,          -4.2,     0.6586536, , 
           -4,     0.6586872, ,            -4,     0.6586872, ,            -4,     0.6586872, , 
         -3.8,     0.6587097, ,          -3.8,     0.6587097, ,          -3.8,     0.6587097, , 
         -3.6,     0.6587218, ,          -3.6,     0.6587218, ,          -3.6,     0.6587218, , 
         -3.4,     0.6587241, ,          -3.4,     0.6587241, ,          -3.4,     0.6587241, , 
         -3.2,     0.6587174, ,          -3.2,     0.6587174, ,          -3.2,     0.6587174, , 
           -3,     0.6587022, ,            -3,     0.6587022, ,            -3,     0.6587022, , 
         -2.8,      0.658679, ,          -2.8,      0.658679, ,          -2.8,      0.658679, , 
         -2.6,     0.6586484, ,          -2.6,     0.6586484, ,          -2.6,     0.6586484, , 
         -2.4,      0.658611, ,          -2.4,      0.658611, ,          -2.4,      0.658611, , 
         -2.2,      0.658567, ,          -2.2,      0.658567, ,          -2.2,      0.658567, , 
           -2,      0.658517, ,            -2,      0.658517, ,            -2,      0.658517, , 
         -1.8,     0.6584614, ,          -1.8,     0.6584614, ,          -1.8,     0.6584614, , 
         -1.6,     0.6584005, ,          -1.6,     0.6584005, ,          -1.6,     0.6584005, , 
         -1.4,     0.6583346, ,          -1.4,     0.6583346, ,          -1.4,     0.6583346, , 
         -1.2,     0.6582642, ,          -1.2,     0.6582642, ,          -1.2,     0.6582642, , 
           -1,     0.6581895, ,            -1,     0.6581895, ,            -1,     0.6581895, , 
         -0.8,     0.6581109, ,          -0.8,     0.6581109, ,          -0.8,     0.6581109, , 
         -0.6,     0.6580285, ,          -0.6,     0.6580285, ,          -0.6,     0.6580285, , 
         -0.4,     0.6579426, ,          -0.4,     0.6579426, ,          -0.4,     0.6579426, , 
         -0.2,     0.6578536, ,          -0.2,     0.6578536, ,          -0.2,     0.6578536, , 
            0,     0.6577616, ,             0,     0.6577616, ,             0,     0.6577616, , 
          0.2,     0.6576669, ,           0.2,     0.6576669, ,           0.2,     0.6576669, , 
          0.4,     0.6575696, ,           0.4,     0.6575696, ,           0.4,     0.6575696, , 
          0.6,       0.65747, ,           0.6,       0.65747, ,           0.6,       0.65747, , 
          0.8,     0.6573682, ,           0.8,     0.6573682, ,           0.8,     0.6573682, , 
            1,     0.6572645, ,             1,     0.6572645, ,             1,     0.6572645, , 
          1.2,      0.657159, ,           1.2,      0.657159, ,           1.2,      0.657159, , 
          1.4,     0.6570519, ,           1.4,     0.6570519, ,           1.4,     0.6570519, , 
          1.6,     0.6569433, ,           1.6,     0.6569433, ,           1.6,     0.6569433, , 
          1.8,     0.6568333, ,           1.8,     0.6568333, ,           1.8,     0.6568333, , 
            2,     0.6567222, ,             2,     0.6567222, ,             2,     0.6567222, , 
          2.2,     0.6566101, ,           2.2,     0.6566101, ,           2.2,     0.6566101, , 
          2.4,      0.656497, ,           2.4,      0.656497, ,           2.4,      0.656497, , 
          2.6,     0.6563832, ,           2.6,     0.6563832, ,           2.6,     0.6563832, , 
          2.8,     0.6562686, ,           2.8,     0.6562686, ,           2.8,     0.6562686, , 
            3,     0.6561536, ,             3,     0.6561536, ,             3,     0.6561536, , 
          3.2,      0.656038, ,           3.2,      0.656038, ,           3.2,      0.656038, , 
          3.4,     0.6559222, ,           3.4,     0.6559222, ,           3.4,     0.6559222, , 
          3.6,     0.6558061, ,           3.6,     0.6558061, ,           3.6,     0.6558061, , 
          3.8,     0.6556899, ,           3.8,     0.6556899, ,           3.8,     0.6556899, , 
            4,     0.6555736, ,             4,     0.6555736, , , , , 
          4.2,     0.6554574, ,           4.2,     0.6554574, , , , , 
          4.4,     0.6553414, ,           4.4,     0.6553414, , , , , 
, , ,           4.6,     0.6552256, , , , , 
, , ,           4.8,     0.6551101, , , , , 
, , ,             5,      0.654995, , , , , 
, , ,           5.2,     0.6548804, , , , , 

