Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.4,     0.6228486, ,           2.4,     0.6228486, ,           2.4,     0.6228486, ,           2.4,     0.6228486, ,           2.4,     0.6228486, ,           2.4,     0.6228486, ,           2.4,     0.6228486, ,           2.4,     0.6228486, ,           2.4,     0.6228486, , 
          2.6,     0.6226137, ,           2.6,     0.6226137, ,           2.6,     0.6226137, ,           2.6,     0.6226137, ,           2.6,     0.6226137, ,           2.6,     0.6226137, ,           2.6,     0.6226137, ,           2.6,     0.6226137, ,           2.6,     0.6226137, , 
          2.8,     0.6223769, ,           2.8,     0.6223769, ,           2.8,     0.6223769, ,           2.8,     0.6223769, ,           2.8,     0.6223769, ,           2.8,     0.6223769, ,           2.8,     0.6223769, ,           2.8,     0.6223769, ,           2.8,     0.6223769, , 
            3,     0.6221384, ,             3,     0.6221384, ,             3,     0.6221384, ,             3,     0.6221384, ,             3,     0.6221384, ,             3,     0.6221384, ,             3,     0.6221384, ,             3,     0.6221384, ,             3,     0.6221384, , 
          3.2,     0.6218983, ,           3.2,     0.6218983, ,           3.2,     0.6218983, ,           3.2,     0.6218983, ,           3.2,     0.6218983, ,           3.2,     0.6218983, ,           3.2,     0.6218983, ,           3.2,     0.6218983, ,           3.2,     0.6218983, , 
          3.4,     0.6216566, ,           3.4,     0.6216566, ,           3.4,     0.6216566, ,           3.4,     0.6216566, ,           3.4,     0.6216566, ,           3.4,     0.6216566, ,           3.4,     0.6216566, ,           3.4,     0.6216566, ,           3.4,     0.6216566, , 
          3.6,     0.6214135, ,           3.6,     0.6214135, ,           3.6,     0.6214135, ,           3.6,     0.6214135, ,           3.6,     0.6214135, ,           3.6,     0.6214135, ,           3.6,     0.6214135, ,           3.6,     0.6214135, ,           3.6,     0.6214135, , 
          3.8,      0.621169, ,           3.8,      0.621169, ,           3.8,      0.621169, ,           3.8,      0.621169, ,           3.8,      0.621169, ,           3.8,      0.621169, ,           3.8,      0.621169, ,           3.8,      0.621169, ,           3.8,      0.621169, , 
            4,     0.6209231, ,             4,     0.6209231, ,             4,     0.6209231, ,             4,     0.6209231, ,             4,     0.6209231, ,             4,     0.6209231, ,             4,     0.6209231, ,             4,     0.6209231, ,             4,     0.6209231, , 
          4.2,     0.6206761, ,           4.2,     0.6206761, ,           4.2,     0.6206761, ,           4.2,     0.6206761, ,           4.2,     0.6206761, ,           4.2,     0.6206761, ,           4.2,     0.6206761, ,           4.2,     0.6206761, ,           4.2,     0.6206761, , 
          4.4,     0.6204279, ,           4.4,     0.6204279, ,           4.4,     0.6204279, ,           4.4,     0.6204279, ,           4.4,     0.6204279, ,           4.4,     0.6204279, ,           4.4,     0.6204279, ,           4.4,     0.6204279, ,           4.4,     0.6204279, , 
          4.6,     0.6201786, ,           4.6,     0.6201786, ,           4.6,     0.6201786, ,           4.6,     0.6201786, ,           4.6,     0.6201786, ,           4.6,     0.6201786, ,           4.6,     0.6201786, ,           4.6,     0.6201786, ,           4.6,     0.6201786, , 
          4.8,     0.6199283, ,           4.8,     0.6199283, ,           4.8,     0.6199283, ,           4.8,     0.6199283, ,           4.8,     0.6199283, ,           4.8,     0.6199283, ,           4.8,     0.6199283, ,           4.8,     0.6199283, ,           4.8,     0.6199283, , 
            5,      0.619677, ,             5,      0.619677, ,             5,      0.619677, ,             5,      0.619677, ,             5,      0.619677, ,             5,      0.619677, ,             5,      0.619677, ,             5,      0.619677, ,             5,      0.619677, , 
          5.2,     0.6194249, ,           5.2,     0.6194249, ,           5.2,     0.6194249, ,           5.2,     0.6194249, ,           5.2,     0.6194249, ,           5.2,     0.6194249, ,           5.2,     0.6194249, ,           5.2,     0.6194249, ,           5.2,     0.6194249, , 
          5.4,      0.619172, ,           5.4,      0.619172, ,           5.4,      0.619172, ,           5.4,      0.619172, ,           5.4,      0.619172, ,           5.4,      0.619172, ,           5.4,      0.619172, ,           5.4,      0.619172, ,           5.4,      0.619172, , 
          5.6,     0.6189183, ,           5.6,     0.6189183, ,           5.6,     0.6189183, ,           5.6,     0.6189183, ,           5.6,     0.6189183, ,           5.6,     0.6189183, ,           5.6,     0.6189183, ,           5.6,     0.6189183, ,           5.6,     0.6189183, , 
          5.8,      0.618664, ,           5.8,      0.618664, ,           5.8,      0.618664, ,           5.8,      0.618664, ,           5.8,      0.618664, ,           5.8,      0.618664, , , , ,           5.8,      0.618664, ,           5.8,      0.618664, , 
            6,      0.618409, ,             6,      0.618409, ,             6,      0.618409, ,             6,      0.618409, ,             6,      0.618409, ,             6,      0.618409, , , , ,             6,      0.618409, ,             6,      0.618409, , 
          6.2,     0.6181535, ,           6.2,     0.6181535, ,           6.2,     0.6181535, ,           6.2,     0.6181535, ,           6.2,     0.6181535, ,           6.2,     0.6181535, , , , ,           6.2,     0.6181535, ,           6.2,     0.6181535, , 
          6.4,     0.6178975, ,           6.4,     0.6178975, ,           6.4,     0.6178975, ,           6.4,     0.6178975, ,           6.4,     0.6178975, ,           6.4,     0.6178975, , , , , , , ,           6.4,     0.6178975, , 

