Alpha,T1-15.8 m/s-VLM2, , 
           -5,      8.545183, , 
         -4.8,      8.620575, , 
         -4.6,      8.691236, , 
         -4.4,      8.757297, , 
         -4.2,       8.81882, , 
           -4,      8.875889, , 
         -3.8,      8.928659, , 
         -3.6,      8.977231, , 
         -3.4,      9.021753, , 
         -3.2,      9.062355, , 
           -3,      9.099097, , 
         -2.8,      9.132068, , 
         -2.6,      9.161339, , 
         -2.4,      9.186952, , 
         -2.2,      9.208899, , 
           -2,      9.227122, , 
         -1.8,      9.241596, , 
         -1.6,      9.252112, , 
         -1.4,      9.258754, , 
         -1.2,      9.261406, , 
           -1,      9.260027, , 
         -0.8,      9.254693, , 
         -0.6,      9.245272, , 
         -0.4,      9.231883, , 
         -0.2,      9.214523, , 
            0,      9.193351, , 
          0.2,      9.168249, , 
          0.4,      9.139084, , 
          0.6,      9.106245, , 
          0.8,      9.069817, , 
            1,      9.030063, , 
          1.2,      8.986904, , 
          1.4,      8.940623, , 
          1.6,      8.891163, , 
          1.8,      8.838418, , 
            2,      8.782341, , 
          2.2,      8.722769, , 
          2.4,      8.660009, , 
          2.6,      8.593287, , 
          2.8,      8.522212, , 
            3,      8.446819, , 
          3.2,      8.366114, , 
          3.4,      8.280127, , 
          3.6,      8.187139, , 
          3.8,      8.087432, , 
            4,      7.979292, , 
          4.2,      7.863014, , 
          4.4,      7.737939, , 
          4.6,      7.603858, , 
          4.8,      7.455504, , 
            5,      7.287133, , 
          5.2,      7.077976, , 
          5.4,      6.837281, , 
          5.6,      6.598537, , 

