Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,     0.5941677, ,            -5,     0.5941677, ,            -5,     0.5941677, ,            -5,     0.5941677, ,            -5,     0.5941677, , 
         -4.8,     0.5939932, ,          -4.8,     0.5939932, ,          -4.8,     0.5939932, ,          -4.8,     0.5939932, ,          -4.8,     0.5939932, , 
         -4.6,     0.5938091, ,          -4.6,     0.5938091, ,          -4.6,     0.5938091, ,          -4.6,     0.5938091, ,          -4.6,     0.5938091, , 
         -4.4,     0.5936157, ,          -4.4,     0.5936157, ,          -4.4,     0.5936157, ,          -4.4,     0.5936157, ,          -4.4,     0.5936157, , 
         -4.2,     0.5934136, ,          -4.2,     0.5934136, ,          -4.2,     0.5934136, ,          -4.2,     0.5934136, ,          -4.2,     0.5934136, , 
           -4,      0.593203, ,            -4,      0.593203, ,            -4,      0.593203, ,            -4,      0.593203, ,            -4,      0.593203, , 
         -3.8,     0.5929844, ,          -3.8,     0.5929844, ,          -3.8,     0.5929844, ,          -3.8,     0.5929844, ,          -3.8,     0.5929844, , 
         -3.6,     0.5927582, ,          -3.6,     0.5927582, ,          -3.6,     0.5927582, ,          -3.6,     0.5927582, ,          -3.6,     0.5927582, , 
         -3.4,     0.5925246, ,          -3.4,     0.5925246, ,          -3.4,     0.5925246, ,          -3.4,     0.5925246, ,          -3.4,     0.5925246, , 
         -3.2,      0.592284, ,          -3.2,      0.592284, ,          -3.2,      0.592284, ,          -3.2,      0.592284, ,          -3.2,      0.592284, , 
           -3,     0.5920365, ,            -3,     0.5920365, ,            -3,     0.5920365, ,            -3,     0.5920365, ,            -3,     0.5920365, , 
         -2.8,     0.5917826, ,          -2.8,     0.5917826, ,          -2.8,     0.5917826, ,          -2.8,     0.5917826, ,          -2.8,     0.5917826, , 
         -2.6,     0.5915224, ,          -2.6,     0.5915224, ,          -2.6,     0.5915224, ,          -2.6,     0.5915224, ,          -2.6,     0.5915224, , 
         -2.4,     0.5912562, ,          -2.4,     0.5912562, ,          -2.4,     0.5912562, ,          -2.4,     0.5912562, ,          -2.4,     0.5912562, , 
         -2.2,     0.5909842, ,          -2.2,     0.5909842, ,          -2.2,     0.5909842, ,          -2.2,     0.5909842, ,          -2.2,     0.5909842, , 
           -2,     0.5907066, ,            -2,     0.5907066, ,            -2,     0.5907066, ,            -2,     0.5907066, ,            -2,     0.5907066, , 
         -1.8,     0.5904235, ,          -1.8,     0.5904235, ,          -1.8,     0.5904235, ,          -1.8,     0.5904235, ,          -1.8,     0.5904235, , 
         -1.6,     0.5901353, ,          -1.6,     0.5901353, ,          -1.6,     0.5901353, ,          -1.6,     0.5901353, ,          -1.6,     0.5901353, , 
         -1.4,      0.589842, ,          -1.4,      0.589842, ,          -1.4,      0.589842, ,          -1.4,      0.589842, ,          -1.4,      0.589842, , 
         -1.2,     0.5895437, ,          -1.2,     0.5895437, ,          -1.2,     0.5895437, ,          -1.2,     0.5895437, ,          -1.2,     0.5895437, , 
           -1,     0.5892408, ,            -1,     0.5892408, ,            -1,     0.5892408, ,            -1,     0.5892408, ,            -1,     0.5892408, , 
         -0.8,     0.5889332, ,          -0.8,     0.5889332, ,          -0.8,     0.5889332, ,          -0.8,     0.5889332, ,          -0.8,     0.5889332, , 
         -0.6,     0.5886212, ,          -0.6,     0.5886212, ,          -0.6,     0.5886212, ,          -0.6,     0.5886212, ,          -0.6,     0.5886212, , 
         -0.4,     0.5883049, ,          -0.4,     0.5883049, ,          -0.4,     0.5883049, ,          -0.4,     0.5883049, ,          -0.4,     0.5883049, , 
         -0.2,     0.5879844, ,          -0.2,     0.5879844, ,          -0.2,     0.5879844, ,          -0.2,     0.5879844, ,          -0.2,     0.5879844, , 
            0,     0.5876598, ,             0,     0.5876598, ,             0,     0.5876598, ,             0,     0.5876598, ,             0,     0.5876598, , 
          0.2,     0.5873313, ,           0.2,     0.5873313, ,           0.2,     0.5873313, ,           0.2,     0.5873313, ,           0.2,     0.5873313, , 
          0.4,     0.5869989, ,           0.4,     0.5869989, ,           0.4,     0.5869989, ,           0.4,     0.5869989, ,           0.4,     0.5869989, , 
          0.6,     0.5866628, ,           0.6,     0.5866628, ,           0.6,     0.5866628, ,           0.6,     0.5866628, ,           0.6,     0.5866628, , 
          0.8,      0.586323, ,           0.8,      0.586323, ,           0.8,      0.586323, ,           0.8,      0.586323, ,           0.8,      0.586323, , 
            1,     0.5859797, ,             1,     0.5859797, ,             1,     0.5859797, ,             1,     0.5859797, ,             1,     0.5859797, , 
          1.2,     0.5856329, ,           1.2,     0.5856329, ,           1.2,     0.5856329, ,           1.2,     0.5856329, ,           1.2,     0.5856329, , 
          1.4,     0.5852828, ,           1.4,     0.5852828, ,           1.4,     0.5852828, ,           1.4,     0.5852828, ,           1.4,     0.5852828, , 
          1.6,     0.5849294, ,           1.6,     0.5849294, ,           1.6,     0.5849294, ,           1.6,     0.5849294, ,           1.6,     0.5849294, , 
          1.8,     0.5845727, ,           1.8,     0.5845727, ,           1.8,     0.5845727, ,           1.8,     0.5845727, ,           1.8,     0.5845727, , 
            2,      0.584213, ,             2,      0.584213, ,             2,      0.584213, ,             2,      0.584213, ,             2,      0.584213, , 
          2.2,     0.5838503, ,           2.2,     0.5838503, ,           2.2,     0.5838503, ,           2.2,     0.5838503, ,           2.2,     0.5838503, , 
          2.4,     0.5834845, ,           2.4,     0.5834845, ,           2.4,     0.5834845, ,           2.4,     0.5834845, ,           2.4,     0.5834845, , 
          2.6,     0.5831159, ,           2.6,     0.5831159, ,           2.6,     0.5831159, ,           2.6,     0.5831159, ,           2.6,     0.5831159, , 
          2.8,     0.5827445, ,           2.8,     0.5827445, ,           2.8,     0.5827445, ,           2.8,     0.5827445, ,           2.8,     0.5827445, , 
            3,     0.5823703, ,             3,     0.5823703, ,             3,     0.5823703, ,             3,     0.5823703, ,             3,     0.5823703, , 
          3.2,     0.5819934, ,           3.2,     0.5819934, ,           3.2,     0.5819934, ,           3.2,     0.5819934, ,           3.2,     0.5819934, , 
          3.4,     0.5816139, ,           3.4,     0.5816139, ,           3.4,     0.5816139, ,           3.4,     0.5816139, ,           3.4,     0.5816139, , 
          3.6,     0.5812319, ,           3.6,     0.5812319, ,           3.6,     0.5812319, ,           3.6,     0.5812319, ,           3.6,     0.5812319, , 
          3.8,     0.5808473, ,           3.8,     0.5808473, ,           3.8,     0.5808473, ,           3.8,     0.5808473, ,           3.8,     0.5808473, , 
            4,     0.5804603, ,             4,     0.5804603, ,             4,     0.5804603, ,             4,     0.5804603, ,             4,     0.5804603, , 
          4.2,      0.580071, ,           4.2,      0.580071, ,           4.2,      0.580071, ,           4.2,      0.580071, ,           4.2,      0.580071, , 
          4.4,     0.5796793, ,           4.4,     0.5796793, ,           4.4,     0.5796793, ,           4.4,     0.5796793, ,           4.4,     0.5796793, , 
          4.6,     0.5792853, ,           4.6,     0.5792853, ,           4.6,     0.5792853, ,           4.6,     0.5792853, ,           4.6,     0.5792853, , 
          4.8,     0.5788892, ,           4.8,     0.5788892, ,           4.8,     0.5788892, ,           4.8,     0.5788892, ,           4.8,     0.5788892, , 
            5,     0.5784909, ,             5,     0.5784909, ,             5,     0.5784909, ,             5,     0.5784909, ,             5,     0.5784909, , 
          5.2,     0.5780905, ,           5.2,     0.5780905, ,           5.2,     0.5780905, ,           5.2,     0.5780905, ,           5.2,     0.5780905, , 
