Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -5,      7.819085, ,            -5,       7.43132, ,            -5,      7.290232, ,            -5,      7.236843, ,            -5,      7.201841, ,            -5,      7.187742, ,            -5,      10.73799, ,            -5,      9.086804, ,            -5,      8.312067, , 
         -4.8,       7.76186, ,          -4.8,      7.370765, ,          -4.8,      7.223549, ,          -4.8,      7.172682, ,          -4.8,      7.137823, ,          -4.8,      7.124318, ,          -4.8,      10.68003, ,          -4.8,      9.039954, ,          -4.8,      8.258325, , 
         -4.6,      7.709353, ,          -4.6,      7.315318, ,          -4.6,      7.164262, ,          -4.6,      7.113565, ,          -4.6,      7.080376, ,          -4.6,      7.066719, ,          -4.6,      10.62804, ,          -4.6,      8.998639, ,          -4.6,      8.209515, , 
         -4.4,      7.661307, ,          -4.4,      7.264418, ,          -4.4,      7.110068, ,          -4.4,      7.057751, ,          -4.4,      7.026198, ,          -4.4,      7.013842, ,          -4.4,        10.582, ,          -4.4,      8.962735, ,          -4.4,      8.165413, , 
         -4.2,       7.61749, ,          -4.2,      7.217833, ,          -4.2,      7.060828, ,          -4.2,      7.004202, ,          -4.2,      6.972651, ,          -4.2,      6.962192, ,          -4.2,      10.54183, ,          -4.2,      8.932075, ,          -4.2,      8.125801, , 
           -4,      7.577705, ,            -4,      7.175292, ,            -4,      7.016751, ,            -4,      6.958653, ,            -4,      6.925975, ,            -4,      6.915006, ,            -4,      10.50727, ,            -4,      8.906481, ,            -4,      8.090536, , 
         -3.8,      7.541725, ,          -3.8,      7.136531, ,          -3.8,      6.976954, ,          -3.8,      6.918585, ,          -3.8,      6.885043, ,          -3.8,       6.87324, ,          -3.8,      10.47813, ,          -3.8,       8.88575, ,          -3.8,      8.059462, , 
         -3.6,      7.509418, ,          -3.6,      7.101438, ,          -3.6,      6.941056, ,          -3.6,      6.883106, ,          -3.6,      6.848936, ,          -3.6,      6.835905, ,          -3.6,      10.45421, ,          -3.6,       8.86976, ,          -3.6,      8.032443, , 
         -3.4,      7.480601, ,          -3.4,      7.069727, ,          -3.4,      6.908611, ,          -3.4,      6.851164, ,          -3.4,      6.816378, ,          -3.4,      6.802073, ,          -3.4,      10.43531, ,          -3.4,      8.858477, ,          -3.4,      8.009365, , 
         -3.2,      7.455107, ,          -3.2,      7.041261, ,          -3.2,      6.879489, ,          -3.2,       6.82273, ,          -3.2,      6.787293, ,          -3.2,      6.771558, ,          -3.2,       10.4213, ,          -3.2,       8.85175, ,          -3.2,       7.99013, , 
           -3,      7.432857, ,            -3,      7.015863, ,            -3,      6.853464, ,            -3,      6.796361, ,            -3,      6.760598, ,            -3,      6.744797, ,            -3,      10.41223, ,            -3,      8.849583, ,            -3,      7.974772, , 
         -2.8,      7.413708, ,          -2.8,      6.993342, ,          -2.8,      6.830331, ,          -2.8,      6.772281, ,          -2.8,      6.736387, ,          -2.8,       6.72131, ,          -2.8,      10.40786, ,          -2.8,      8.851914, ,          -2.8,      7.963258, , 
         -2.6,      7.397578, ,          -2.6,      6.973571, ,          -2.6,      6.809966, ,          -2.6,      6.750946, ,          -2.6,       6.71501, ,          -2.6,      6.700768, ,          -2.6,      10.40811, ,          -2.6,      8.858798, ,          -2.6,      7.955554, , 
         -2.4,      7.384437, ,          -2.4,      6.956382, ,          -2.4,       6.79216, ,          -2.4,      6.732365, ,          -2.4,      6.696466, ,          -2.4,       6.68294, ,          -2.4,      10.41301, ,          -2.4,      8.870222, ,          -2.4,      7.951577, , 
         -2.2,      7.374276, ,          -2.2,      6.941701, ,          -2.2,      6.776831, ,          -2.2,      6.716948, ,          -2.2,      6.681353, ,          -2.2,      6.668119, ,          -2.2,      10.42231, ,          -2.2,      8.886068, ,          -2.2,      7.951324, , 
           -2,       7.36708, ,            -2,      6.929417, ,            -2,       6.76381, ,            -2,      6.703811, ,            -2,      6.668577, ,            -2,      6.655702, ,            -2,      10.43625, ,            -2,      8.906285, ,            -2,      7.954777, , 
         -1.8,       7.36282, ,          -1.8,      6.919446, ,          -1.8,      6.752976, ,          -1.8,      6.692813, ,          -1.8,      6.657983, ,          -1.8,      6.645538, ,          -1.8,      10.45456, ,          -1.8,      8.930773, ,          -1.8,      7.961892, , 
