Alpha,T1-15.8 m/s-VLM2, , 
           -5,     0.8715824, , 
         -4.8,     0.8872282, , 
         -4.6,     0.9028568, , 
         -4.4,     0.9184677, , 
         -4.2,     0.9340605, , 
           -4,     0.9496349, , 
         -3.8,     0.9651903, , 
         -3.6,     0.9807265, , 
         -3.4,     0.9962431, , 
         -3.2,       1.01174, , 
           -3,      1.027216, , 
         -2.8,      1.042671, , 
         -2.6,      1.058105, , 
         -2.4,      1.073517, , 
         -2.2,      1.088907, , 
           -2,      1.104275, , 
         -1.8,       1.11962, , 
         -1.6,      1.134942, , 
         -1.4,       1.15024, , 
         -1.2,      1.165514, , 
           -1,      1.180764, , 
         -0.8,       1.19599, , 
         -0.6,       1.21119, , 
         -0.4,      1.226364, , 
         -0.2,      1.241513, , 
            0,      1.256636, , 
          0.2,      1.271732, , 
          0.4,        1.2868, , 
          0.6,      1.301842, , 
          0.8,      1.316856, , 
            1,      1.331842, , 
          1.2,      1.346799, , 
          1.4,      1.361728, , 
          1.6,      1.376627, , 
          1.8,      1.391497, , 
            2,      1.406337, , 
          2.2,      1.421147, , 
          2.4,      1.435926, , 
          2.6,      1.450674, , 
          2.8,      1.465391, , 
            3,      1.480076, , 
          3.2,      1.494729, , 
          3.4,       1.50935, , 
          3.6,      1.523938, , 
          3.8,      1.538493, , 
            4,      1.553014, , 
          4.2,      1.567502, , 
          4.4,      1.581956, , 

