Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      9.435306, ,            -4,      9.768906, ,            -4,      9.831905, ,            -4,      7.188698, ,            -4,        8.2518, , 
         -3.8,      9.491407, ,          -3.8,      9.832134, ,          -3.8,      9.895564, ,          -3.8,      7.206045, ,          -3.8,       8.28377, , 
         -3.6,      9.542407, ,          -3.6,      9.890563, ,          -3.6,      9.954426, ,          -3.6,      7.218946, ,          -3.6,      8.310812, , 
         -3.4,       9.58837, ,          -3.4,      9.944145, ,          -3.4,      10.00838, ,          -3.4,      7.227341, ,          -3.4,      8.332899, , 
         -3.2,      9.629461, ,          -3.2,      9.992994, ,          -3.2,      10.05763, ,          -3.2,      7.231281, ,          -3.2,       8.35014, , 
           -3,      9.665711, ,            -3,      10.03668, ,            -3,      10.10218, ,            -3,      7.230867, ,            -3,       8.36244, , 
         -2.8,      9.697298, ,          -2.8,      10.07543, ,          -2.8,      10.14223, ,          -2.8,      7.226111, ,          -2.8,      8.369861, , 
         -2.6,      9.724257, ,          -2.6,       10.1099, ,          -2.6,      10.17827, ,          -2.6,      7.216834, ,          -2.6,      8.372566, , 
         -2.4,      9.746666, ,          -2.4,      10.14009, ,          -2.4,      10.21027, ,          -2.4,      7.203468, ,          -2.4,      8.370669, , 
         -2.2,      9.764635, ,          -2.2,      10.16606, ,          -2.2,      10.23807, ,          -2.2,      7.185834, ,          -2.2,      8.364019, , 
           -2,      9.778312, ,            -2,      10.18798, ,            -2,      10.26185, ,            -2,      7.164191, ,            -2,      8.352705, , 
         -1.8,      9.787663, ,          -1.8,      10.20569, ,          -1.8,      10.28095, ,          -1.8,       7.13851, ,          -1.8,      8.336663, , 
         -1.6,      9.792408, ,          -1.6,      10.21954, ,          -1.6,      10.29613, ,          -1.6,      7.109651, ,          -1.6,      8.315842, , 
         -1.4,      9.792904, ,          -1.4,      10.22978, ,          -1.4,      10.30768, ,          -1.4,      7.077417, ,          -1.4,       8.29028, , 
         -1.2,      9.789281, ,          -1.2,       10.2366, ,          -1.2,       10.3159, ,          -1.2,      7.040825, ,          -1.2,      8.260348, , 
           -1,      9.781137, ,            -1,      10.24012, ,            -1,      10.32092, ,            -1,      7.000891, ,            -1,      8.225909, , 
         -0.8,      9.768347, ,          -0.8,      10.24042, ,          -0.8,      10.32278, ,          -0.8,      6.957562, ,          -0.8,      8.186861, , 
         -0.6,      9.751472, ,          -0.6,      10.23739, ,          -0.6,      10.32163, ,          -0.6,      6.911022, ,          -0.6,      8.143223, , 
         -0.4,      9.729765, ,          -0.4,      10.23098, ,          -0.4,       10.3175, ,          -0.4,      6.861343, ,          -0.4,      8.095187, , 
         -0.2,      9.703621, ,          -0.2,      10.22159, ,          -0.2,      10.31057, ,          -0.2,      6.808773, ,          -0.2,      8.042994, , 
            0,      9.671725, ,             0,        10.209, ,             0,      10.30094, ,             0,      6.753236, ,             0,      7.986167, , 
          0.2,      9.634933, ,           0.2,       10.1926, ,           0.2,      10.28812, ,           0.2,      6.695323, ,           0.2,      7.925489, , 
          0.4,       9.59284, ,           0.4,      10.17277, ,           0.4,      10.27172, ,           0.4,      6.634857, ,           0.4,      7.860401, , 
          0.6,      9.545302, ,           0.6,      10.14919, ,           0.6,      10.25229, ,           0.6,      6.571818, ,           0.6,      7.791009, , 
          0.8,      9.491739, ,           0.8,      10.12109, ,           0.8,      10.22895, ,           0.8,      6.506865, ,           0.8,      7.717815, , 
            1,      9.431854, ,             1,      10.08842, ,             1,      10.20108, ,             1,      6.439383, ,             1,      7.640223, , 
          1.2,      9.365959, ,           1.2,      10.05143, ,           1.2,      10.16903, ,           1.2,      6.369664, ,           1.2,      7.558071, , 
          1.4,      9.293863, ,           1.4,       10.0099, ,           1.4,      10.13286, ,           1.4,      6.297127, ,           1.4,      7.470336, , 
          1.6,      9.216355, ,           1.6,      9.963124, ,           1.6,      10.09197, ,           1.6,      6.221431, ,           1.6,      7.376305, , 
          1.8,      9.133848, ,           1.8,       9.91154, ,           1.8,      10.04662, ,           1.8,      6.144503, ,           1.8,      7.279106, , 
            2,      9.047163, ,             2,      9.854661, ,             2,      9.997022, ,             2,      6.064519, ,             2,      7.175251, , 
          2.2,      8.956844, ,           2.2,      9.792872, ,           2.2,      9.943794, ,           2.2,      5.979874, ,           2.2,       7.06114, , 
          2.4,      8.864092, ,           2.4,      9.725122, ,           2.4,      9.886189, ,           2.4,      5.890394, ,           2.4,       6.93671, , 
          2.6,      8.768749, ,           2.6,      9.652504, ,           2.6,      9.824911, ,           2.6,      5.802856, ,           2.6,      6.815954, , 
          2.8,      8.671578, ,           2.8,      9.572875, ,           2.8,      9.758595, ,           2.8,      5.720778, ,           2.8,      6.706182, , 
            3,      8.572989, ,             3,      9.487807, ,             3,      9.688146, ,             3,      5.642911, ,             3,      6.604078, , 
          3.2,       8.47231, ,           3.2,      9.395847, ,           3.2,      9.612136, ,           3.2,      5.566487, ,           3.2,      6.504999, , 
          3.4,      8.366461, ,           3.4,      9.294749, ,           3.4,      9.528588, , , , ,           3.4,      6.404961, , 
          3.6,      8.247677, ,           3.6,      9.177367, ,           3.6,      9.431156, , , , ,           3.6,      6.292705, , 
          3.8,      8.135634, ,           3.8,      9.026024, ,           3.8,      9.306207, , , , , , , , 

