Alpha,T1-15.8 m/s-VLM2, , 
           -4,       5.63696, , 
         -3.8,      5.601741, , 
         -3.6,      5.570016, , 
         -3.4,      5.541611, , 
         -3.2,      5.516427, , 
           -3,      5.494277, , 
         -2.8,      5.475119, , 
         -2.6,      5.458812, , 
         -2.4,      5.445274, , 
         -2.2,      5.434417, , 
           -2,      5.426347, , 
         -1.8,      5.421009, , 
         -1.6,      5.418299, , 
         -1.4,      5.418365, , 
         -1.2,      5.421364, , 
           -1,      5.427005, , 
         -0.8,      5.435741, , 
         -0.6,      5.447605, , 
         -0.4,      5.462964, , 
         -0.2,      5.481919, , 
            0,      5.504517, , 
          0.2,      5.531002, , 
          0.4,      5.561989, , 
          0.6,      5.597715, , 
          0.8,      5.638103, , 
            1,       5.68338, , 
          1.2,      5.733422, , 
          1.4,      5.788085, , 
          1.6,      5.846533, , 
          1.8,      5.909038, , 
            2,       5.97491, , 
          2.2,      6.044077, , 
          2.4,      6.116305, , 
          2.6,       6.19146, , 
          2.8,      6.271123, , 
            3,      6.359174, , 
          3.2,      6.456915, , 

