Alpha,T1-15.8 m/s-VLM2, , 
           -4,      8.810328, , 
         -3.8,      8.861475, , 
         -3.6,      8.906836, , 
         -3.4,      8.947539, , 
         -3.2,      8.983844, , 
           -3,      9.015814, , 
         -2.8,      9.043622, , 
         -2.6,      9.067349, , 
         -2.4,      9.087043, , 
         -2.2,      9.102857, , 
           -2,      9.114907, , 
         -1.8,      9.123221, , 
         -1.6,      9.127894, , 
         -1.4,      9.128941, , 
         -1.2,      9.126317, , 
           -1,      9.120131, , 
         -0.8,      9.110605, , 
         -0.6,      9.097403, , 
         -0.4,      9.080572, , 
         -0.2,      9.060432, , 
            0,       9.03652, , 
          0.2,      9.009023, , 
          0.4,      8.977145, , 
          0.6,      8.941443, , 
          0.8,      8.901602, , 
            1,      8.857606, , 
          1.2,       8.80886, , 
          1.4,      8.755578, , 
          1.6,      8.697095, , 
          1.8,      8.634271, , 
            2,      8.566631, , 
          2.2,      8.494631, , 
          2.4,      8.419466, , 
          2.6,      8.341654, , 
          2.8,      8.261085, , 
            3,      8.178646, , 
          3.2,      8.094723, , 
          3.4,      8.009413, , 
          3.6,      7.923106, , 
          3.8,      7.834319, , 
            4,      7.741161, , 
          4.2,      7.637892, , 

