Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.7453797, , 
         -3.8,     0.7569798, , 
         -3.6,     0.7685598, , 
         -3.4,     0.7801193, , 
         -3.2,     0.7916578, , 
           -3,     0.8031751, , 
         -2.8,     0.8146707, , 
         -2.6,     0.8261441, , 
         -2.4,     0.8375952, , 
         -2.2,     0.8490234, , 
           -2,     0.8604284, , 
         -1.8,     0.8718098, , 
         -1.6,     0.8831672, , 
         -1.4,     0.8945004, , 
         -1.2,     0.9058088, , 
           -1,     0.9170921, , 
         -0.8,       0.92835, , 
         -0.6,      0.939582, , 
         -0.4,     0.9507879, , 
         -0.2,     0.9619672, , 
            0,     0.9731197, , 
          0.2,     0.9842449, , 
          0.4,     0.9953425, , 
          0.6,      1.006412, , 
          0.8,      1.017453, , 
            1,      1.028466, , 
          1.2,       1.03945, , 
          1.4,      1.050404, , 
          1.6,      1.061328, , 
          1.8,      1.072223, , 
            2,      1.083087, , 
          2.2,       1.09392, , 
          2.4,      1.104722, , 
          2.6,      1.115493, , 
          2.8,      1.126232, , 
            3,       1.13694, , 
          3.2,      1.147614, , 
          3.4,      1.158256, , 
          3.6,      1.168865, , 
          3.8,      1.179441, , 
            4,      1.189983, , 
          4.2,      1.200491, , 
          4.4,      1.210965, , 
          4.6,      1.221404, , 
          4.8,      1.231808, , 
            5,      1.242178, , 
          5.2,      1.252511, , 
          5.4,      1.262809, , 
          5.6,      1.273071, , 
          5.8,      1.283296, , 
            6,      1.293485, , 

