Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
         -1.2,      5.984004, ,          -1.2,      6.105673, ,          -1.2,      6.128225, ,          -1.2,      5.019233, ,          -1.2,      5.504515, , 
           -1,      5.986815, ,            -1,      6.109303, ,            -1,       6.13215, ,            -1,       5.01591, ,            -1,      5.502539, , 
         -0.8,      5.988109, ,          -0.8,      6.111412, ,          -0.8,      6.134062, ,          -0.8,      5.011283, ,          -0.8,      5.499183, , 
         -0.6,      5.987957, ,          -0.6,      6.112189, ,          -0.6,      6.135258, ,          -0.6,      5.005445, ,          -0.6,      5.494464, , 
         -0.4,      5.985659, ,          -0.4,      6.111524, ,          -0.4,      6.134685, ,          -0.4,      4.998433, ,          -0.4,       5.48844, , 
         -0.2,         5.982, ,          -0.2,      6.109159, ,          -0.2,      6.132541, ,          -0.2,      4.990255, ,          -0.2,      5.481128, , 
            0,      5.977053, ,             0,      6.105459, ,             0,      6.129509, ,             0,      4.980961, ,             0,      5.472608, , 
          0.2,      5.970879, ,           0.2,      6.100554, ,           0.2,      6.124884, ,           0.2,      4.970548, ,           0.2,      5.462943, , 
          0.4,       5.96347, ,           0.4,       6.09447, ,           0.4,      6.118797, ,           0.4,      4.959103, ,           0.4,      5.452099, , 
          0.6,      5.954925, ,           0.6,      6.087283, ,           0.6,      6.111684, ,           0.6,      4.946684, ,           0.6,      5.440142, , 
          0.8,      5.945288, ,           0.8,      6.079072, ,           0.8,      6.103548, ,           0.8,      4.933274, ,           0.8,      5.427102, , 
            1,      5.934569, ,             1,      6.069822, ,             1,      6.094347, ,             1,      4.918896, ,             1,      5.412974, , 
          1.2,      5.922837, ,           1.2,      6.059533, ,           1.2,      6.084229, ,           1.2,      4.903562, ,           1.2,      5.397867, , 
          1.4,      5.910156, ,           1.4,      6.048239, ,           1.4,      6.073258, ,           1.4,      4.887407, ,           1.4,      5.381863, , 
          1.6,      5.896548, ,           1.6,      6.036092, ,           1.6,       6.06139, ,           1.6,      4.870396, ,           1.6,      5.364953, , 
          1.8,      5.882033, ,           1.8,      6.023039, ,           1.8,      6.048553, ,           1.8,       4.85254, ,           1.8,       5.34711, , 
            2,       5.86669, ,             2,      6.009113, ,             2,      6.034802, ,             2,      4.833864, ,             2,        5.3284, , 
          2.2,      5.850508, ,           2.2,      5.994427, ,           2.2,      6.020292, ,           2.2,      4.814474, ,           2.2,      5.308905, , 
          2.4,      5.833431, ,           2.4,      5.978993, ,           2.4,      6.005036, ,           2.4,      4.794486, ,           2.4,      5.288575, , 
          2.6,      5.815587, ,           2.6,      5.962862, ,           2.6,      5.989077, ,           2.6,      4.774236, ,           2.6,       5.26747, , 
          2.8,      5.797043, ,           2.8,      5.946087, ,           2.8,      5.972476, ,           2.8,      4.753049, ,           2.8,      5.245652, , 
            3,      5.777818, ,             3,      5.928686, ,             3,      5.955243, ,             3,      4.731072, ,             3,      5.223127, , 
          3.2,      5.757792, ,           3.2,      5.910676, ,           3.2,      5.937396, ,           3.2,      4.708455, ,           3.2,      5.199831, , 
          3.4,      5.737051, ,           3.4,      5.892167, ,           3.4,      5.919055, ,           3.4,       4.68533, ,           3.4,      5.175918, , 
          3.6,      5.715694, ,           3.6,      5.873165, ,           3.6,      5.900225, ,           3.6,      4.661639, ,           3.6,      5.151335, , 
          3.8,      5.693779, ,           3.8,      5.853658, ,           3.8,      5.880871, ,           3.8,      4.637477, ,           3.8,      5.126112, , 
            4,      5.671218, ,             4,      5.833712, ,             4,      5.861062, ,             4,      4.612829, ,             4,      5.100247, , 
          4.2,      5.648132, ,           4.2,      5.813341, ,           4.2,      5.840869, ,           4.2,      4.587655, ,           4.2,      5.073771, , 
          4.4,       5.62451, ,           4.4,      5.792597, ,           4.4,      5.820325, ,           4.4,      4.562085, ,           4.4,       5.04674, , 
          4.6,      5.600084, ,           4.6,      5.771497, ,           4.6,      5.799507, ,           4.6,      4.536101, ,           4.6,      5.019122, , 
          4.8,      5.574908, ,           4.8,      5.750002, ,           4.8,       5.77839, ,           4.8,      4.509719, ,           4.8,      4.990959, , 
            5,      5.549173, ,             5,      5.728142, ,             5,      5.756929, ,             5,      4.483065, ,             5,      4.962324, , 
          5.2,       5.52276, ,           5.2,      5.705958, ,           5.2,      5.735187, ,           5.2,      4.456054, ,           5.2,      4.933084, , 
          5.4,      5.495798, ,           5.4,      5.683405, ,           5.4,      5.713182, ,           5.4,      4.428649, ,           5.4,      4.903324, , 
          5.6,      5.467924, ,           5.6,      5.660316, ,           5.6,      5.690869, ,           5.6,      4.400939, ,           5.6,      4.873042, , 
          5.8,      5.439377, ,           5.8,      5.636869, ,           5.8,      5.668225, ,           5.8,      4.372968, ,           5.8,      4.842316, , 
            6,      5.410112, ,             6,      5.613049, ,             6,       5.64527, ,             6,      4.344692, ,             6,      4.811069, , 

