Alpha,T1-15.8 m/s-VLM2, , 
           -4,      10.13149, , 
         -3.8,       10.1956, , 
         -3.6,      10.25404, , 
         -3.4,      10.30693, , 
         -3.2,      10.35428, , 
           -3,      10.39628, , 
         -2.8,      10.43288, , 
         -2.6,      10.46424, , 
         -2.4,      10.49041, , 
         -2.2,       10.5115, , 
           -2,      10.52722, , 
         -1.8,      10.53765, , 
         -1.6,      10.54295, , 
         -1.4,      10.54283, , 
         -1.2,      10.53696, , 
           -1,      10.52594, , 
         -0.8,      10.50892, , 
         -0.6,       10.4859, , 
         -0.4,      10.45624, , 
         -0.2,      10.41986, , 
            0,      10.37682, , 
          0.2,      10.32683, , 
          0.4,      10.26893, , 
          0.6,      10.20298, , 
          0.8,      10.12942, , 
            1,       10.0482, , 
          1.2,      9.959917, , 
          1.4,      9.865222, , 
          1.6,      9.765921, , 
          1.8,      9.661894, , 
            2,      9.554611, , 
          2.2,      9.444468, , 
          2.4,      9.332101, , 
          2.6,      9.217953, , 
          2.8,      9.099933, , 
            3,      8.972913, , 
          3.2,      8.835956, , 

