Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      7.613619, ,            -4,      7.294297, ,            -4,      7.151744, ,            -4,      7.095806, ,            -4,      7.060312, ,            -4,      7.046631, ,            -4,      9.876192, ,            -4,      9.087723, ,            -4,      8.109348, , 
         -3.8,      7.576981, ,          -3.8,      7.256034, ,          -3.8,      7.112962, ,          -3.8,      7.056387, ,          -3.8,      7.020642, ,          -3.8,      7.006999, ,          -3.8,      9.848777, ,          -3.8,      9.060167, ,          -3.8,      8.077867, , 
         -3.6,      7.544221, ,          -3.6,      7.221553, ,          -3.6,      7.077996, ,          -3.6,      7.020534, ,          -3.6,      6.984635, ,          -3.6,      6.971174, ,          -3.6,      9.826059, ,          -3.6,      9.037092, ,          -3.6,      8.050502, , 
         -3.4,      7.515666, ,          -3.4,      7.190883, ,          -3.4,      7.046573, ,          -3.4,      6.988279, ,          -3.4,      6.952162, ,          -3.4,      6.938796, ,          -3.4,      9.808153, ,          -3.4,      9.018472, ,          -3.4,       8.02708, , 
         -3.2,       7.49139, ,          -3.2,      7.163892, ,          -3.2,      7.018568, ,          -3.2,      6.959463, ,          -3.2,      6.923051, ,          -3.2,      6.909709, ,          -3.2,      9.795133, ,          -3.2,      9.004381, ,          -3.2,      8.007625, , 
           -3,      7.470547, ,            -3,      7.140123, ,            -3,       6.99375, ,            -3,      6.934207, ,            -3,      6.897349, ,            -3,      6.883811, ,            -3,      9.786406, ,            -3,      8.994344, ,            -3,      7.991899, , 
         -2.8,      7.453032, ,          -2.8,      7.119514, ,          -2.8,      6.971989, ,          -2.8,      6.912138, ,          -2.8,      6.874796, ,          -2.8,      6.860962, ,          -2.8,       9.78198, ,          -2.8,       8.98836, ,          -2.8,      7.979865, , 
         -2.6,      7.438741, ,          -2.6,      7.101939, ,          -2.6,       6.95311, ,          -2.6,      6.892989, ,          -2.6,      6.855365, ,          -2.6,      6.841363, ,          -2.6,      9.781886, ,          -2.6,      8.986404, ,          -2.6,      7.971367, , 
         -2.4,      7.427501, ,          -2.4,      7.087244, ,          -2.4,      6.936982, ,          -2.4,      6.876539, ,          -2.4,      6.838659, ,          -2.4,      6.824512, ,          -2.4,      9.785831, ,          -2.4,      8.988279, ,          -2.4,      7.966222, , 
         -2.2,      7.419287, ,          -2.2,      7.075346, ,          -2.2,      6.923504, ,          -2.2,      6.862685, ,          -2.2,      6.824604, ,          -2.2,      6.810342, ,          -2.2,      9.794115, ,          -2.2,      8.994155, ,          -2.2,      7.964476, , 
