Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,      1.191583, ,            -4,      1.150891, ,            -4,      1.143517, ,            -4,      1.563975, ,            -4,      1.362484, , 
         -3.8,      1.174905, ,          -3.8,      1.134189, ,          -3.8,      1.126919, ,          -3.8,      1.547521, ,          -3.8,      1.346187, , 
         -3.6,      1.159285, ,          -3.6,      1.118478, ,          -3.6,      1.111302, ,          -3.6,      1.532408, ,          -3.6,      1.331082, , 
         -3.4,      1.144664, ,          -3.4,      1.103711, ,          -3.4,      1.096628, ,          -3.4,      1.518603, ,          -3.4,      1.317124, , 
         -3.2,      1.130976, ,          -3.2,      1.089832, ,          -3.2,      1.082828, ,          -3.2,      1.506052, ,          -3.2,      1.304252, , 
           -3,      1.118175, ,            -3,      1.076846, ,            -3,      1.069864, ,            -3,      1.494698, ,            -3,      1.292441, , 
         -2.8,      1.106206, ,          -2.8,       1.06469, ,          -2.8,      1.057677, ,          -2.8,      1.484506, ,          -2.8,      1.281647, , 
         -2.6,       1.09503, ,          -2.6,       1.05326, ,          -2.6,      1.046185, ,          -2.6,      1.475488, ,          -2.6,      1.271815, , 
         -2.4,      1.084609, ,          -2.4,      1.042528, ,          -2.4,      1.035362, ,          -2.4,      1.467533, ,          -2.4,      1.262901, , 
         -2.2,      1.074906, ,          -2.2,      1.032461, ,          -2.2,      1.025199, ,          -2.2,       1.46066, ,          -2.2,      1.254907, , 
           -2,      1.065879, ,            -2,      1.023019, ,            -2,      1.015655, ,            -2,      1.454805, ,            -2,      1.247799, , 
         -1.8,      1.057512, ,          -1.8,      1.014196, ,          -1.8,      1.006772, ,          -1.8,      1.449963, ,          -1.8,      1.241573, , 
         -1.6,      1.049816, ,          -1.6,      1.005938, ,          -1.6,     0.9984559, ,          -1.6,      1.445954, ,          -1.6,      1.236222, , 
         -1.4,      1.042736, ,          -1.4,     0.9982051, ,          -1.4,     0.9906612, ,          -1.4,      1.442817, ,          -1.4,      1.231733, , 
         -1.2,      1.036243, ,          -1.2,     0.9909613, ,          -1.2,     0.9833434, ,          -1.2,      1.440751, ,          -1.2,      1.228045, , 
           -1,      1.030367, ,            -1,     0.9841839, ,            -1,     0.9764795, ,            -1,      1.439554, ,            -1,      1.225173, , 
         -0.8,       1.02511, ,          -0.8,     0.9778532, ,          -0.8,     0.9700514, ,          -0.8,      1.439244, ,          -0.8,      1.223134, , 
         -0.6,      1.020403, ,          -0.6,     0.9719699, ,          -0.6,     0.9640375, ,          -0.6,      1.439792, ,          -0.6,      1.221928, , 
         -0.4,      1.016318, ,          -0.4,     0.9665285, ,          -0.4,     0.9584231, ,          -0.4,      1.441195, ,          -0.4,      1.221532, , 
         -0.2,      1.012805, ,          -0.2,     0.9614826, ,          -0.2,     0.9531848, ,          -0.2,      1.443414, ,          -0.2,      1.221918, , 
            0,          1.01, ,             0,     0.9568458, ,             0,     0.9483053, ,             0,      1.446482, ,             0,       1.22317, , 
          0.2,      1.007809, ,           0.2,     0.9526692, ,           0.2,     0.9438243, ,           0.2,      1.450292, ,           0.2,      1.225183, , 
          0.4,      1.006276, ,           0.4,     0.9489103, ,           0.4,     0.9397693, ,           0.4,      1.454899, ,           0.4,       1.22806, , 
          0.6,      1.005419, ,           0.6,     0.9455958, ,           0.6,      0.936086, ,           0.6,      1.460331, ,           0.6,      1.231808, , 
          0.8,      1.005304, ,           0.8,     0.9427916, ,           0.8,     0.9328506, ,           0.8,      1.466463, ,           0.8,      1.236371, , 
            1,      1.005971, ,             1,     0.9405014, ,             1,     0.9301144, ,             1,       1.47346, ,             1,      1.241871, , 
          1.2,      1.007401, ,           1.2,     0.9386995, ,           1.2,     0.9278443, ,           1.2,      1.481283, ,           1.2,      1.248371, , 
          1.4,       1.00963, ,           1.4,     0.9374082, ,           1.4,     0.9260334, ,           1.4,      1.490102, ,           1.4,      1.256083, , 
          1.6,      1.012592, ,           1.6,     0.9366945, ,           1.6,     0.9247355, ,           1.6,      1.500041, ,           1.6,      1.265187, , 
          1.8,      1.016261, ,           1.8,     0.9365216, ,           1.8,     0.9239301, ,           1.8,      1.510679, ,           1.8,      1.275208, , 
            2,      1.020568, ,             2,     0.9369416, ,             2,     0.9235992, ,             2,      1.522502, ,             2,      1.286818, , 
          2.2,      1.025472, ,           2.2,      0.937926, ,           2.2,     0.9236905, ,           2.2,      1.535984, ,           2.2,       1.30078, , 
          2.4,      1.030855, ,           2.4,     0.9395861, ,           2.4,     0.9242783, ,           2.4,       1.55127, ,           2.4,       1.31728, , 
          2.6,      1.036752, ,           2.6,     0.9418304, ,           2.6,     0.9253032, ,           2.6,      1.566646, ,           2.6,      1.333786, , 
          2.8,      1.043093, ,           2.8,     0.9448846, ,           2.8,     0.9269021, ,           2.8,      1.581124, ,           2.8,      1.348795, , 
            3,      1.049843, ,             3,     0.9486166, ,             3,     0.9290004, ,             3,      1.594973, ,             3,      1.362838, , 
          3.2,      1.057101, ,           3.2,     0.9531964, ,           3.2,     0.9317479, ,           3.2,       1.60893, ,           3.2,      1.376801, , 
          3.4,      1.065281, ,           3.4,     0.9588888, ,           3.4,      0.935357, , , , ,           3.4,       1.39152, , 
          3.6,      1.075443, ,           3.6,     0.9664978, ,           3.6,     0.9404897, , , , ,           3.6,      1.409554, , 
          3.8,      1.085089, ,           3.8,     0.9780485, ,           3.8,     0.9486023, , , , , , , , 

