Alpha,T1-15.8 m/s-VLM2, , 
           -4,       2.43815, , 
         -3.8,      2.407031, , 
         -3.6,      2.377727, , 
         -3.4,      2.350143, , 
         -3.2,        2.3239, , 
           -3,      2.299221, , 
         -2.8,      2.275974, , 
         -2.6,      2.254086, , 
         -2.4,      2.233483, , 
         -2.2,      2.214383, , 
           -2,      2.196461, , 
         -1.8,      2.179623, , 
         -1.6,      2.163817, , 
         -1.4,      2.148992, , 
         -1.2,      2.135096, , 
           -1,      2.122102, , 
         -0.8,       2.10996, , 
         -0.6,      2.098623, , 
         -0.4,      2.088065, , 
         -0.2,       2.07824, , 
            0,      2.069134, , 
          0.2,        2.0607, , 
          0.4,      2.052934, , 
          0.6,      2.045798, , 
          0.8,      2.039291, , 
            1,      2.033366, , 
          1.2,      2.028005, , 
          1.4,      2.023208, , 
          1.6,      2.018988, , 
          1.8,      2.015346, , 
            2,      2.012183, , 
          2.2,      2.009579, , 
          2.4,      2.007515, , 
          2.6,      2.005958, , 
          2.8,        2.0051, , 
            3,      2.004768, , 
          3.2,      2.004986, , 
          3.4,      2.005778, , 
          3.6,      2.007168, , 
          3.8,      2.009225, , 
            4,      2.011911, , 
          4.2,       2.01529, , 
          4.4,      2.019338, , 
          4.6,      2.024078, , 
          4.8,       2.02947, , 
            5,      2.035538, , 
          5.2,       2.04215, , 
          5.4,      2.049198, , 
          5.6,      2.056785, , 
          5.8,      2.064731, , 
            6,       2.07317, , 

