Alpha,T1-15.8 m/s-VLM2, , 
           -4,      1.375128, , 
         -3.8,       1.35617, , 
         -3.6,      1.338574, , 
         -3.4,      1.322107, , 
         -3.2,      1.306681, , 
           -3,      1.292242, , 
         -2.8,      1.278725, , 
         -2.6,      1.266084, , 
         -2.4,      1.254278, , 
         -2.2,       1.24326, , 
           -2,      1.232987, , 
         -1.8,      1.223433, , 
         -1.6,      1.214565, , 
         -1.4,      1.206364, , 
         -1.2,      1.198818, , 
           -1,      1.191901, , 
         -0.8,       1.18557, , 
         -0.6,      1.179859, , 
         -0.4,      1.174752, , 
         -0.2,      1.170201, , 
            0,      1.166259, , 
          0.2,      1.162898, , 
          0.4,      1.160218, , 
          0.6,      1.158146, , 
          0.8,      1.156723, , 
            1,      1.155955, , 
          1.2,      1.155925, , 
          1.4,      1.156613, , 
          1.6,      1.158119, , 
          1.8,      1.160343, , 
            2,      1.163366, , 
          2.2,      1.167146, , 
          2.4,       1.17154, , 
          2.6,      1.176492, , 
          2.8,      1.182037, , 
            3,      1.188065, , 
          3.2,      1.194537, , 
          3.4,      1.201452, , 
          3.6,      1.208767, , 
          3.8,      1.216725, , 
            4,      1.225653, , 
          4.2,      1.236528, , 

