Alpha,T1-15.8 m/s-VLM2, , 
           -4,      8.523047, , 
         -3.8,       8.48012, , 
         -3.6,      8.441279, , 
         -3.4,      8.406369, , 
         -3.2,       8.37421, , 
           -3,      8.345738, , 
         -2.8,      8.320626, , 
         -2.6,      8.298738, , 
         -2.4,      8.279942, , 
         -2.2,      8.265158, , 
           -2,      8.253307, , 
         -1.8,      8.244156, , 
         -1.6,      8.237602, , 
         -1.4,      8.233545, , 
         -1.2,      8.231872, , 
           -1,      8.232567, , 
         -0.8,      8.235508, , 
         -0.6,      8.240591, , 
         -0.4,      8.247783, , 
         -0.2,      8.256962, , 
            0,      8.268146, , 
          0.2,      8.281195, , 
          0.4,      8.296155, , 
          0.6,      8.312926, , 
          0.8,      8.331551, , 
            1,      8.351893, , 
          1.2,      8.373916, , 
          1.4,      8.397669, , 
          1.6,      8.423248, , 
          1.8,      8.450696, , 
            2,      8.479644, , 
          2.2,      8.510461, , 
          2.4,      8.543106, , 
          2.6,      8.577478, , 
          2.8,      8.614417, , 
            3,      8.653243, , 
          3.2,      8.694082, , 
          3.4,      8.737078, , 
          3.6,      8.782368, , 
          3.8,      8.830285, , 
            4,      8.880703, , 
          4.2,      8.933938, , 
          4.4,      8.989922, , 
          4.6,      9.048792, , 
          4.8,      9.110414, , 
            5,      9.174918, , 
          5.2,      9.241762, , 
          5.4,      9.310482, , 
          5.6,      9.381565, , 
          5.8,      9.454221, , 
            6,      9.529079, , 

