Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.9211674, ,            -4,     0.9211674, ,            -4,     0.9211674, ,            -4,     0.9211674, ,            -4,     0.9211674, , 
         -3.8,     0.9363367, ,          -3.8,     0.9363367, ,          -3.8,     0.9363367, ,          -3.8,     0.9363367, ,          -3.8,     0.9363367, , 
         -3.6,     0.9514858, ,          -3.6,     0.9514858, ,          -3.6,     0.9514858, ,          -3.6,     0.9514858, ,          -3.6,     0.9514858, , 
         -3.4,     0.9666142, ,          -3.4,     0.9666142, ,          -3.4,     0.9666142, ,          -3.4,     0.9666142, ,          -3.4,     0.9666142, , 
         -3.2,     0.9817217, ,          -3.2,     0.9817217, ,          -3.2,     0.9817217, ,          -3.2,     0.9817217, ,          -3.2,     0.9817217, , 
           -3,     0.9968078, ,            -3,     0.9968078, ,            -3,     0.9968078, ,            -3,     0.9968078, ,            -3,     0.9968078, , 
         -2.8,      1.011872, ,          -2.8,      1.011872, ,          -2.8,      1.011872, ,          -2.8,      1.011872, ,          -2.8,      1.011872, , 
         -2.6,      1.026914, ,          -2.6,      1.026914, ,          -2.6,      1.026914, ,          -2.6,      1.026914, ,          -2.6,      1.026914, , 
         -2.4,      1.041933, ,          -2.4,      1.041933, ,          -2.4,      1.041933, ,          -2.4,      1.041933, ,          -2.4,      1.041933, , 
         -2.2,      1.056929, ,          -2.2,      1.056929, ,          -2.2,      1.056929, ,          -2.2,      1.056929, ,          -2.2,      1.056929, , 
           -2,      1.071902, ,            -2,      1.071902, ,            -2,      1.071902, ,            -2,      1.071902, ,            -2,      1.071902, , 
         -1.8,      1.086851, ,          -1.8,      1.086851, ,          -1.8,      1.086851, ,          -1.8,      1.086851, ,          -1.8,      1.086851, , 
         -1.6,      1.101776, ,          -1.6,      1.101776, ,          -1.6,      1.101776, ,          -1.6,      1.101776, ,          -1.6,      1.101776, , 
         -1.4,      1.116675, ,          -1.4,      1.116675, ,          -1.4,      1.116675, ,          -1.4,      1.116675, ,          -1.4,      1.116675, , 
         -1.2,       1.13155, ,          -1.2,       1.13155, ,          -1.2,       1.13155, ,          -1.2,       1.13155, ,          -1.2,       1.13155, , 
           -1,      1.146399, ,            -1,      1.146399, ,            -1,      1.146399, ,            -1,      1.146399, ,            -1,      1.146399, , 
         -0.8,      1.161223, ,          -0.8,      1.161223, ,          -0.8,      1.161223, ,          -0.8,      1.161223, ,          -0.8,      1.161223, , 
         -0.6,       1.17602, ,          -0.6,       1.17602, ,          -0.6,       1.17602, ,          -0.6,       1.17602, ,          -0.6,       1.17602, , 
         -0.4,       1.19079, ,          -0.4,       1.19079, ,          -0.4,       1.19079, ,          -0.4,       1.19079, ,          -0.4,       1.19079, , 
         -0.2,      1.205534, ,          -0.2,      1.205534, ,          -0.2,      1.205534, ,          -0.2,      1.205534, ,          -0.2,      1.205534, , 
            0,      1.220249, ,             0,      1.220249, ,             0,      1.220249, ,             0,      1.220249, ,             0,      1.220249, , 
          0.2,      1.234937, ,           0.2,      1.234937, ,           0.2,      1.234937, ,           0.2,      1.234937, ,           0.2,      1.234937, , 
          0.4,      1.249597, ,           0.4,      1.249597, ,           0.4,      1.249597, ,           0.4,      1.249597, ,           0.4,      1.249597, , 
          0.6,      1.264228, ,           0.6,      1.264228, ,           0.6,      1.264228, ,           0.6,      1.264228, ,           0.6,      1.264228, , 
          0.8,       1.27883, ,           0.8,       1.27883, ,           0.8,       1.27883, ,           0.8,       1.27883, ,           0.8,       1.27883, , 
            1,      1.293402, ,             1,      1.293402, ,             1,      1.293402, ,             1,      1.293402, ,             1,      1.293402, , 
          1.2,      1.307945, ,           1.2,      1.307945, ,           1.2,      1.307945, ,           1.2,      1.307945, ,           1.2,      1.307945, , 
          1.4,      1.322458, ,           1.4,      1.322458, ,           1.4,      1.322458, ,           1.4,      1.322458, ,           1.4,      1.322458, , 
          1.6,       1.33694, ,           1.6,       1.33694, ,           1.6,       1.33694, ,           1.6,       1.33694, ,           1.6,       1.33694, , 
          1.8,      1.351391, ,           1.8,      1.351391, ,           1.8,      1.351391, ,           1.8,      1.351391, ,           1.8,      1.351391, , 
            2,      1.365811, ,             2,      1.365811, ,             2,      1.365811, ,             2,      1.365811, ,             2,      1.365811, , 
          2.2,      1.380199, ,           2.2,      1.380199, ,           2.2,      1.380199, ,           2.2,      1.380199, ,           2.2,      1.380199, , 
          2.4,      1.394555, ,           2.4,      1.394555, ,           2.4,      1.394555, ,           2.4,      1.394555, ,           2.4,      1.394555, , 
          2.6,      1.408878, ,           2.6,      1.408878, ,           2.6,      1.408878, ,           2.6,      1.408878, ,           2.6,      1.408878, , 
          2.8,      1.423169, ,           2.8,      1.423169, ,           2.8,      1.423169, ,           2.8,      1.423169, ,           2.8,      1.423169, , 
            3,      1.437427, ,             3,      1.437427, ,             3,      1.437427, ,             3,      1.437427, ,             3,      1.437427, , 
          3.2,      1.451651, ,           3.2,      1.451651, ,           3.2,      1.451651, ,           3.2,      1.451651, ,           3.2,      1.451651, , 
          3.4,      1.465841, ,           3.4,      1.465841, ,           3.4,      1.465841, , , , ,           3.4,      1.465841, , 
          3.6,      1.479997, ,           3.6,      1.479997, ,           3.6,      1.479997, , , , ,           3.6,      1.479997, , 
          3.8,      1.494119, ,           3.8,      1.494119, ,           3.8,      1.494119, , , , , , , , 

