Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -4,     0.5971344, ,            -4,     0.5971344, ,            -4,     0.5971344, , 
         -3.8,     0.6057944, ,          -3.8,     0.6057944, ,          -3.8,     0.6057944, , 
         -3.6,     0.6144348, ,          -3.6,     0.6144348, ,          -3.6,     0.6144348, , 
         -3.4,      0.623055, ,          -3.4,      0.623055, ,          -3.4,      0.623055, , 
         -3.2,      0.631655, ,          -3.2,      0.631655, ,          -3.2,      0.631655, , 
           -3,     0.6402342, ,            -3,     0.6402342, ,            -3,     0.6402342, , 
         -2.8,     0.6487924, ,          -2.8,     0.6487924, ,          -2.8,     0.6487924, , 
         -2.6,     0.6573293, ,          -2.6,     0.6573293, ,          -2.6,     0.6573293, , 
         -2.4,     0.6658445, ,          -2.4,     0.6658445, ,          -2.4,     0.6658445, , 
         -2.2,     0.6743378, ,          -2.2,     0.6743378, ,          -2.2,     0.6743378, , 
           -2,     0.6828088, ,            -2,     0.6828088, ,            -2,     0.6828088, , 
         -1.8,     0.6912573, ,          -1.8,     0.6912573, ,          -1.8,     0.6912573, , 
         -1.6,     0.6996828, ,          -1.6,     0.6996828, ,          -1.6,     0.6996828, , 
         -1.4,     0.7080851, ,          -1.4,     0.7080851, ,          -1.4,     0.7080851, , 
         -1.2,     0.7164639, ,          -1.2,     0.7164639, ,          -1.2,     0.7164639, , 
           -1,     0.7248188, ,            -1,     0.7248188, ,            -1,     0.7248188, , 
         -0.8,     0.7331496, ,          -0.8,     0.7331496, ,          -0.8,     0.7331496, , 
         -0.6,      0.741456, ,          -0.6,      0.741456, ,          -0.6,      0.741456, , 
         -0.4,     0.7497377, ,          -0.4,     0.7497377, ,          -0.4,     0.7497377, , 
         -0.2,     0.7579944, ,          -0.2,     0.7579944, ,          -0.2,     0.7579944, , 
            0,     0.7662257, ,             0,     0.7662257, ,             0,     0.7662257, , 
          0.2,     0.7744314, ,           0.2,     0.7744314, ,           0.2,     0.7744314, , 
          0.4,     0.7826112, ,           0.4,     0.7826112, ,           0.4,     0.7826112, , 
          0.6,     0.7907648, ,           0.6,     0.7907648, ,           0.6,     0.7907648, , 
          0.8,      0.798892, ,           0.8,      0.798892, ,           0.8,      0.798892, , 
            1,     0.8069923, ,             1,     0.8069923, ,             1,     0.8069923, , 
          1.2,     0.8150656, ,           1.2,     0.8150656, ,           1.2,     0.8150656, , 
          1.4,     0.8231116, ,           1.4,     0.8231116, ,           1.4,     0.8231116, , 
          1.6,       0.83113, ,           1.6,       0.83113, ,           1.6,       0.83113, , 
          1.8,     0.8391205, ,           1.8,     0.8391205, ,           1.8,     0.8391205, , 
            2,     0.8470828, ,             2,     0.8470828, ,             2,     0.8470828, , 
          2.2,     0.8550167, ,           2.2,     0.8550167, ,           2.2,     0.8550167, , 
          2.4,     0.8629219, ,           2.4,     0.8629219, ,           2.4,     0.8629219, , 
          2.6,     0.8707982, ,           2.6,     0.8707982, ,           2.6,     0.8707982, , 
          2.8,     0.8786452, ,           2.8,     0.8786452, ,           2.8,     0.8786452, , 
            3,     0.8864627, ,             3,     0.8864627, ,             3,     0.8864627, , 
          3.2,     0.8942505, ,           3.2,     0.8942505, ,           3.2,     0.8942505, , 
          3.4,     0.9020083, ,           3.4,     0.9020083, ,           3.4,     0.9020083, , 
          3.6,     0.9097358, ,           3.6,     0.9097358, ,           3.6,     0.9097358, , 
          3.8,     0.9174328, ,           3.8,     0.9174328, ,           3.8,     0.9174328, , 
            4,      0.925099, ,             4,      0.925099, ,             4,      0.925099, , 
          4.2,     0.9327342, ,           4.2,     0.9327342, ,           4.2,     0.9327342, , 
          4.4,     0.9403382, ,           4.4,     0.9403382, ,           4.4,     0.9403382, , 
          4.6,     0.9479106, ,           4.6,     0.9479106, ,           4.6,     0.9479106, , 
          4.8,     0.9554514, ,           4.8,     0.9554514, ,           4.8,     0.9554514, , 
            5,     0.9629601, ,             5,     0.9629601, ,             5,     0.9629601, , 
          5.2,     0.9704367, ,           5.2,     0.9704367, ,           5.2,     0.9704367, , 
          5.4,     0.9778808, ,           5.4,     0.9778808, ,           5.4,     0.9778808, , 
          5.6,     0.9852922, ,           5.6,     0.9852922, ,           5.6,     0.9852922, , 
          5.8,     0.9926708, ,           5.8,     0.9926708, ,           5.8,     0.9926708, , 
            6,      1.000016, ,             6,      1.000016, ,             6,      1.000016, , 

