Alpha,T1-15.8 m/s-VLM2, , 
           -4,     0.9558644, , 
         -3.8,     0.9717375, , 
         -3.6,     0.9875906, , 
         -3.4,      1.003423, , 
         -3.2,      1.019235, , 
           -3,      1.035025, , 
         -2.8,      1.050794, , 
         -2.6,      1.066541, , 
         -2.4,      1.082265, , 
         -2.2,      1.097966, , 
           -2,      1.113643, , 
         -1.8,      1.129297, , 
         -1.6,      1.144927, , 
         -1.4,      1.160532, , 
         -1.2,      1.176113, , 
           -1,      1.191667, , 
         -0.8,      1.207197, , 
         -0.6,      1.222699, , 
         -0.4,      1.238176, , 
         -0.2,      1.253625, , 
            0,      1.269047, , 
          0.2,      1.284442, , 
          0.4,      1.299808, , 
          0.6,      1.315145, , 
          0.8,      1.330454, , 
            1,      1.345734, , 
          1.2,      1.360983, , 
          1.4,      1.376203, , 
          1.6,      1.391393, , 
          1.8,      1.406551, , 
            2,      1.421678, , 
          2.2,      1.436774, , 
          2.4,      1.451838, , 
          2.6,      1.466869, , 
          2.8,      1.481868, , 
            3,      1.496834, , 
          3.2,      1.511767, , 

