Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -2,      7.684886, ,            -2,      8.067354, ,            -2,      8.248402, ,            -2,      8.322883, ,            -2,      8.370102, ,            -2,      8.387972, ,            -2,      5.785642, ,            -2,      6.311158, ,            -2,      7.146125, , 
         -1.8,      7.687394, ,          -1.8,       8.07529, ,          -1.8,      8.258766, ,          -1.8,      8.333965, ,          -1.8,      8.381649, ,          -1.8,       8.39972, ,          -1.8,      5.775978, ,          -1.8,       6.30174, ,          -1.8,      7.141744, , 
         -1.6,      7.686926, ,          -1.6,      8.080746, ,          -1.6,      8.266482, ,          -1.6,      8.342266, ,          -1.6,      8.390459, ,          -1.6,      8.408697, ,          -1.6,      5.763926, ,          -1.6,       6.28966, ,          -1.6,      7.134495, , 
         -1.4,      7.683682, ,          -1.4,      8.083425, ,          -1.4,      8.271488, ,          -1.4,      8.347888, ,          -1.4,      8.396585, ,          -1.4,      8.415002, ,          -1.4,      5.749618, ,          -1.4,       6.27504, ,          -1.4,      7.124547, , 
         -1.2,      7.677618, ,          -1.2,      8.083373, ,          -1.2,      8.273875, ,          -1.2,      8.350884, ,          -1.2,      8.400104, ,          -1.2,      8.418723, ,          -1.2,      5.733206, ,          -1.2,      6.258026, ,          -1.2,      7.111925, , 
           -1,      7.668665, ,            -1,      8.080678, ,            -1,      8.273785, ,            -1,      8.351407, ,            -1,      8.401167, ,            -1,      8.419976, ,            -1,      5.714643, ,            -1,      6.238593, ,            -1,      7.096608, , 
         -0.8,      7.656959, ,          -0.8,      8.075447, ,          -0.8,      8.271295, ,          -0.8,      8.349512, ,          -0.8,      8.399832, ,          -0.8,      8.418841, ,          -0.8,      5.693844, ,          -0.8,      6.216716, ,          -0.8,      7.078609, , 
         -0.6,      7.642531, ,          -0.6,      8.066853, ,          -0.6,      8.266107, ,          -0.6,      8.345315, ,          -0.6,      8.396162, ,          -0.6,       8.41533, ,          -0.6,      5.671206, ,          -0.6,        6.1927, ,          -0.6,      7.058011, , 
         -0.4,      7.625444, ,          -0.4,      8.055621, ,          -0.4,      8.258606, ,          -0.4,       8.33896, ,          -0.4,      8.390342, ,          -0.4,       8.40966, ,          -0.4,      5.647843, ,          -0.4,      6.167366, ,          -0.4,      7.034919, , 
         -0.2,      7.605716, ,          -0.2,      8.041996, ,          -0.2,       8.24893, ,          -0.2,      8.330483, ,          -0.2,       8.38243, ,          -0.2,      8.401917, ,          -0.2,      5.622229, ,          -0.2,      6.139524, ,          -0.2,      7.009172, , 
            0,      7.583477, ,             0,      8.026079, ,             0,      8.237207, ,             0,      8.320056, ,             0,      8.372556, ,             0,      8.392183, ,             0,       5.59447, ,             0,      6.109422, ,             0,      6.981117, , 
          0.2,       7.55864, ,           0.2,      8.007717, ,           0.2,      8.223558, ,           0.2,      8.307816, ,           0.2,      8.360871, ,           0.2,      8.380658, ,           0.2,      5.565101, ,           0.2,      6.077454, ,           0.2,      6.950686, , 
          0.4,      7.531246, ,           0.4,      7.986858, ,           0.4,      8.207977, ,           0.4,      8.293756, ,           0.4,      8.347387, ,           0.4,      8.367343, ,           0.4,      5.533993, ,           0.4,      6.043425, ,           0.4,      6.917806, , 
          0.6,      7.501272, ,           0.6,      7.963998, ,           0.6,      8.190677, ,           0.6,      8.278018, ,           0.6,      8.332184, ,           0.6,      8.352347, ,           0.6,      5.501625, ,           0.6,      6.007773, ,           0.6,      6.882679, , 
          0.8,        7.4688, ,           0.8,      7.938586, ,           0.8,      8.171377, ,           0.8,      8.260544, ,           0.8,      8.315361, ,           0.8,      8.335778, ,           0.8,      5.467907, ,           0.8,      5.970379, ,           0.8,      6.845108, , 
            1,      7.433863, ,             1,      7.910849, ,             1,      8.150202, ,             1,      8.241483, ,             1,      8.297159, ,             1,       8.31791, ,             1,      5.432807, ,             1,       5.93129, ,             1,      6.805313, , 
          1.2,      7.396639, ,           1.2,      7.880636, ,           1.2,      8.127325, ,           1.2,      8.220944, ,           1.2,      8.277592, ,           1.2,      8.298708, ,           1.2,       5.39671, ,           1.2,      5.890826, ,           1.2,      6.763453, , 
          1.4,      7.356811, ,           1.4,      7.847588, ,           1.4,      8.102423, ,           1.4,      8.198807, ,           1.4,      8.256631, ,           1.4,      8.278174, ,           1.4,      5.359498, ,           1.4,      5.848718, ,           1.4,      6.719325, , 
          1.6,      7.314784, ,           1.6,      7.812328, ,           1.6,      8.075574, ,           1.6,      8.175044, ,           1.6,      8.234231, ,           1.6,      8.256252, ,           1.6,      5.321656, ,           1.6,      5.805281, ,           1.6,      6.673187, , 
          1.8,      7.270244, ,           1.8,      7.774216, ,           1.8,      8.046819, ,           1.8,      8.149582, ,           1.8,      8.210369, ,           1.8,      8.232967, ,           1.8,      5.282543, ,           1.8,      5.760407, ,           1.8,      6.624816, , 
            2,      7.223756, ,             2,      7.733487, ,             2,      8.015908, ,             2,      8.122309, ,             2,      8.184854, ,             2,      8.208084, ,             2,      5.242636, ,             2,      5.714417, ,             2,      6.574415, , 
          2.2,      7.175016, ,           2.2,      7.689718, ,           2.2,      7.982521, ,           2.2,      8.093134, ,           2.2,      8.157829, ,           2.2,      8.181749, ,           2.2,      5.201944, ,           2.2,      5.667111, ,           2.2,      6.521709, , 
          2.4,      7.124474, ,           2.4,       7.64296, ,           2.4,      7.946699, ,           2.4,       8.06189, ,           2.4,      8.129217, ,           2.4,      8.153995, ,           2.4,       5.16052, ,           2.4,      5.618706, ,           2.4,      6.467094, , 
          2.6,      7.071929, ,           2.6,      7.593069, ,           2.6,      7.907997, ,           2.6,       8.02843, ,           2.6,      8.098654, ,           2.6,      8.124354, ,           2.6,      5.118282, ,           2.6,      5.568938, ,           2.6,      6.410208, , 
          2.8,      7.017562, ,           2.8,      7.540335, ,           2.8,      7.866901, ,           2.8,      7.993099, ,           2.8,      8.066347, ,           2.8,      8.092936, ,           2.8,      5.075353, ,           2.8,      5.517658, ,           2.8,      6.350345, , 
            3,      6.961337, ,             3,      7.484659, ,             3,      7.822754, ,             3,      7.955557, ,             3,      8.032187, ,             3,      8.059728, ,             3,      5.031467, ,             3,      5.464508, ,             3,      6.286815, , 
          3.2,      6.903454, ,           3.2,      7.426106, ,           3.2,      7.775358, ,           3.2,      7.915609, ,           3.2,      7.995942, ,           3.2,      8.024449, ,           3.2,      4.987096, ,           3.2,      5.410283, ,           3.2,       6.22087, , 
          3.4,      6.844329, ,           3.4,      7.365449, ,           3.4,      7.724709, ,           3.4,      7.873484, ,           3.4,      7.957726, ,           3.4,      7.987212, ,           3.4,      4.942205, ,           3.4,      5.355084, ,           3.4,      6.153174, , 
          3.6,      6.782886, ,           3.6,      7.303425, ,           3.6,       7.66998, ,           3.6,      7.828734, ,           3.6,      7.917606, ,           3.6,      7.948273, ,           3.6,       4.89639, ,           3.6,       5.29757, ,           3.6,      6.080732, , 
          3.8,      6.719345, ,           3.8,      7.239552, ,           3.8,      7.611178, ,           3.8,       7.78179, ,           3.8,      7.875798, ,           3.8,      7.907604, ,           3.8,      4.849207, ,           3.8,      5.236984, ,           3.8,      6.001728, , 
            4,       6.65346, ,             4,      7.174406, ,             4,      7.546381, ,             4,      7.731346, ,             4,      7.831541, ,             4,       7.86473, ,             4,      4.800872, ,             4,      5.173633, ,             4,      5.917225, , 
          4.2,      6.586343, ,           4.2,      7.108241, ,           4.2,      7.477613, ,           4.2,      7.678635, ,           4.2,      7.785632, ,           4.2,      7.820379, ,           4.2,      4.753284, ,           4.2,      5.112291, ,           4.2,      5.836491, , 
          4.4,      6.516117, ,           4.4,      7.041479, ,           4.4,      7.402652, ,           4.4,      7.622192, ,           4.4,      7.737284, ,           4.4,      7.774001, ,           4.4,      4.707464, ,           4.4,      5.055008, ,           4.4,      5.763114, , 
          4.6,      6.444459, ,           4.6,      6.974076, ,           4.6,      7.323864, ,           4.6,      7.563084, ,           4.6,      7.686866, ,           4.6,      7.725843, ,           4.6,      4.663046, ,           4.6,      5.000492, ,           4.6,      5.694599, , 
          4.8,      6.372038, ,           4.8,      6.905911, ,           4.8,      7.242667, ,           4.8,      7.500595, ,           4.8,      7.633606, ,           4.8,      7.675463, ,           4.8,      4.619409, ,           4.8,      4.947821, ,           4.8,      5.629403, , 
            5,      6.291413, ,             5,      6.835662, ,             5,      7.160172, ,             5,      7.434736, ,             5,      7.577266, ,             5,      7.622585, , , , , , , ,             5,      5.565304, , 
          5.2,      6.167941, ,           5.2,      6.760529, ,           5.2,      7.077615, ,           5.2,      7.361079, ,           5.2,      7.514728, ,           5.2,      7.565773, , , , , , , ,           5.2,      5.496034, , 
          5.4,      6.042438, ,           5.4,      6.682125, ,           5.4,      6.995653, ,           5.4,      7.277695, ,           5.4,      7.443834, ,           5.4,       7.50324, , , , , , , ,           5.4,      5.425272, , 

