Alpha,T1-15.8 m/s-VLM2, , 
           -1,         5.804, , 
         -0.8,      5.671922, , 
         -0.6,      5.558731, , 
         -0.4,      5.462799, , 
         -0.2,      5.383975, , 
            0,      5.320432, , 
          0.2,      5.269739, , 
          0.4,      5.229951, , 
          0.6,      5.199118, , 
          0.8,      5.175973, , 
            1,      5.159653, , 
          1.2,      5.149265, , 
          1.4,      5.144272, , 
          1.6,      5.144041, , 
          1.8,      5.148173, , 
            2,       5.15627, , 
          2.2,      5.167957, , 
          2.4,      5.182995, , 
          2.6,      5.201031, , 
          2.8,      5.221893, , 
            3,      5.245265, , 
          3.2,       5.27103, , 
          3.4,      5.299059, , 
          3.6,      5.329103, , 
          3.8,      5.361071, , 
            4,      5.394812, , 
          4.2,      5.430175, , 
          4.4,      5.467164, , 
          4.6,      5.505576, , 
          4.8,      5.545402, , 
            5,      5.586495, , 
          5.2,      5.628767, , 
          5.4,      5.672218, , 
          5.6,      5.716696, , 
          5.8,       5.76221, , 
            6,      5.808649, , 
          6.2,      5.856004, , 
          6.4,      5.904233, , 
          6.6,      5.953278, , 
          6.8,      6.003144, , 
            7,      6.053777, , 
          7.2,      6.105178, , 
          7.4,      6.157318, , 
          7.6,      6.210241, , 
          7.8,      6.263935, , 
            8,      6.318458, , 
          8.2,      6.373892, , 
          8.4,      6.430411, , 
          8.6,      6.488315, , 
          8.8,      6.547993, , 
            9,      6.609903, , 
          9.2,      6.674387, , 
          9.4,      6.741746, , 
          9.6,      6.812224, , 
          9.8,      6.885798, , 
           10,      6.962558, , 
         10.2,       7.04262, , 
         10.4,      7.126084, , 
         10.6,      7.212649, , 
         10.8,      7.301897, , 

