Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6560949, ,            -1,     0.6560949, ,            -1,     0.6560949, , 
         -0.8,     0.6564001, ,          -0.8,     0.6564001, ,          -0.8,     0.6564001, , 
         -0.6,     0.6566689, ,          -0.6,     0.6566689, ,          -0.6,     0.6566689, , 
         -0.4,     0.6569062, ,          -0.4,     0.6569062, ,          -0.4,     0.6569062, , 
         -0.2,     0.6571161, ,          -0.2,     0.6571161, ,          -0.2,     0.6571161, , 
            0,     0.6573022, ,             0,     0.6573022, ,             0,     0.6573022, , 
          0.2,     0.6574675, ,           0.2,     0.6574675, ,           0.2,     0.6574675, , 
          0.4,     0.6576145, ,           0.4,     0.6576145, ,           0.4,     0.6576145, , 
          0.6,     0.6577453, ,           0.6,     0.6577453, ,           0.6,     0.6577453, , 
          0.8,     0.6578618, ,           0.8,     0.6578618, ,           0.8,     0.6578618, , 
            1,     0.6579657, ,             1,     0.6579657, ,             1,     0.6579657, , 
          1.2,     0.6580584, ,           1.2,     0.6580584, ,           1.2,     0.6580584, , 
          1.4,     0.6581411, ,           1.4,     0.6581411, ,           1.4,     0.6581411, , 
          1.6,     0.6582149, ,           1.6,     0.6582149, ,           1.6,     0.6582149, , 
          1.8,     0.6582807, ,           1.8,     0.6582807, ,           1.8,     0.6582807, , 
            2,     0.6583394, ,             2,     0.6583394, ,             2,     0.6583394, , 
          2.2,     0.6583918, ,           2.2,     0.6583918, ,           2.2,     0.6583918, , 
          2.4,     0.6584385, ,           2.4,     0.6584385, ,           2.4,     0.6584385, , 
          2.6,     0.6584801, ,           2.6,     0.6584801, ,           2.6,     0.6584801, , 
          2.8,     0.6585172, ,           2.8,     0.6585172, ,           2.8,     0.6585172, , 
            3,     0.6585502, ,             3,     0.6585502, ,             3,     0.6585502, , 
          3.2,     0.6585796, ,           3.2,     0.6585796, ,           3.2,     0.6585796, , 
          3.4,     0.6586058, ,           3.4,     0.6586058, ,           3.4,     0.6586058, , 
          3.6,     0.6586292, ,           3.6,     0.6586292, ,           3.6,     0.6586292, , 
          3.8,       0.65865, ,           3.8,       0.65865, ,           3.8,       0.65865, , 
            4,     0.6586686, ,             4,     0.6586686, ,             4,     0.6586686, , 
          4.2,     0.6586853, ,           4.2,     0.6586853, ,           4.2,     0.6586853, , 
          4.4,     0.6587003, ,           4.4,     0.6587003, ,           4.4,     0.6587003, , 
          4.6,     0.6587138, ,           4.6,     0.6587138, ,           4.6,     0.6587138, , 
          4.8,      0.658726, ,           4.8,      0.658726, ,           4.8,      0.658726, , 
            5,     0.6587372, ,             5,     0.6587372, ,             5,     0.6587372, , 
          5.2,     0.6587476, ,           5.2,     0.6587476, ,           5.2,     0.6587476, , 

