Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      14.26182, ,            -1,      15.36207, ,            -1,      15.64734, ,            -1,      10.59134, ,            -1,      12.00825, , 
         -0.8,      14.53408, ,          -0.8,      15.64214, ,          -0.8,      15.93384, ,          -0.8,      10.84349, ,          -0.8,      12.26882, , 
         -0.6,      14.76895, ,          -0.6,      15.88247, ,          -0.6,      16.17407, ,          -0.6,      11.07388, ,          -0.6,      12.50263, , 
         -0.4,      14.96991, ,          -0.4,      16.07965, ,          -0.4,      16.37069, ,          -0.4,      11.28341, ,          -0.4,      12.71171, , 
         -0.2,      15.14028, ,          -0.2,      16.23964, ,          -0.2,      16.52892, ,          -0.2,      11.47303, ,          -0.2,       12.8973, , 
            0,      15.28317, ,             0,       16.3693, ,             0,      16.65457, ,             0,      11.64343, ,             0,      13.06042, , 
          0.2,      15.39995, ,           0.2,         16.47, ,           0.2,      16.74909, ,           0.2,      11.79547, ,           0.2,      13.20263, , 
          0.4,      15.49182, ,           0.4,        16.546, ,           0.4,      16.81697, ,           0.4,      11.92969, ,           0.4,      13.32478, , 
          0.6,      15.56174, ,           0.6,      16.59836, ,           0.6,      16.86225, ,           0.6,      12.04739, ,           0.6,      13.42849, , 
          0.8,      15.61172, ,           0.8,      16.62801, ,           0.8,      16.88569, ,           0.8,      12.14932, ,           0.8,      13.51481, , 
            1,      15.64327, ,             1,      16.63755, ,             1,      16.88794, ,             1,      12.23625, ,             1,      13.58473, , 
          1.2,      15.65798, ,           1.2,      16.62959, ,           1.2,      16.87232, ,           1.2,      12.30895, ,           1.2,      13.63909, , 
          1.4,      15.65719, ,           1.4,      16.60603, ,           1.4,      16.84137, ,           1.4,      12.36825, ,           1.4,      13.67913, , 
          1.6,      15.64234, ,           1.6,      16.56861, ,           1.6,      16.79692, ,           1.6,      12.41507, ,           1.6,       13.7059, , 
          1.8,      15.61491, ,           1.8,       16.5185, ,           1.8,      16.74031, ,           1.8,      12.45013, ,           1.8,      13.72049, , 
            2,      15.57584, ,             2,      16.45629, ,             2,      16.67189, ,             2,      12.47393, ,             2,      13.72355, , 
          2.2,      15.52642, ,           2.2,        16.384, ,           2.2,      16.59291, ,           2.2,      12.48747, ,           2.2,      13.71612, , 
          2.4,      15.46746, ,           2.4,      16.30247, ,           2.4,      16.50491, ,           2.4,       12.4912, ,           2.4,      13.69855, , 
          2.6,      15.39969, ,           2.6,      16.21266, ,           2.6,      16.40898, ,           2.6,       12.4856, ,           2.6,       13.6716, , 
          2.8,      15.32384, ,           2.8,       16.1157, ,           2.8,      16.30638, ,           2.8,      12.47138, ,           2.8,       13.6362, , 
            3,       15.2409, ,             3,      16.01229, ,             3,      16.19772, ,             3,      12.44896, ,             3,      13.59286, , 
          3.2,      15.15166, ,           3.2,      15.90303, ,           3.2,      16.08363, ,           3.2,       12.4188, ,           3.2,      13.54229, , 
          3.4,      15.05665, ,           3.4,      15.78832, ,           3.4,      15.96451, ,           3.4,       12.3813, ,           3.4,      13.48488, , 
          3.6,      14.95647, ,           3.6,      15.66898, ,           3.6,      15.84049, ,           3.6,      12.33698, ,           3.6,      13.42121, , 
          3.8,      14.85149, ,           3.8,      15.54562, ,           3.8,      15.71257, ,           3.8,        12.286, ,           3.8,      13.35158, , 
            4,       14.7421, ,             4,      15.41871, ,             4,      15.58112, ,             4,      12.22881, ,             4,      13.27648, , 
          4.2,       14.6282, ,           4.2,      15.28802, ,           4.2,      15.44611, ,           4.2,      12.16538, ,           4.2,      13.19597, , 
          4.4,      14.50984, ,           4.4,      15.15335, ,           4.4,      15.30726, ,           4.4,      12.09599, ,           4.4,      13.11024, , 
          4.6,      14.38605, ,           4.6,      15.01294, ,           4.6,      15.16248, ,           4.6,       12.0204, ,           4.6,      13.01899, , 
          4.8,      14.25474, ,           4.8,      14.86133, ,           4.8,      15.00455, ,           4.8,        11.938, ,           4.8,      12.92152, , 
            5,      14.11238, ,             5,      14.69156, ,             5,       14.8258, ,             5,        11.848, ,             5,       12.8168, , 
          5.2,      13.95409, ,           5.2,      14.49926, ,           5.2,      14.62386, ,           5.2,      11.74899, ,           5.2,      12.70287, , 
          5.4,      13.77816, ,           5.4,      14.28756, ,           5.4,      14.40376, ,           5.4,      11.63941, ,           5.4,      12.57808, , 
          5.6,      13.58239, ,           5.6,      14.05741, ,           5.6,       14.1692, ,           5.6,      11.51822, ,           5.6,       12.4395, , 
          5.8,      13.36914, ,           5.8,      13.81193, ,           5.8,      13.93136, ,           5.8,      11.38565, ,           5.8,      12.28828, , 
            6,      13.13803, ,             6,      13.56083, ,             6,       13.6753, ,             6,      11.24201, ,             6,      12.12401, , 
          6.2,      12.89215, ,           6.2,      13.30403, ,           6.2,      13.40936, ,           6.2,      11.09059, ,           6.2,      11.94786, , 
          6.4,      12.63619, ,           6.4,      13.04608, ,           6.4,      13.16803, ,           6.4,       10.9329, ,           6.4,      11.76002, , 

