Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5957691, ,            -1,     0.5957691, ,            -1,     0.5957691, , 
         -0.8,     0.5958241, ,          -0.8,     0.5958241, ,          -0.8,     0.5958241, , 
         -0.6,     0.5958588, ,          -0.6,     0.5958588, ,          -0.6,     0.5958588, , 
         -0.4,     0.5958755, ,          -0.4,     0.5958755, ,          -0.4,     0.5958755, , 
         -0.2,     0.5958765, ,          -0.2,     0.5958765, ,          -0.2,     0.5958765, , 
            0,     0.5958633, ,             0,     0.5958633, ,             0,     0.5958633, , 
          0.2,     0.5958376, ,           0.2,     0.5958376, ,           0.2,     0.5958376, , 
          0.4,     0.5958004, ,           0.4,     0.5958004, ,           0.4,     0.5958004, , 
          0.6,      0.595753, ,           0.6,      0.595753, ,           0.6,      0.595753, , 
          0.8,     0.5956962, ,           0.8,     0.5956962, ,           0.8,     0.5956962, , 
            1,     0.5956309, ,             1,     0.5956309, ,             1,     0.5956309, , 
          1.2,     0.5955576, ,           1.2,     0.5955576, ,           1.2,     0.5955576, , 
          1.4,     0.5954771, ,           1.4,     0.5954771, ,           1.4,     0.5954771, , 
          1.6,     0.5953899, ,           1.6,     0.5953899, ,           1.6,     0.5953899, , 
          1.8,     0.5952964, ,           1.8,     0.5952964, ,           1.8,     0.5952964, , 
            2,      0.595197, ,             2,      0.595197, ,             2,      0.595197, , 
          2.2,     0.5950921, ,           2.2,     0.5950921, ,           2.2,     0.5950921, , 
          2.4,     0.5949821, ,           2.4,     0.5949821, ,           2.4,     0.5949821, , 
          2.6,     0.5948672, ,           2.6,     0.5948672, ,           2.6,     0.5948672, , 
          2.8,     0.5947476, ,           2.8,     0.5947476, ,           2.8,     0.5947476, , 
            3,     0.5946237, ,             3,     0.5946237, ,             3,     0.5946237, , 
          3.2,     0.5944956, ,           3.2,     0.5944956, ,           3.2,     0.5944956, , 
          3.4,     0.5943636, ,           3.4,     0.5943636, ,           3.4,     0.5943636, , 
          3.6,     0.5942277, ,           3.6,     0.5942277, ,           3.6,     0.5942277, , 
          3.8,     0.5940882, ,           3.8,     0.5940882, ,           3.8,     0.5940882, , 
            4,     0.5939452, ,             4,     0.5939452, ,             4,     0.5939452, , 
          4.2,     0.5937989, ,           4.2,     0.5937989, ,           4.2,     0.5937989, , 
          4.4,     0.5936493, ,           4.4,     0.5936493, ,           4.4,     0.5936493, , 
          4.6,     0.5934966, ,           4.6,     0.5934966, ,           4.6,     0.5934966, , 
          4.8,     0.5933409, ,           4.8,     0.5933409, ,           4.8,     0.5933409, , 
            5,     0.5931823, ,             5,     0.5931823, ,             5,     0.5931823, , 
          5.2,     0.5930209, ,           5.2,     0.5930209, ,           5.2,     0.5930209, , 
          5.4,     0.5928567, ,           5.4,     0.5928567, ,           5.4,     0.5928567, , 
          5.6,     0.5926899, ,           5.6,     0.5926899, ,           5.6,     0.5926899, , 
          5.8,     0.5925205, ,           5.8,     0.5925205, ,           5.8,     0.5925205, , 
            6,     0.5923486, ,             6,     0.5923486, ,             6,     0.5923486, , 
          6.2,     0.5921743, ,           6.2,     0.5921743, ,           6.2,     0.5921743, , 
          6.4,     0.5919976, ,           6.4,     0.5919976, ,           6.4,     0.5919976, , 
          6.6,     0.5918186, ,           6.6,     0.5918186, ,           6.6,     0.5918186, , 
          6.8,     0.5916374, ,           6.8,     0.5916374, ,           6.8,     0.5916374, , 
            7,     0.5914539, ,             7,     0.5914539, ,             7,     0.5914539, , 
          7.2,     0.5912684, ,           7.2,     0.5912684, ,           7.2,     0.5912684, , 
          7.4,     0.5910807, ,           7.4,     0.5910807, ,           7.4,     0.5910807, , 
          7.6,      0.590891, ,           7.6,      0.590891, ,           7.6,      0.590891, , 
          7.8,     0.5906993, ,           7.8,     0.5906993, ,           7.8,     0.5906993, , 
            8,     0.5905057, ,             8,     0.5905057, ,             8,     0.5905057, , 
          8.2,     0.5903102, ,           8.2,     0.5903102, ,           8.2,     0.5903102, , 
          8.4,     0.5901128, ,           8.4,     0.5901128, ,           8.4,     0.5901128, , 
          8.6,     0.5899137, ,           8.6,     0.5899137, ,           8.6,     0.5899137, , 
          8.8,     0.5897127, ,           8.8,     0.5897127, ,           8.8,     0.5897127, , 
            9,     0.5895101, ,             9,     0.5895101, ,             9,     0.5895101, , 

