Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6337938, , 
         -0.8,     0.6339385, , 
         -0.6,     0.6340609, , 
         -0.4,     0.6341636, , 
         -0.2,     0.6342486, , 
            0,     0.6343179, , 
          0.2,      0.634373, , 
          0.4,     0.6344153, , 
          0.6,     0.6344461, , 
          0.8,     0.6344665, , 
            1,     0.6344774, , 
          1.2,     0.6344797, , 
          1.4,     0.6344741, , 
          1.6,     0.6344614, , 
          1.8,      0.634442, , 
            2,     0.6344166, , 
          2.2,     0.6343856, , 
          2.4,     0.6343495, , 
          2.6,     0.6343087, , 
          2.8,     0.6342636, , 
            3,     0.6342144, , 
          3.2,     0.6341615, , 
          3.4,     0.6341051, , 
          3.6,     0.6340456, , 
          3.8,     0.6339831, , 
            4,     0.6339179, , 
          4.2,     0.6338501, , 
          4.4,       0.63378, , 
          4.6,     0.6337077, , 
          4.8,     0.6336333, , 
            5,     0.6335571, , 
          5.2,     0.6334791, , 

