Alpha,T1-15.8 m/s-VLM2, , 
           -1,      14.43039, , 
         -0.8,      14.62051, , 
         -0.6,      14.77791, , 
         -0.4,      14.90627, , 
         -0.2,      15.00821, , 
            0,      15.08602, , 
          0.2,      15.14316, , 
          0.4,      15.18229, , 
          0.6,      15.20424, , 
          0.8,      15.20951, , 
            1,       15.2003, , 
          1.2,       15.1785, , 
          1.4,      15.14562, , 
          1.6,      15.10289, , 
          1.8,      15.05095, , 
            2,      14.99053, , 
          2.2,      14.92234, , 
          2.4,      14.84736, , 
          2.6,      14.76662, , 
          2.8,      14.68083, , 
            3,      14.59061, , 
          3.2,      14.49649, , 
          3.4,      14.39867, , 
          3.6,       14.2977, , 
          3.8,      14.19362, , 
            4,      14.08713, , 
          4.2,       13.9787, , 
          4.4,      13.86851, , 
          4.6,      13.75694, , 
          4.8,      13.64422, , 
            5,      13.53062, , 
          5.2,      13.41628, , 

