Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      5.345334, ,            -1,      5.087585, ,            -1,      5.008604, ,            -1,      6.588906, ,            -1,      5.970606, , 
         -0.8,      5.255262, ,          -0.8,      5.005746, ,          -0.8,      4.931827, ,          -0.8,         6.488, ,          -0.8,       5.88172, , 
         -0.6,      5.179543, ,          -0.6,      4.935169, ,          -0.6,      4.866261, ,          -0.6,      6.399943, ,          -0.6,      5.806527, , 
         -0.4,      5.118766, ,          -0.4,      4.876541, ,          -0.4,      4.811598, ,          -0.4,      6.323282, ,          -0.4,      5.742996, , 
         -0.2,      5.071302, ,          -0.2,      4.828605, ,          -0.2,      4.765814, ,          -0.2,      6.256794, ,          -0.2,      5.689489, , 
            0,      5.034693, ,             0,      4.793358, ,             0,      4.730852, ,             0,      6.199339, ,             0,      5.644794, , 
          0.2,       5.00713, ,           0.2,       4.76778, ,           0.2,      4.706784, ,           0.2,      6.150116, ,           0.2,       5.60817, , 
          0.4,      4.987179, ,           0.4,      4.751137, ,           0.4,      4.691737, ,           0.4,      6.108407, ,           0.4,      5.578654, , 
          0.6,      4.973813, ,           0.6,      4.741917, ,           0.6,      4.683936, ,           0.6,      6.073407, ,           0.6,      5.555364, , 
          0.8,      4.966262, ,           0.8,      4.738147, ,           0.8,      4.681983, ,           0.8,      6.044694, ,           0.8,      5.537877, , 
            1,      4.963705, ,             1,      4.739811, ,             1,      4.685463, ,             1,      6.021564, ,             1,      5.525533, , 
          1.2,      4.965821, ,           1.2,      4.746398, ,           1.2,      4.693917, ,           1.2,      6.003734, ,           1.2,      5.517848, , 
          1.4,       4.97189, ,           1.4,      4.756779, ,           1.4,      4.705765, ,           1.4,      5.990722, ,           1.4,      5.514398, , 
          1.6,      4.981532, ,           1.6,      4.770889, ,           1.6,      4.720793, ,           1.6,      5.982175, ,           1.6,      5.514888, , 
          1.8,      4.994496, ,           1.8,      4.787828, ,           1.8,      4.738637, ,           1.8,      5.977635, ,           1.8,      5.518995, , 
            2,      5.010655, ,             2,      4.807383, ,             2,      4.758833, ,             2,      5.976936, ,             2,      5.526478, , 
          2.2,      5.029646, ,           2.2,       4.82952, ,           2.2,      4.781424, ,           2.2,      5.979768, ,           2.2,      5.537088, , 
          2.4,      5.051076, ,           2.4,       4.85391, ,           2.4,      4.806237, ,           2.4,      5.985845, ,           2.4,      5.550536, , 
          2.6,      5.074748, ,           2.6,       4.88056, ,           2.6,      4.833532, ,           2.6,      5.994956, ,           2.6,      5.566642, , 
          2.8,      5.100525, ,           2.8,      4.909349, ,           2.8,      4.862946, ,           2.8,      6.006891, ,           2.8,      5.585188, , 
            3,      5.128396, ,             3,      4.940174, ,             3,      4.894653, ,             3,      6.021491, ,             3,      5.606061, , 
          3.2,      5.158031, ,           3.2,      4.972284, ,           3.2,      4.927368, ,           3.2,      6.038502, ,           3.2,      5.628989, , 
          3.4,       5.18942, ,           3.4,       5.00607, ,           3.4,       4.96144, ,           3.4,      6.057837, ,           3.4,      5.653984, , 
          3.6,      5.222335, ,           3.6,      5.041258, ,           3.6,       4.99698, ,           3.6,      6.079282, ,           3.6,       5.68081, , 
          3.8,      5.256848, ,           3.8,      5.077706, ,           3.8,      5.034036, ,           3.8,      6.102812, ,           3.8,      5.709455, , 
            4,      5.292731, ,             4,      5.115437, ,             4,      5.072385, ,             4,      6.128233, ,             4,      5.739725, , 
          4.2,        5.3299, ,           4.2,      5.154545, ,           4.2,      5.112149, ,           4.2,      6.155487, ,           4.2,      5.771593, , 
          4.4,       5.36818, ,           4.4,      5.194795, ,           4.4,       5.15295, ,           4.4,      6.184394, ,           4.4,      5.804856, , 
          4.6,      5.407587, ,           4.6,       5.23614, ,           4.6,      5.195028, ,           4.6,      6.214938, ,           4.6,      5.839509, , 
          4.8,      5.447993, ,           4.8,      5.278428, ,           4.8,      5.238006, ,           4.8,      6.246994, ,           4.8,       5.87539, , 
            5,      5.489372, ,             5,      5.321706, ,             5,      5.281974, ,             5,      6.280529, ,             5,      5.912469, , 
          5.2,      5.531757, ,           5.2,      5.365807, ,           5.2,      5.326733, ,           5.2,      6.315455, ,           5.2,      5.950663, , 
          5.4,      5.574994, ,           5.4,      5.410685, ,           5.4,      5.372222, ,           5.4,      6.351671, ,           5.4,      5.989906, , 
          5.6,      5.619077, ,           5.6,      5.456326, ,           5.6,      5.418408, ,           5.6,      6.389153, ,           5.6,      6.030176, , 
          5.8,      5.663895, ,           5.8,      5.502734, ,           5.8,       5.46525, ,           5.8,       6.42778, ,           5.8,      6.071371, , 
            6,      5.709459, ,             6,      5.549875, ,             6,      5.512794, ,             6,      6.467572, ,             6,      6.113528, , 
