Alpha,T1-15.8 m/s-VLM2, , 
           -1,      12.31091, , 
         -0.8,      12.48706, , 
         -0.6,      12.62977, , 
         -0.4,      12.74465, , 
         -0.2,      12.83496, , 
            0,      12.90405, , 
          0.2,      12.95438, , 
          0.4,      12.98787, , 
          0.6,      13.00677, , 
          0.8,       13.0123, , 
            1,      13.00509, , 
          1.2,       12.9868, , 
          1.4,      12.95929, , 
          1.6,      12.92337, , 
          1.8,      12.87983, , 
            2,      12.82919, , 
          2.2,      12.77214, , 
          2.4,      12.70918, , 
          2.6,      12.64143, , 
          2.8,      12.56931, , 
            3,      12.49373, , 
          3.2,      12.41494, , 
          3.4,      12.33337, , 
          3.6,      12.24935, , 
          3.8,      12.16298, , 
            4,       12.0747, , 
          4.2,      11.98498, , 
          4.4,      11.89398, , 
          4.6,      11.80205, , 
          4.8,       11.7094, , 
            5,      11.61615, , 
          5.2,      11.52258, , 
          5.4,      11.42872, , 
          5.6,      11.33482, , 
          5.8,      11.24092, , 
            6,      11.14711, , 
          6.2,      11.05344, , 
          6.4,      10.95998, , 
          6.6,      10.86679, , 
          6.8,      10.77405, , 
            7,      10.68175, , 
          7.2,      10.59002, , 
          7.4,      10.49885, , 
          7.6,      10.40833, , 
          7.8,      10.31842, , 
            8,      10.22915, , 

