Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.5876027, ,            -1,     0.5876027, ,            -1,     0.5876027, , 
         -0.8,      0.587468, ,          -0.8,      0.587468, ,          -0.8,      0.587468, , 
         -0.6,     0.5873253, ,          -0.6,     0.5873253, ,          -0.6,     0.5873253, , 
         -0.4,     0.5871748, ,          -0.4,     0.5871748, ,          -0.4,     0.5871748, , 
         -0.2,     0.5870172, ,          -0.2,     0.5870172, ,          -0.2,     0.5870172, , 
            0,     0.5868526, ,             0,     0.5868526, ,             0,     0.5868526, , 
          0.2,     0.5866815, ,           0.2,     0.5866815, ,           0.2,     0.5866815, , 
          0.4,     0.5865041, ,           0.4,     0.5865041, ,           0.4,     0.5865041, , 
          0.6,     0.5863208, ,           0.6,     0.5863208, ,           0.6,     0.5863208, , 
          0.8,     0.5861319, ,           0.8,     0.5861319, ,           0.8,     0.5861319, , 
            1,     0.5859374, ,             1,     0.5859374, ,             1,     0.5859374, , 
          1.2,     0.5857378, ,           1.2,     0.5857378, ,           1.2,     0.5857378, , 
          1.4,     0.5855331, ,           1.4,     0.5855331, ,           1.4,     0.5855331, , 
          1.6,     0.5853236, ,           1.6,     0.5853236, ,           1.6,     0.5853236, , 
          1.8,     0.5851095, ,           1.8,     0.5851095, ,           1.8,     0.5851095, , 
            2,     0.5848908, ,             2,     0.5848908, ,             2,     0.5848908, , 
          2.2,     0.5846679, ,           2.2,     0.5846679, ,           2.2,     0.5846679, , 
          2.4,     0.5844407, ,           2.4,     0.5844407, ,           2.4,     0.5844407, , 
          2.6,     0.5842095, ,           2.6,     0.5842095, ,           2.6,     0.5842095, , 
          2.8,     0.5839744, ,           2.8,     0.5839744, ,           2.8,     0.5839744, , 
            3,     0.5837355, ,             3,     0.5837355, ,             3,     0.5837355, , 
          3.2,     0.5834929, ,           3.2,     0.5834929, ,           3.2,     0.5834929, , 
          3.4,     0.5832467, ,           3.4,     0.5832467, ,           3.4,     0.5832467, , 
          3.6,      0.582997, ,           3.6,      0.582997, ,           3.6,      0.582997, , 
          3.8,      0.582744, ,           3.8,      0.582744, ,           3.8,      0.582744, , 
            4,     0.5824876, ,             4,     0.5824876, ,             4,     0.5824876, , 
          4.2,      0.582228, ,           4.2,      0.582228, ,           4.2,      0.582228, , 
          4.4,     0.5819653, ,           4.4,     0.5819653, ,           4.4,     0.5819653, , 
          4.6,     0.5816995, ,           4.6,     0.5816995, ,           4.6,     0.5816995, , 
          4.8,     0.5814308, ,           4.8,     0.5814308, ,           4.8,     0.5814308, , 
            5,     0.5811591, ,             5,     0.5811591, ,             5,     0.5811591, , 
          5.2,     0.5808846, ,           5.2,     0.5808846, ,           5.2,     0.5808846, , 
          5.4,     0.5806073, ,           5.4,     0.5806073, ,           5.4,     0.5806073, , 
          5.6,     0.5803273, ,           5.6,     0.5803273, ,           5.6,     0.5803273, , 
          5.8,     0.5800447, ,           5.8,     0.5800447, ,           5.8,     0.5800447, , 
            6,     0.5797595, ,             6,     0.5797595, ,             6,     0.5797595, , 
          6.2,     0.5794717, ,           6.2,     0.5794717, ,           6.2,     0.5794717, , 
          6.4,     0.5791815, ,           6.4,     0.5791815, ,           6.4,     0.5791815, , 
          6.6,     0.5788889, ,           6.6,     0.5788889, ,           6.6,     0.5788889, , 
          6.8,     0.5785939, ,           6.8,     0.5785939, ,           6.8,     0.5785939, , 
            7,     0.5782966, ,             7,     0.5782966, ,             7,     0.5782966, , 
          7.2,      0.577997, ,           7.2,      0.577997, ,           7.2,      0.577997, , 
          7.4,     0.5776952, ,           7.4,     0.5776952, ,           7.4,     0.5776952, , 
          7.6,     0.5773913, ,           7.6,     0.5773913, ,           7.6,     0.5773913, , 
          7.8,     0.5770852, ,           7.8,     0.5770852, ,           7.8,     0.5770852, , 
            8,     0.5767771, ,             8,     0.5767771, ,             8,     0.5767771, , 
          8.2,     0.5764669, ,           8.2,     0.5764669, ,           8.2,     0.5764669, , 
          8.4,     0.5761548, ,           8.4,     0.5761548, ,           8.4,     0.5761548, , 

