Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,      8.961028, ,             1,      9.109233, ,             1,      9.396909, ,             1,       9.58859, ,             1,      7.125334, ,             1,      7.266204, ,             1,      9.647239, ,             1,      9.752161, ,             1,      9.772417, ,             1,      9.815741, ,             1,       9.88526, ,             1,      9.940654, ,             1,      9.969217, ,             1,       9.98535, ,             1,      7.516484, ,             1,      7.989849, ,             1,      8.285392, ,             1,      8.515399, ,             1,      8.588556, , 
          1.2,      8.979736, ,           1.2,      9.126976, ,           1.2,      9.410099, ,           1.2,      9.599623, ,           1.2,      7.143736, ,           1.2,      7.284539, ,           1.2,      9.660168, ,           1.2,      9.765841, ,           1.2,      9.784338, ,           1.2,      9.823878, ,           1.2,      9.890201, ,           1.2,      9.943512, ,           1.2,      9.971165, ,           1.2,      9.987094, ,           1.2,      7.534658, ,           1.2,      8.007672, ,           1.2,      8.303662, ,           1.2,      8.534007, ,           1.2,      8.607233, , 
          1.4,      8.992398, ,           1.4,       9.13815, ,           1.4,      9.415163, ,           1.4,      9.601469, ,           1.4,      7.158718, ,           1.4,      7.299323, ,           1.4,      9.660831, ,           1.4,      9.764836, ,           1.4,      9.783382, ,           1.4,      9.823028, ,           1.4,      9.887506, ,           1.4,      9.938991, ,           1.4,      9.965534, ,           1.4,      9.980541, ,           1.4,      7.549043, ,           1.4,      8.021231, ,           1.4,        8.3173, ,           1.4,      8.547681, ,           1.4,      8.620806, , 
          1.6,       8.99946, ,           1.6,      9.142311, ,           1.6,      9.415313, ,           1.6,      9.596341, ,           1.6,      7.170566, ,           1.6,      7.310823, ,           1.6,      9.654245, ,           1.6,      9.757008, ,           1.6,      9.775688, ,           1.6,       9.81562, ,           1.6,      9.877077, ,           1.6,      9.925544, ,           1.6,       9.95061, ,           1.6,      9.964944, ,           1.6,      7.559871, ,           1.6,      8.030689, ,           1.6,        8.3265, ,           1.6,      8.556648, ,           1.6,      8.629581, , 
          1.8,       9.00162, ,           1.8,      9.141161, ,           1.8,      9.408322, ,           1.8,      9.587038, ,           1.8,       7.17911, ,           1.8,      7.318938, ,           1.8,      9.643485, ,           1.8,      9.744024, ,           1.8,      9.762754, ,           1.8,      9.802796, ,           1.8,      9.862979, ,           1.8,      9.910179, ,           1.8,      9.934401, ,           1.8,      9.947918, ,           1.8,      7.567167, ,           1.8,      8.036312, ,           1.8,      8.331483, ,           1.8,      8.561089, ,           1.8,      8.633784, , 
            2,      8.998852, ,             2,      9.134733, ,             2,      9.394952, ,             2,      9.570154, ,             2,      7.184127, ,             2,      7.323516, ,             2,         9.627, ,             2,      9.726633, ,             2,      9.744042, ,             2,      9.781242, ,             2,      9.838967, ,             2,      9.884552, ,             2,      9.907873, ,             2,      9.920763, ,             2,      7.570917, ,             2,      8.038345, ,             2,      8.332502, ,             2,      8.561262, ,             2,      8.633619, , 
          2.2,      8.991486, ,           2.2,      9.125567, ,           2.2,      9.379912, ,           2.2,      9.551781, ,           2.2,      7.186739, ,           2.2,      7.325533, ,           2.2,      9.607094, ,           2.2,      9.704501, ,           2.2,      9.721956, ,           2.2,      9.759257, ,           2.2,      9.814623, ,           2.2,       9.85789, ,           2.2,      9.880251, ,           2.2,      9.893033, ,           2.2,      7.571817, ,           2.2,      8.036958, ,           2.2,      8.329802, ,           2.2,      8.557475, ,           2.2,      8.629292, , 
          2.4,      8.978768, ,           2.4,      9.109784, ,           2.4,      9.357866, ,           2.4,      9.525779, ,           2.4,      7.185798, ,           2.4,      7.324048, ,           2.4,      9.580025, ,           2.4,      9.674306, ,           2.4,      9.690614, ,           2.4,      9.725454, ,           2.4,       9.77905, ,           2.4,       9.82127, ,           2.4,       9.84307, ,           2.4,      9.855502, ,           2.4,      7.569318, ,           2.4,      8.032354, ,           2.4,      8.323604, ,           2.4,      8.549957, ,           2.4,      8.621011, , 
          2.6,      8.961586, ,           2.6,      9.089706, ,           2.6,      9.331426, ,           2.6,      9.493985, ,           2.6,      7.182141, ,           2.6,      7.319793, ,           2.6,      9.546584, ,           2.6,      9.638735, ,           2.6,       9.65495, ,           2.6,      9.689588, ,           2.6,      9.741462, ,           2.6,      9.782067, ,           2.6,       9.80298, ,           2.6,      9.814816, ,           2.6,      7.563954, ,           2.6,      8.024685, ,           2.6,      8.314047, ,           2.6,      8.538839, ,           2.6,      8.608969, , 
          2.8,      8.940317, ,           2.8,      9.065007, ,           2.8,      9.302224, ,           2.8,      9.459433, ,           2.8,      7.176327, ,           2.8,      7.313269, ,           2.8,      9.509931, ,           2.8,      9.598949, ,           2.8,      9.614836, ,           2.8,      9.648769, ,           2.8,      9.700444, ,           2.8,      9.741048, ,           2.8,      9.761682, ,           2.8,      9.772853, ,           2.8,      7.556114, ,           2.8,      8.014139, ,           2.8,      8.301434, ,           2.8,      8.524522, ,           2.8,      8.593597, , 
            3,      8.915756, ,             3,      9.036934, ,             3,      9.268213, ,             3,      9.423738, ,             3,      7.168262, ,             3,      7.304425, ,             3,      9.472497, ,             3,      9.558298, ,             3,      9.574019, ,             3,      9.607599, ,             3,      9.659324, ,             3,      9.700074, ,             3,      9.720437, ,             3,      9.730826, ,             3,      7.545831, ,             3,      8.000904, ,             3,      8.285924, ,             3,      8.507142, ,             3,      8.575124, , 
          3.2,      8.888399, ,           3.2,      9.006458, ,           3.2,      9.231493, ,           3.2,      9.382984, ,           3.2,      7.157389, ,           3.2,      7.292818, ,           3.2,      9.431622, ,           3.2,      9.517862, ,           3.2,      9.533571, ,           3.2,      9.567126, ,           3.2,      9.615485, ,           3.2,       9.65298, ,           3.2,      9.671797, ,           3.2,      9.681562, ,           3.2,      7.532875, ,           3.2,      7.985166, ,           3.2,      8.267779, ,           3.2,      8.487024, ,           3.2,      8.553883, , 
          3.4,       8.85839, ,           3.4,      8.973674, ,           3.4,      9.192473, ,           3.4,      9.339888, ,           3.4,      7.144293, ,           3.4,      7.278964, ,           3.4,      9.387822, ,           3.4,      9.472959, ,           3.4,       9.48836, ,           3.4,      9.521255, ,           3.4,      9.566746, ,           3.4,      9.601644, ,           3.4,      9.619356, ,           3.4,      9.628929, ,           3.4,       7.51763, ,           3.4,      7.967058, ,           3.4,      8.247137, ,           3.4,       8.46431, ,           3.4,      8.530017, , 
          3.6,      8.825633, ,           3.6,      8.937836, ,           3.6,      9.150207, ,           3.6,      9.294508, ,           3.6,      7.129142, ,           3.6,      7.263036, ,           3.6,      9.341863, ,           3.6,      9.424497, ,           3.6,      9.438732, ,           3.6,      9.469124, ,           3.6,      9.513248, ,           3.6,      9.547501, ,           3.6,      9.564876, ,           3.6,      9.574251, ,           3.6,      7.500282, ,           3.6,      7.946776, ,           3.6,      8.224129, ,           3.6,      8.439077, ,           3.6,      8.503606, , 
          3.8,      8.790684, ,           3.8,      8.900744, ,           3.8,      9.105799, ,           3.8,      9.246462, ,           3.8,      7.112409, ,           3.8,      7.245459, ,           3.8,      9.292514, ,           3.8,      9.373233, ,           3.8,      9.387463, ,           3.8,      9.417844, ,           3.8,      9.459983, ,           3.8,       9.49232, ,           3.8,      9.508749, ,           3.8,      9.517665, ,           3.8,      7.481162, ,           3.8,      7.924483, ,           3.8,      8.198949, ,           3.8,      8.411546, ,           3.8,      8.474868, , 
            4,      8.753229, ,             4,      8.860492, ,             4,       9.06244, ,             4,      9.199934, ,             4,      7.093947, ,             4,      7.226118, ,             4,      9.244725, ,             4,      9.323383, ,             4,      9.337299, ,             4,      9.367008, ,             4,      9.408298, ,             4,      9.439998, ,             4,      9.455955, ,             4,      9.464344, ,             4,      7.460214, ,             4,      7.900237, ,             4,      8.171709, ,             4,       8.38187, ,             4,      8.443952, , 
          4.2,      8.713851, ,           4.2,      8.818314, ,           4.2,       9.01601, ,           4.2,      9.148966, ,           4.2,         7.073, ,           4.2,      7.204398, ,           4.2,      9.192367, ,           4.2,      9.268984, ,           4.2,      9.282595, ,           4.2,      9.311653, ,           4.2,      9.350672, ,           4.2,      9.380354, ,           4.2,      9.395387, ,           4.2,      9.403467, ,           4.2,      7.437091, ,           4.2,      7.874204, ,           4.2,      8.142619, ,           4.2,      8.350298, ,           4.2,      8.411134, , 
          4.4,      8.672772, ,           4.4,       8.77455, ,           4.4,       8.96769, ,           4.4,      9.098624, ,           4.4,      7.050823, ,           4.4,      7.181385, ,           4.4,      9.140236, ,           4.4,      9.213422, ,           4.4,      9.226705, ,           4.4,      9.255061, ,           4.4,      9.292602, ,           4.4,      9.321047, ,           4.4,      9.335604, ,           4.4,       9.34371, ,           4.4,       7.41256, ,           4.4,      7.846543, ,           4.4,      8.111804, ,           4.4,      8.316927, ,           4.4,      8.376528, , 
          4.6,      8.630119, ,           4.6,      8.729596, ,           4.6,      8.918219, ,           4.6,      9.045951, ,           4.6,      7.027149, ,           4.6,      7.156863, ,           4.6,      9.087255, ,           4.6,      9.159987, ,           4.6,      9.172987, ,           4.6,      9.200736, ,           4.6,      9.236441, ,           4.6,      9.263278, ,           4.6,      9.277136, ,           4.6,      9.285085, ,           4.6,      7.386501, ,           4.6,      7.817308, ,           4.6,      8.079292, ,           4.6,      8.281765, ,           4.6,      8.340148, , 
          4.8,      8.585826, ,           4.8,      8.682812, ,           4.8,      8.866791, ,           4.8,      8.991605, ,           4.8,      7.001483, ,           4.8,      7.130433, ,           4.8,      9.032021, ,           4.8,      9.102103, ,           4.8,      9.114149, ,           4.8,      9.139853, ,           4.8,      9.174337, ,           4.8,      9.200548, ,           4.8,      9.214128, ,           4.8,      9.222002, ,           4.8,      7.358692, ,           4.8,       7.78663, ,           4.8,       8.04531, ,           4.8,      8.245113, ,           4.8,       8.30226, , 
            5,      8.540381, ,             5,      8.635563, ,             5,        8.8139, ,             5,      8.935135, ,             5,      6.974753, ,             5,      7.102899, ,             5,      8.974444, ,             5,      9.042835, ,             5,      9.054736, ,             5,      9.080128, ,             5,      9.112993, ,             5,      9.137727, ,             5,      9.150679, ,             5,      9.158439, ,             5,      7.329707, ,             5,      7.754637, ,             5,       8.00997, ,             5,      8.207072, ,             5,       8.26299, , 
          5.2,      8.493768, ,           5.2,      8.586796, ,           5.2,      8.761998, ,           5.2,      8.880483, ,           5.2,      6.946835, ,           5.2,      7.074175, ,           5.2,      8.918805, ,           5.2,      8.985532, ,           5.2,      8.997151, ,           5.2,      9.021943, ,           5.2,      9.054328, ,           5.2,      9.078764, ,           5.2,      9.091545, ,           5.2,      9.099176, ,           5.2,      7.299532, ,           5.2,      7.721455, ,           5.2,      7.973387, ,           5.2,       8.16775, ,           5.2,      8.222475, , 
          5.4,       8.44615, ,           5.4,      8.536915, ,           5.4,      8.707748, ,           5.4,      8.822568, ,           5.4,      6.917023, ,           5.4,      7.043674, ,           5.4,       8.85986, ,           5.4,       8.92503, ,           5.4,      8.936407, ,           5.4,      8.960679, ,           5.4,      8.992377, ,           5.4,      9.016289, ,           5.4,      9.028732, ,           5.4,      9.036049, ,           5.4,      7.267797, ,           5.4,       7.68713, ,           5.4,      7.935656, ,           5.4,       8.12728, ,           5.4,      8.180842, , 
          5.6,      8.397894, ,           5.6,      8.486408, ,           5.6,      8.652955, ,           5.6,      8.765652, ,           5.6,      6.884693, ,           5.6,      7.010882, ,           5.6,      8.801508, ,           5.6,      8.864025, ,           5.6,      8.875153, ,           5.6,      8.898893, ,           5.6,      8.931126, ,           5.6,        8.9557, ,           5.6,      8.968262, ,           5.6,      8.975243, ,           5.6,        7.2342, ,           5.6,      7.651757, ,           5.6,      7.896891, ,           5.6,      8.085794, ,           5.6,      8.138257, , 
          5.8,      8.349069, ,           5.8,      8.435389, ,           5.8,      8.597748, ,           5.8,      8.707706, ,           5.8,      6.849958, ,           5.8,      6.975908, ,           5.8,      8.743295, ,           5.8,      8.805412, ,           5.8,      8.816302, ,           5.8,      8.839534, ,           5.8,      8.870739, ,           5.8,      8.894458, ,           5.8,      8.906465, ,           5.8,      8.912922, ,           5.8,      7.198837, ,           5.8,      7.615413, ,           5.8,      7.857153, ,           5.8,      8.043336, ,           5.8,      8.094769, , 
            6,      8.299757, ,             6,      8.383982, ,             6,       8.54224, ,             6,      8.649549, ,             6,      6.813621, ,             6,      6.939444, ,             6,      8.684285, ,             6,      8.744928, ,             6,      8.755574, ,             6,      8.778283, ,             6,       8.80848, ,             6,      8.831368, ,             6,      8.842909, ,             6,      8.849033, ,             6,      7.162199, ,             6,      7.578207, ,             6,      7.816583, ,             6,      8.000076, ,             6,       8.05053, , 
          6.2,      8.250017, ,           6.2,      8.332274, ,           6.2,      8.486598, ,           6.2,      8.591271, ,           6.2,      6.776263, ,           6.2,      6.901997, ,           6.2,      8.625193, ,           6.2,      8.684441, ,           6.2,      8.694848, ,           6.2,      8.717046, ,           6.2,      8.746941, ,           6.2,      8.769678, ,           6.2,      8.781103, ,           6.2,      8.787094, ,           6.2,      7.124647, ,           6.2,      7.540228, ,           6.2,      7.775273, ,           6.2,      7.956108, ,           6.2,      8.005625, , 
          6.4,       8.19985, ,           6.4,      8.280377, ,           6.4,       8.43096, ,           6.4,      8.533014, ,           6.4,      6.737096, ,           6.4,      6.862909, ,           6.4,      8.566153, ,           6.4,      8.624079, ,           6.4,      8.634261, ,           6.4,      8.655977, ,           6.4,      8.684416, ,           6.4,      8.705879, ,           6.4,      8.716825, ,           6.4,      8.722867, ,           6.4,      7.085773, ,           6.4,      7.501543, ,           6.4,      7.733307, ,           6.4,      7.911527, ,           6.4,      7.960128, , 
          6.6,      8.149221, ,           6.6,      8.227733, ,           6.6,       8.37441, ,           6.6,      8.474158, ,           6.6,      6.696545, ,           6.6,      6.822553, ,           6.6,      8.506801, ,           6.6,      8.562835, ,           6.6,      8.572173, ,           6.6,      8.592085, ,           6.6,      8.620043, ,           6.6,       8.64153, ,           6.6,      8.652483, ,           6.6,      8.658518, ,           6.6,      7.045845, ,           6.6,      7.462228, ,           6.6,       7.69079, ,           6.6,      7.866459, ,           6.6,      7.914162, , 
          6.8,       8.09826, ,           6.8,      8.175454, ,           6.8,        8.3191, ,           6.8,      8.416222, ,           6.8,      6.654731, ,           6.8,      6.781027, ,           6.8,      8.447937, ,           6.8,      8.502871, ,           6.8,      8.512257, ,           6.8,      8.532273, ,           6.8,      8.559786, ,           6.8,      8.580816, ,           6.8,      8.591573, ,           6.8,       8.59757, ,           6.8,      7.004931, ,           6.8,      7.422288, ,           6.8,      7.647714, ,           6.8,      7.820889, ,           6.8,       7.86769, , 
            7,      8.047038, ,             7,      8.122789, ,             7,      8.262312, ,             7,      8.356766, ,             7,       6.61104, ,             7,       6.73783, ,             7,      8.387682, ,             7,      8.441648, ,             7,      8.451067, ,             7,      8.471152, ,             7,      8.497575, ,             7,      8.517539, ,             7,      8.527841, ,             7,       8.53375, ,             7,      6.962731, ,             7,      7.381819, ,             7,       7.60418, ,             7,       7.77492, ,             7,      7.820849, , 
          7.2,      7.995586, ,           7.2,      8.069744, ,           7.2,      8.207042, ,           7.2,      8.299444, ,           7.2,      6.566199, ,           7.2,       6.69358, ,           7.2,      8.329783, ,           7.2,      8.382884, ,           7.2,      8.392146, ,           7.2,      8.411896, ,           7.2,      8.437824, ,           7.2,        8.4574, ,           7.2,      8.467538, ,           7.2,      8.473417, ,           7.2,      6.919665, ,           7.2,      7.340862, ,           7.2,      7.560264, ,           7.2,      7.728657, ,           7.2,      7.773732, , 
          7.4,      7.943997, ,           7.4,      8.016535, ,           7.4,      8.150936, ,           7.4,      8.240276, ,           7.4,      6.518846, ,           7.4,      6.647131, ,           7.4,      8.270028, ,           7.4,       8.32239, ,           7.4,      8.331469, ,           7.4,      8.350828, ,           7.4,      8.375892, ,           7.4,      8.394742, ,           7.4,      8.404545, ,           7.4,      8.410306, ,           7.4,      6.874994, ,           7.4,      7.299467, ,           7.4,      7.516021, ,           7.4,      7.682158, ,           7.4,      7.726397, , 
          7.6,      7.892451, ,           7.6,      7.963407, ,           7.6,      8.094886, ,           7.6,       8.18352, ,           7.6,      6.469446, ,           7.6,      6.598883, ,           7.6,      8.212121, ,           7.6,      8.262156, ,           7.6,      8.271038, ,           7.6,      8.289975, ,           7.6,      8.315401, ,           7.6,      8.334714, ,           7.6,      8.344677, ,           7.6,      8.350387, ,           7.6,      6.828997, ,           7.6,      7.257691, ,           7.6,      7.471521, ,           7.6,      7.635503, ,           7.6,       7.67894, , 

