Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6497946, , 
         -0.8,     0.6498649, , 
         -0.6,     0.6499235, , 
         -0.4,     0.6499711, , 
         -0.2,     0.6500088, , 
            0,     0.6500373, , 
          0.2,     0.6500574, , 
          0.4,     0.6500697, , 
          0.6,     0.6500749, , 
          0.8,     0.6500734, , 
            1,     0.6500658, , 
          1.2,     0.6500526, , 
          1.4,     0.6500341, , 
          1.6,     0.6500109, , 
          1.8,     0.6499832, , 
            2,     0.6499515, , 
          2.2,     0.6499159, , 
          2.4,     0.6498769, , 
          2.6,     0.6498346, , 
          2.8,     0.6497895, , 
            3,     0.6497416, , 
          3.2,     0.6496912, , 
          3.4,     0.6496385, , 
          3.6,     0.6495838, , 
          3.8,     0.6495271, , 
            4,     0.6494687, , 
          4.2,     0.6494088, , 
          4.4,     0.6493475, , 
          4.6,     0.6492849, , 
          4.8,     0.6492212, , 
            5,     0.6491565, , 
          5.2,     0.6490909, , 
          5.4,     0.6490247, , 
          5.6,     0.6489577, , 
          5.8,     0.6488903, , 
            6,     0.6488224, , 
          6.2,     0.6487543, , 

