Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-12.3 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-19.1 m/s-VLM2, , Alpha,T1-2.5 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-25.2 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-29.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-6.3 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,      6.367539, ,             1,      6.264772, ,             1,      6.074439, ,             1,      5.953889, ,             1,      7.988957, ,             1,      7.836017, ,             1,      5.917951, ,             1,      5.854725, ,             1,      5.842673, ,             1,      5.817063, ,             1,      5.776431, ,             1,      5.744458, ,             1,      5.728109, ,             1,      5.718916, ,             1,      7.578181, ,             1,      7.133975, ,             1,      6.881989, ,             1,      6.697813, ,             1,      6.641273, , 
          1.2,      6.354382, ,           1.2,      6.252689, ,           1.2,      6.065988, ,           1.2,      5.947095, ,           1.2,      7.968642, ,           1.2,      7.816538, ,           1.2,      5.910086, ,           1.2,       5.84658, ,           1.2,      5.835604, ,           1.2,      5.812277, ,           1.2,      5.773565, ,           1.2,      5.742818, ,           1.2,      5.726998, ,           1.2,      5.717924, ,           1.2,      7.560114, ,           1.2,       7.11826, ,           1.2,      6.866991, ,           1.2,      6.683342, ,           1.2,      6.626991, , 
          1.4,      6.345508, ,           1.4,      6.245104, ,           1.4,      6.062749, ,           1.4,       5.94596, ,           1.4,      7.952179, ,           1.4,      7.800903, ,           1.4,      5.909683, ,           1.4,      5.847178, ,           1.4,       5.83617, ,           1.4,      5.812777, ,           1.4,      5.775128, ,           1.4,      5.745413, ,           1.4,      5.730212, ,           1.4,      5.721654, ,           1.4,      7.545874, ,           1.4,       7.10635, ,           1.4,      6.855839, ,           1.4,      6.672746, ,           1.4,       6.61665, , 
          1.6,      6.340569, ,           1.6,      6.242285, ,           1.6,      6.062654, ,           1.6,      5.949114, ,           1.6,      7.939207, ,           1.6,      7.788782, ,           1.6,      5.913686, ,           1.6,      5.851837, ,           1.6,      5.840732, ,           1.6,      5.817134, ,           1.6,      5.781185, ,           1.6,      5.753145, ,           1.6,      5.738749, ,           1.6,      5.730549, ,           1.6,      7.535191, ,           1.6,      7.098067, ,           1.6,      6.848335, ,           1.6,      6.665817, ,           1.6,      6.609981, , 
          1.8,       6.33906, ,           1.8,      6.243063, ,           1.8,      6.067125, ,           1.8,      5.954846, ,           1.8,      7.929879, ,           1.8,      7.780253, ,           1.8,      5.920238, ,           1.8,       5.85958, ,           1.8,      5.848416, ,           1.8,      5.824692, ,           1.8,      5.789392, ,           1.8,      5.762005, ,           1.8,       5.74805, ,           1.8,      5.740291, ,           1.8,      7.528009, ,           1.8,      7.093151, ,           1.8,      6.844278, ,           1.8,       6.66239, ,           1.8,      6.606792, , 
            2,      6.340994, ,             2,      6.247422, ,             2,      6.075695, ,             2,      5.965276, ,             2,      7.924412, ,             2,      7.775448, ,             2,      5.930304, ,             2,      5.869984, ,             2,       5.85957, ,             2,      5.837438, ,             2,      5.803424, ,             2,      5.776842, ,             2,      5.763336, ,             2,      5.755899, ,             2,      7.524323, ,             2,      7.091375, ,             2,       6.84345, ,             2,      6.662256, ,             2,      6.606917, , 
          2.2,      6.346146, ,           2.2,      6.253647, ,           2.2,      6.085363, ,           2.2,      5.976667, ,           2.2,      7.921568, ,           2.2,      7.773333, ,           2.2,      5.942503, ,           2.2,      5.883277, ,           2.2,      5.872788, ,           2.2,      5.850498, ,           2.2,      5.817721, ,           2.2,       5.79236, ,           2.2,       5.77934, ,           2.2,      5.771923, ,           2.2,      7.523439, ,           2.2,      7.092586, ,           2.2,      6.845647, ,           2.2,      6.665178, ,           2.2,        6.6102, , 
          2.4,      6.355062, ,           2.4,      6.264396, ,           2.4,      6.099592, ,           2.4,      5.992862, ,           2.4,      7.922592, ,           2.4,       7.77489, ,           2.4,      5.959173, ,           2.4,      5.901511, ,           2.4,      5.891648, ,           2.4,       5.87069, ,           2.4,      5.838738, ,           2.4,      5.813811, ,           2.4,      5.801022, ,           2.4,      5.793754, ,           2.4,      7.525894, ,           2.4,       7.09661, ,           2.4,      6.850696, ,           2.4,      6.670986, ,           2.4,      6.616494, , 
          2.6,      6.367146, ,           2.6,      6.278123, ,           2.6,      6.116744, ,           2.6,      6.012785, ,           2.6,      7.926575, ,           2.6,      7.779354, ,           2.6,      5.979897, ,           2.6,      5.923135, ,           2.6,      5.913258, ,           2.6,      5.892268, ,           2.6,       5.86111, ,           2.6,       5.83695, ,           2.6,      5.824583, ,           2.6,      5.817607, ,           2.6,       7.53117, ,           2.6,      7.103323, ,           2.6,      6.858496, ,           2.6,      6.679593, ,           2.6,      6.625666, , 
          2.8,      6.382169, ,           2.8,      6.295091, ,           2.8,        6.1358, ,           2.8,      6.034586, ,           2.8,      7.932915, ,           2.8,      7.786209, ,           2.8,      6.002777, ,           2.8,      5.947509, ,           2.8,      5.937753, ,           2.8,      5.917019, ,           2.8,       5.88572, ,           2.8,      5.861358, ,           2.8,      5.849054, ,           2.8,      5.842414, ,           2.8,      7.538894, ,           2.8,      7.112575, ,           2.8,      6.868817, ,           2.8,      6.690711, ,           2.8,      6.637412, , 
            3,      6.399605, ,             3,      6.314489, ,             3,      6.158143, ,             3,      6.057274, ,             3,      7.941727, ,             3,      7.795521, ,             3,      6.026324, ,             3,      5.972622, ,             3,      5.962885, ,             3,      5.942193, ,             3,      5.910599, ,             3,      5.885943, ,             3,      5.873699, ,             3,      5.867472, ,             3,       7.54905, ,             3,       7.12422, ,             3,      6.881551, ,             3,      6.704255, ,             3,      6.651583, , 
          3.2,      6.419137, ,           3.2,      6.335683, ,           3.2,      6.182449, ,           3.2,      6.083387, ,           3.2,      7.953637, ,           3.2,      7.807775, ,           3.2,      6.052248, ,           3.2,      5.997811, ,           3.2,         5.988, ,           3.2,       5.96715, ,           3.2,      5.937354, ,           3.2,      5.914456, ,           3.2,       5.90303, ,           3.2,      5.897118, ,           3.2,      7.561883, ,           3.2,      7.138116, ,           3.2,      6.896509, ,           3.2,      6.720002, ,           3.2,      6.667952, , 
          3.4,      6.440701, ,           3.4,       6.35864, ,           3.4,      6.208487, ,           3.4,      6.111244, ,           3.4,      7.968029, ,           3.4,      7.822452, ,           3.4,      6.080275, ,           3.4,      6.026033, ,           3.4,      6.016323, ,           3.4,      5.995689, ,           3.4,      5.967385, ,           3.4,      5.945852, ,           3.4,      5.934982, ,           3.4,      5.929124, ,           3.4,       7.57704, ,           3.4,      7.154172, ,           3.4,      6.913603, ,           3.4,       6.73787, ,           3.4,      6.686439, , 
          3.6,      6.464404, ,           3.6,      6.383926, ,           3.6,       6.23694, ,           3.6,      6.140855, ,           3.6,      7.984745, ,           3.6,      7.839393, ,           3.6,      6.109962, ,           3.6,       6.05679, ,           3.6,      6.047723, ,           3.6,      6.028455, ,           3.6,      6.000699, ,           3.6,      5.979327, ,           3.6,      5.968543, ,           3.6,      5.962742, ,           3.6,      7.594361, ,           3.6,      7.172241, ,           3.6,      6.932757, ,           3.6,       6.75783, ,           3.6,      6.707017, , 
          3.8,      6.489886, ,           3.8,      6.410308, ,           3.8,      6.267115, ,           3.8,      6.172518, ,           3.8,      8.003288, ,           3.8,      7.858174, ,           3.8,      6.142162, ,           3.8,      6.089667, ,           3.8,      6.080506, ,           3.8,      6.061037, ,           3.8,      6.034238, ,           3.8,      6.013832, ,           3.8,      6.003518, ,           3.8,      5.997935, ,           3.8,      7.613543, ,           3.8,      7.192207, ,           3.8,       6.95384, ,           3.8,      6.779743, ,           3.8,      6.729552, , 
            4,      6.517418, ,             4,      6.439186, ,             4,       6.29686, ,             4,      6.203492, ,             4,      8.023844, ,             4,      7.878943, ,             4,      6.173668, ,             4,      6.121981, ,             4,      6.112926, ,             4,      6.093684, ,             4,       6.06714, ,             4,      6.046918, ,             4,      6.036789, ,             4,      6.031478, ,             4,       7.63467, ,             4,      7.214048, ,             4,      6.976793, ,             4,      6.803522, ,             4,      6.753964, , 
          4.2,      6.546614, ,           4.2,      6.469724, ,           4.2,      6.329025, ,           4.2,      6.237779, ,           4.2,      8.047297, ,           4.2,      7.902397, ,           4.2,      6.208559, ,           4.2,      6.157635, ,           4.2,      6.148675, ,           4.2,      6.129634, ,           4.2,       6.10425, ,           4.2,      6.085079, ,           4.2,      6.075416, ,           4.2,      6.070234, ,           4.2,      7.658126, ,           4.2,      7.237646, ,           4.2,      7.001471, ,           4.2,      6.829003, ,           4.2,      6.780071, , 
          4.4,      6.577352, ,           4.4,      6.501717, ,           4.4,      6.362848, ,           4.4,      6.272018, ,           4.4,      8.072275, ,           4.4,      7.927398, ,           4.4,       6.24369, ,           4.4,      6.194481, ,           4.4,      6.185632, ,           4.4,      6.166827, ,           4.4,      6.142105, ,           4.4,      6.123503, ,           4.4,      6.114028, ,           4.4,      6.108763, ,           4.4,      7.683167, ,           4.4,      7.262888, ,           4.4,      7.027802, ,           4.4,      6.856143, ,           4.4,       6.80782, , 
          4.6,      6.609572, ,           4.6,      6.534909, ,           4.6,      6.397852, ,           4.6,      6.308246, ,           4.6,       8.09911, ,           4.6,      7.954214, ,           4.6,      6.279803, ,           4.6,      6.230333, ,           4.6,      6.221573, ,           4.6,      6.202955, ,           4.6,      6.179163, ,           4.6,      6.161399, ,           4.6,      6.152266, ,           4.6,      6.147039, ,           4.6,      7.709948, ,           4.6,      7.289758, ,           4.6,      7.055798, ,           4.6,      6.884974, ,           4.6,      6.837235, , 
          4.8,      6.643366, ,           4.8,      6.569813, ,           4.8,       6.43465, ,           4.8,      6.346063, ,           4.8,      8.128404, ,           4.8,      7.983318, ,           4.8,      6.317896, ,           4.8,       6.26964, ,           4.8,      6.261419, ,           4.8,       6.24395, ,           4.8,      6.220665, ,           4.8,      6.203082, ,           4.8,       6.19401, ,           4.8,      6.188762, ,           4.8,      7.738731, ,           4.8,      7.318168, ,           4.8,      7.085298, ,           4.8,      6.915284, ,           4.8,       6.86814, , 
            5,      6.678398, ,             5,      6.605442, ,             5,      6.472937, ,             5,       6.38584, ,             5,      8.159136, ,             5,      8.013864, ,             5,      6.358099, ,             5,      6.310402, ,             5,      6.302175, ,             5,      6.284692, ,             5,      6.262208, ,             5,      6.245391, ,             5,      6.236621, ,             5,      6.231378, ,             5,      7.768961, ,             5,      7.348031, ,             5,      7.116239, ,             5,      6.947025, ,             5,      6.900467, , 
          5.2,      6.714715, ,           5.2,      6.642622, ,           5.2,      6.510951, ,           5.2,      6.424812, ,           5.2,      8.191482, ,           5.2,      8.045977, ,           5.2,      6.397435, ,           5.2,      6.350317, ,           5.2,      6.342183, ,           5.2,      6.324897, ,           5.2,      6.302456, ,           5.2,      6.285629, ,           5.2,      6.276863, ,           5.2,      6.271641, ,           5.2,      7.800682, ,           5.2,      7.379261, ,           5.2,      7.148552, ,           5.2,       6.98014, ,           5.2,      6.934138, , 
          5.4,      6.752223, ,           5.4,      6.681085, ,           5.4,      6.551163, ,           5.4,      6.466631, ,           5.4,      8.226304, ,           5.4,       8.08036, ,           5.4,      6.439641, ,           5.4,       6.39301, ,           5.4,      6.384938, ,           5.4,      6.367785, ,           5.4,      6.345523, ,           5.4,      6.328831, ,           5.4,      6.320179, ,           5.4,      6.315102, ,           5.4,      7.834321, ,           5.4,      7.411846, ,           5.4,      7.182186, ,           5.4,      7.014553, ,           5.4,       6.96908, , 
          5.6,      6.790661, ,           5.6,      6.720486, ,           5.6,      6.592283, ,           5.6,       6.50826, ,           5.6,      8.264402, ,           5.6,      8.117652, ,           5.6,      6.481973, ,           5.6,      6.436641, ,           5.6,      6.428638, ,           5.6,      6.411631, ,           5.6,      6.388683, ,           5.6,      6.371297, ,           5.6,      6.362445, ,           5.6,      6.357537, ,           5.6,      7.870251, ,           5.6,      7.445726, ,           5.6,      7.217072, ,           5.6,      7.050182, ,           5.6,      7.005185, , 
          5.8,      6.829998, ,           5.8,      6.760757, ,           5.8,      6.634236, ,           5.8,      6.551194, ,           5.8,      8.305726, ,           5.8,      8.157804, ,           5.8,      6.524759, ,           5.8,      6.479123, ,           5.8,      6.471188, ,           5.8,      6.454324, ,           5.8,       6.43181, ,           5.8,      6.414801, ,           5.8,      6.406225, ,           5.8,      6.401623, ,           5.8,      7.908424, ,           5.8,      7.480859, ,           5.8,      7.253186, ,           5.8,       7.08702, ,           5.8,      7.042443, , 
            6,      6.870191, ,             6,      6.801824, ,             6,      6.676958, ,             6,      6.594856, ,             6,      8.349399, ,             6,      8.200087, ,             6,      6.568708, ,             6,      6.523551, ,             6,      6.515687, ,             6,      6.498975, ,             6,      6.476886, ,             6,      6.460241, ,             6,      6.451881, ,             6,      6.447454, ,             6,      7.948363, ,             6,      7.517168, ,             6,      7.290428, ,             6,      7.124949, ,             6,      7.080751, , 
          6.2,      6.911213, ,           6.2,      6.843635, ,           6.2,      6.720336, ,           6.2,      6.639194, ,           6.2,      8.394775, ,           6.2,      8.243968, ,           6.2,      6.613314, ,           6.2,      6.568591, ,           6.2,      6.560798, ,           6.2,      6.544236, ,           6.2,      6.522062, ,           6.2,      6.505298, ,           6.2,      6.496906, ,           6.2,      6.492514, ,           6.2,      7.989717, ,           6.2,      7.554594, ,           6.2,      7.328741, ,           6.2,      7.163916, ,           6.2,      7.120062, , 
          6.4,      6.953084, ,           6.4,      6.886117, ,           6.4,      6.764276, ,           6.4,      6.684112, ,           6.4,      8.442878, ,           6.4,       8.29027, ,           6.4,      6.658487, ,           6.4,      6.614161, ,           6.4,       6.60643, ,           6.4,      6.590001, ,           6.4,       6.56861, ,           6.4,      6.552557, ,           6.4,        6.5444, ,           6.4,      6.539907, ,           6.4,       8.03298, ,           6.4,        7.5931, ,           6.4,      7.368076, ,           6.4,      7.203861, ,           6.4,      7.160335, , 
          6.6,      6.995854, ,           6.6,       6.92975, ,           6.6,      6.809526, ,           6.6,      6.730111, ,           6.6,      8.493259, ,           6.6,      8.338621, ,           6.6,      6.704521, ,           6.6,      6.661043, ,           6.6,      6.653852, ,           6.6,       6.63857, ,           6.6,       6.61723, ,           6.6,      6.600922, ,           6.6,      6.592639, ,           6.6,      6.588084, ,           6.6,      8.077902, ,           6.6,      7.632633, ,           6.6,      7.408358, ,           6.6,      7.244696, ,           6.6,      7.201488, , 
          6.8,      7.039437, ,           6.8,      6.973628, ,           6.8,       6.85437, ,           6.8,      6.776011, ,           6.8,      8.545841, ,           6.8,      8.388961, ,           6.8,      6.750808, ,           6.8,      6.707592, ,           6.8,      6.700263, ,           6.8,      6.684687, ,           6.8,      6.663395, ,           6.8,       6.64721, ,           6.8,      6.638962, ,           6.8,      6.634373, ,           6.8,      8.124456, ,           6.8,      7.673217, ,           6.8,      7.449618, ,           6.8,      7.286457, ,           6.8,      7.243575, , 
            7,      7.083793, ,             7,      7.018393, ,             7,      6.901028, ,             7,      6.823767, ,             7,      8.601476, ,             7,      8.441971, ,             7,      6.798852, ,             7,      6.755791, ,             7,      6.748331, ,             7,      6.732478, ,             7,      6.711734, ,             7,      6.696146, ,             7,       6.68813, ,             7,      6.683541, ,             7,      8.173033, ,             7,      7.714779, ,             7,      7.491784, ,             7,       7.32907, ,             7,      7.286494, , 
          7.2,      7.128909, ,           7.2,      7.064062, ,           7.2,      6.947049, ,           7.2,      6.870448, ,           7.2,      8.659328, ,           7.2,      8.496967, ,           7.2,      6.845662, ,           7.2,      6.802706, ,           7.2,      6.795269, ,           7.2,      6.779463, ,           7.2,      6.758824, ,           7.2,      6.743323, ,           7.2,      6.735325, ,           7.2,      6.730694, ,           7.2,      8.223207, ,           7.2,      7.757299, ,           7.2,      7.534804, ,           7.2,       7.37246, ,           7.2,      7.330179, , 
          7.4,      7.174724, ,           7.4,      7.110471, ,           7.4,      6.994397, ,           7.4,      6.919304, ,           7.4,      8.721266, ,           7.4,      8.555467, ,           7.4,      6.894651, ,           7.4,      6.851686, ,           7.4,       6.84429, ,           7.4,      6.828574, ,           7.4,      6.808332, ,           7.4,      6.793187, ,           7.4,      6.785338, ,           7.4,      6.780733, ,           7.4,        8.2759, ,           7.4,       7.80075, ,           7.4,      7.578643, ,           7.4,       7.41659, ,           7.4,      7.374593, , 
          7.6,       7.22109, ,           7.6,      7.157418, ,           7.6,      7.042342, ,           7.6,      6.966822, ,           7.6,      8.786826, ,           7.6,      8.617085, ,           7.6,      6.942795, ,           7.6,      6.901157, ,           7.6,      6.893818, ,           7.6,       6.87822, ,           7.6,      6.857389, ,           7.6,       6.84165, ,           7.6,      6.833559, ,           7.6,       6.82893, ,           7.6,      8.330863, ,           7.6,      7.845095, ,           7.6,      7.623252, ,           7.6,      7.461398, ,           7.6,      7.419662, , 

