Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      0.377567, ,            -1,      0.377567, ,            -1,      0.377567, , 
         -0.8,     0.3849875, ,          -0.8,     0.3849875, ,          -0.8,     0.3849875, , 
         -0.6,     0.3923965, ,          -0.6,     0.3923965, ,          -0.6,     0.3923965, , 
         -0.4,     0.3997938, ,          -0.4,     0.3997938, ,          -0.4,     0.3997938, , 
         -0.2,     0.4071792, ,          -0.2,     0.4071792, ,          -0.2,     0.4071792, , 
            0,     0.4145522, ,             0,     0.4145522, ,             0,     0.4145522, , 
          0.2,     0.4219126, ,           0.2,     0.4219126, ,           0.2,     0.4219126, , 
          0.4,     0.4292602, ,           0.4,     0.4292602, ,           0.4,     0.4292602, , 
          0.6,     0.4365946, ,           0.6,     0.4365946, ,           0.6,     0.4365946, , 
          0.8,     0.4439156, ,           0.8,     0.4439156, ,           0.8,     0.4439156, , 
            1,     0.4512228, ,             1,     0.4512228, ,             1,     0.4512228, , 
          1.2,     0.4585161, ,           1.2,     0.4585161, ,           1.2,     0.4585161, , 
          1.4,      0.465795, ,           1.4,      0.465795, ,           1.4,      0.465795, , 
          1.6,     0.4730595, ,           1.6,     0.4730595, ,           1.6,     0.4730595, , 
          1.8,      0.480309, ,           1.8,      0.480309, ,           1.8,      0.480309, , 
            2,     0.4875435, ,             2,     0.4875435, ,             2,     0.4875435, , 
          2.2,     0.4947625, ,           2.2,     0.4947625, ,           2.2,     0.4947625, , 
          2.4,     0.5019659, ,           2.4,     0.5019659, ,           2.4,     0.5019659, , 
          2.6,     0.5091534, ,           2.6,     0.5091534, ,           2.6,     0.5091534, , 
          2.8,     0.5163247, ,           2.8,     0.5163247, ,           2.8,     0.5163247, , 
            3,     0.5234794, ,             3,     0.5234794, ,             3,     0.5234794, , 
          3.2,     0.5306175, ,           3.2,     0.5306175, ,           3.2,     0.5306175, , 
          3.4,     0.5377385, ,           3.4,     0.5377385, ,           3.4,     0.5377385, , 
          3.6,     0.5448422, ,           3.6,     0.5448422, ,           3.6,     0.5448422, , 
          3.8,     0.5519284, ,           3.8,     0.5519284, ,           3.8,     0.5519284, , 
            4,     0.5589967, ,             4,     0.5589967, ,             4,     0.5589967, , 
          4.2,      0.566047, ,           4.2,      0.566047, ,           4.2,      0.566047, , 
          4.4,      0.573079, ,           4.4,      0.573079, ,           4.4,      0.573079, , 
          4.6,     0.5800923, ,           4.6,     0.5800923, ,           4.6,     0.5800923, , 
          4.8,     0.5870869, ,           4.8,     0.5870869, ,           4.8,     0.5870869, , 
            5,     0.5940623, ,             5,     0.5940623, ,             5,     0.5940623, , 
          5.2,     0.6010183, ,           5.2,     0.6010183, ,           5.2,     0.6010183, , 
          5.4,     0.6079547, ,           5.4,     0.6079547, ,           5.4,     0.6079547, , 
          5.6,     0.6148713, ,           5.6,     0.6148713, ,           5.6,     0.6148713, , 
          5.8,     0.6217678, ,           5.8,     0.6217678, ,           5.8,     0.6217678, , 
            6,     0.6286438, ,             6,     0.6286438, ,             6,     0.6286438, , 
          6.2,     0.6354993, ,           6.2,     0.6354993, ,           6.2,     0.6354993, , 
          6.4,     0.6423339, ,           6.4,     0.6423339, ,           6.4,     0.6423339, , 
          6.6,     0.6491475, ,           6.6,     0.6491475, ,           6.6,     0.6491475, , 
          6.8,     0.6559396, ,           6.8,     0.6559396, ,           6.8,     0.6559396, , 
            7,     0.6627102, ,             7,     0.6627102, ,             7,     0.6627102, , 
          7.2,      0.669459, ,           7.2,      0.669459, ,           7.2,      0.669459, , 
          7.4,     0.6761857, ,           7.4,     0.6761857, ,           7.4,     0.6761857, , 
          7.6,     0.6828902, ,           7.6,     0.6828902, ,           7.6,     0.6828902, , 
          7.8,     0.6895721, ,           7.8,     0.6895721, ,           7.8,     0.6895721, , 
            8,     0.6962313, ,             8,     0.6962313, ,             8,     0.6962313, , 
          8.2,     0.7028674, ,           8.2,     0.7028674, ,           8.2,     0.7028674, , 
          8.4,     0.7094804, ,           8.4,     0.7094804, ,           8.4,     0.7094804, , 
          8.6,     0.7160699, ,           8.6,     0.7160699, ,           8.6,     0.7160699, , 
          8.8,     0.7226358, ,           8.8,     0.7226358, ,           8.8,     0.7226358, , 
            9,     0.7291778, ,             9,     0.7291778, ,             9,     0.7291778, , 
          9.2,     0.7356957, ,           9.2,     0.7356957, ,           9.2,     0.7356957, , 
          9.4,     0.7421893, ,           9.4,     0.7421893, ,           9.4,     0.7421893, , 
          9.6,     0.7486584, ,           9.6,     0.7486584, ,           9.6,     0.7486584, , 
          9.8,     0.7551027, ,           9.8,     0.7551027, ,           9.8,     0.7551027, , 
           10,     0.7615221, ,            10,     0.7615221, ,            10,     0.7615221, , 
         10.2,     0.7679162, ,          10.2,     0.7679162, ,          10.2,     0.7679162, , 
         10.4,     0.7742851, ,          10.4,     0.7742851, ,          10.4,     0.7742851, , 
         10.6,     0.7806283, ,          10.6,     0.7806283, ,          10.6,     0.7806283, , 
         10.8,     0.7869458, ,          10.8,     0.7869458, ,          10.8,     0.7869458, , 
           11,     0.7932373, ,            11,     0.7932373, ,            11,     0.7932373, , 
         11.2,     0.7995026, ,          11.2,     0.7995026, ,          11.2,     0.7995026, , 
         11.4,     0.8057415, ,          11.4,     0.8057415, ,          11.4,     0.8057415, , 
         11.6,     0.8119538, ,          11.6,     0.8119538, ,          11.6,     0.8119538, , 
         11.8,     0.8181394, ,          11.8,     0.8181394, ,          11.8,     0.8181394, , 
           12,      0.824298, ,            12,      0.824298, ,            12,      0.824298, , 

