Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
          2.6,      7.822083, ,           2.6,      7.531382, ,           2.6,      7.372663, ,           2.6,      7.297452, ,           2.6,      7.230463, ,           2.6,      7.195936, ,           2.6,      9.028187, ,           2.6,      8.581524, ,           2.6,      8.148084, , 
          2.8,      7.823327, ,           2.8,      7.534636, ,           2.8,      7.376491, ,           2.8,      7.300314, ,           2.8,      7.234972, ,           2.8,      7.202537, ,           2.8,      9.026063, ,           2.8,       8.58182, ,           2.8,      8.148979, , 
            3,       7.82782, ,             3,      7.540217, ,             3,      7.387562, ,             3,      7.311695, ,             3,      7.247919, ,             3,      7.217334, ,             3,      9.027529, ,             3,      8.584995, ,             3,      8.152897, , 
          3.2,      7.835333, ,           3.2,       7.55086, ,           3.2,      7.397658, ,           3.2,       7.32277, ,           3.2,       7.25905, ,           3.2,      7.228887, ,           3.2,      9.031006, ,           3.2,      8.590884, ,           3.2,      8.159654, , 
          3.4,      7.845781, ,           3.4,      7.565162, ,           3.4,      7.413181, ,           3.4,      7.339385, ,           3.4,      7.278421, ,           3.4,      7.249404, ,           3.4,      9.037612, ,           3.4,      8.599368, ,           3.4,      8.169095, , 
          3.6,      7.858758, ,           3.6,      7.582649, ,           3.6,      7.432483, ,           3.6,      7.358554, ,           3.6,       7.29831, ,           3.6,      7.270093, ,           3.6,      9.046522, ,           3.6,      8.610332, ,           3.6,      8.181045, , 
          3.8,      7.874629, ,           3.8,      7.602065, ,           3.8,      7.455114, ,           3.8,      7.383361, ,           3.8,      7.324921, ,           3.8,      7.296866, ,           3.8,      9.058377, ,           3.8,      8.623623, ,           3.8,      8.195458, , 
            4,      7.892913, ,             4,      7.624867, ,             4,      7.479429, ,             4,      7.410183, ,             4,      7.351999, ,             4,      7.324063, ,             4,        9.0723, ,             4,      8.639105, ,             4,      8.212106, , 
          4.2,       7.91356, ,           4.2,       7.64895, ,           4.2,      7.506617, ,           4.2,      7.436662, ,           4.2,      7.379778, ,           4.2,      7.352961, ,           4.2,      9.088141, ,           4.2,      8.656691, ,           4.2,      8.230872, , 
          4.4,      7.936374, ,           4.4,      7.675894, ,           4.4,      7.534865, ,           4.4,      7.467292, ,           4.4,      7.410698, ,           4.4,      7.383912, ,           4.4,      9.106191, ,           4.4,      8.676287, ,           4.4,      8.251699, , 
          4.6,      7.961331, ,           4.6,       7.70563, ,           4.6,      7.565556, ,           4.6,      7.498565, ,           4.6,      7.444163, ,           4.6,      7.417851, ,           4.6,      9.126572, ,           4.6,      8.697763, ,           4.6,      8.274476, , 
          4.8,      7.988022, ,           4.8,      7.737418, ,           4.8,      7.600063, ,           4.8,      7.533059, ,           4.8,      7.479444, ,           4.8,      7.454568, ,           4.8,      9.148805, ,           4.8,      8.721049, ,           4.8,      8.299165, , 
            5,      8.016855, ,             5,      7.769254, ,             5,      7.633755, ,             5,      7.567091, ,             5,      7.513446, ,             5,      7.488476, ,             5,      9.172077, ,             5,      8.746129, ,             5,      8.325717, , 
          5.2,      8.047542, ,           5.2,      7.803387, ,           5.2,      7.671163, ,           5.2,      7.604709, ,           5.2,       7.55253, ,           5.2,      7.528785, ,           5.2,      9.197883, ,           5.2,      8.772832, ,           5.2,      8.353913, , 
          5.4,      8.080076, ,           5.4,      7.840302, ,           5.4,      7.708423, ,           5.4,      7.645332, ,           5.4,      7.593832, ,           5.4,       7.56893, ,           5.4,       9.22507, ,           5.4,      8.801103, ,           5.4,      8.383639, , 
          5.6,      8.114188, ,           5.6,      7.877376, ,           5.6,      7.746455, ,           5.6,      7.682763, ,           5.6,        7.6319, ,           5.6,      7.607821, ,           5.6,      9.253539, ,           5.6,      8.830874, ,           5.6,      8.414913, , 
          5.8,      8.149888, ,           5.8,      7.916891, ,           5.8,      7.787842, ,           5.8,      7.724673, ,           5.8,      7.674545, ,           5.8,      7.651085, ,           5.8,      9.284039, ,           5.8,      8.862088, ,           5.8,      8.447575, , 
            6,      8.187001, ,             6,      7.956337, ,             6,      7.830929, ,             6,      7.768478, ,             6,      7.718782, ,             6,      7.695567, ,             6,       9.31584, ,             6,      8.894632, ,             6,      8.481586, , 
          6.2,      8.225462, ,           6.2,      7.997915, ,           6.2,      7.872387, ,           6.2,      7.810291, ,           6.2,       7.76135, ,           6.2,      7.738981, ,           6.2,      9.348904, ,           6.2,      8.928523, ,           6.2,      8.517017, , 
          6.4,      8.265136, ,           6.4,      8.040585, ,           6.4,      7.916565, ,           6.4,      7.855557, ,           6.4,      7.807259, ,           6.4,      7.785596, ,           6.4,      9.383615, ,           6.4,       8.96365, ,           6.4,      8.553661, , 
          6.6,      8.305936, ,           6.6,      8.084143, ,           6.6,      7.960925, ,           6.6,      7.899236, ,           6.6,      7.851857, ,           6.6,      7.830931, ,           6.6,      9.419154, ,           6.6,      8.999957, ,           6.6,      8.591517, , 
          6.8,      8.347981, ,           6.8,      8.129297, ,           6.8,      8.006941, ,           6.8,      7.946607, ,           6.8,      7.900847, ,           6.8,      7.880047, ,           6.8,      9.456373, ,           6.8,      9.037406, ,           6.8,      8.630515, , 
            7,      8.390911, ,             7,        8.1757, ,             7,      8.054676, ,             7,      7.994808, ,             7,       7.94979, ,             7,      7.929819, ,             7,      9.494589, ,             7,      9.075941, ,             7,      8.670564, , 
          7.2,      8.435021, ,           7.2,      8.221503, ,           7.2,      8.101274, ,           7.2,      8.042057, ,           7.2,      7.997446, ,           7.2,      7.977643, ,           7.2,      9.533958, ,           7.2,       9.11555, ,           7.2,      8.711652, , 
          7.4,      8.480013, ,           7.4,      8.268266, ,           7.4,      8.150797, ,           7.4,      8.092122, ,           7.4,       8.04816, ,           7.4,      8.028826, ,           7.4,      9.574667, ,           7.4,      9.156148, ,           7.4,      8.753673, , 
          7.6,      8.525798, ,           7.6,      8.316251, ,           7.6,        8.1986, ,           7.6,      8.140498, ,           7.6,      8.096915, ,           7.6,      8.077769, ,           7.6,      9.616086, ,           7.6,      9.197727, ,           7.6,      8.796659, , 
          7.8,      8.572344, ,           7.8,       8.36502, ,           7.8,       8.24875, ,           7.8,      8.191918, ,           7.8,      8.148147, ,           7.8,      8.128672, ,           7.8,      9.658788, ,           7.8,      9.240233, ,           7.8,      8.840549, , 
            8,      8.619576, ,             8,      8.414393, ,             8,      8.298828, ,             8,      8.241822, ,             8,      8.198878, ,             8,      8.180043, ,             8,      9.702418, ,             8,      9.283634, ,             8,      8.885338, , 
          8.2,      8.667436, ,           8.2,      8.464384, ,           8.2,      8.349893, ,           8.2,      8.293429, ,           8.2,      8.251378, ,           8.2,      8.233231, ,           8.2,      9.747108, ,           8.2,      9.327888, ,           8.2,      8.930994, , 
          8.4,      8.715893, ,           8.4,       8.51487, ,           8.4,      8.401452, ,           8.4,      8.345503, ,           8.4,      8.303809, ,           8.4,      8.285839, ,           8.4,      9.792759, ,           8.4,      9.372961, ,           8.4,      8.977448, , 
          8.6,       8.76495, ,           8.6,      8.565737, ,           8.6,      8.453465, ,           8.6,      8.398003, ,           8.6,      8.357567, ,           8.6,      8.340634, ,           8.6,      9.839876, ,           8.6,      9.418828, ,           8.6,      9.024661, , 
          8.8,       8.81461, ,           8.8,      8.617049, ,           8.8,      8.505942, ,           8.8,      8.450922, ,           8.8,      8.410794, ,           8.8,      8.394016, ,           8.8,       9.88846, ,           8.8,       9.46544, ,           8.8,      9.072591, , 
            9,      8.865038, ,             9,      8.669493, ,             9,      8.559178, ,             9,      8.505546, ,             9,      8.466845, ,             9,      8.450135, ,             9,      9.938144, ,             9,      9.512806, ,             9,      9.121232, , 
          9.2,      8.915891, ,           9.2,      8.721471, ,           9.2,      8.612478, ,           9.2,      8.559187, ,           9.2,      8.520563, ,           9.2,      8.504055, ,           9.2,      9.988631, ,           9.2,      9.560843, ,           9.2,      9.170502, , 
          9.4,      8.967451, ,           9.4,      8.775273, ,           9.4,      8.667458, ,           9.4,      8.614535, ,           9.4,      8.576577, ,           9.4,      8.560629, ,           9.4,      10.04032, ,           9.4,      9.609573, ,           9.4,      9.220432, , 
          9.6,      9.019494, ,           9.6,      8.828159, ,           9.6,       8.72124, ,           9.6,       8.66878, ,           9.6,      8.631084, ,           9.6,      8.615223, ,           9.6,      10.09267, ,           9.6,      9.658917, ,           9.6,       9.27093, , 
          9.8,      9.072093, ,           9.8,      8.882289, ,           9.8,      8.777303, ,           9.8,      8.725223, ,           9.8,      8.688037, ,           9.8,      8.672545, ,           9.8,      10.14642, ,           9.8,      9.708884, ,           9.8,      9.322052, , 
           10,      9.125075, ,            10,      8.936739, ,            10,      8.832406, ,            10,      8.782065, ,            10,      8.744209, ,            10,      8.727912, ,            10,      10.20067, ,            10,      9.759441, ,            10,      9.373637, , 
         10.2,      9.178516, ,          10.2,      8.991649, ,          10.2,      8.887746, ,          10.2,      8.837033, ,          10.2,      8.800147, ,          10.2,      8.784672, ,          10.2,      10.25621, ,          10.2,      9.810636, ,          10.2,      9.425767, , 
         10.4,      9.232288, ,          10.4,      9.046825, ,          10.4,      8.943378, ,          10.4,      8.892387, ,          10.4,      8.855915, ,          10.4,      8.840738, ,          10.4,      10.31272, ,          10.4,      9.862351, ,          10.4,      9.478326, , 
         10.6,      9.286493, ,          10.6,      9.102309, ,          10.6,      8.999655, ,          10.6,      8.948992, ,          10.6,      8.913371, ,          10.6,      8.898903, ,          10.6,      10.37057, ,          10.6,      9.914599, ,          10.6,      9.531375, , 
         10.8,      9.341026, ,          10.8,      9.158031, ,          10.8,      9.056136, ,          10.8,      9.005786, ,          10.8,      8.970156, ,          10.8,      8.955581, ,          10.8,      10.42908, ,          10.8,      9.967353, ,          10.8,      9.584852, , 
           11,      9.396102, ,            11,      9.214665, ,            11,      9.113195, ,            11,      9.064035, ,            11,      9.029449, ,            11,      9.014684, ,            11,      10.48894, ,            11,      10.02061, ,            11,      9.638743, , 
         11.2,      9.451372, ,          11.2,      9.270714, ,          11.2,      9.170118, ,          11.2,      9.121173, ,          11.2,      9.086449, ,          11.2,      9.071655, ,          11.2,      10.54987, ,          11.2,      10.07433, ,          11.2,      9.692981, , 
         11.4,      9.507059, ,          11.4,      9.328238, ,          11.4,      9.228519, ,          11.4,      9.179754, ,          11.4,      9.145364, ,          11.4,      9.130911, ,          11.4,      10.61269, ,          11.4,      10.12851, ,          11.4,      9.747574, , 

