Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      16.33585, ,            -1,       17.4238, ,            -1,      13.92321, , 
         -0.8,      16.46375, ,          -0.8,      17.52709, ,          -0.8,      14.06499, , 
         -0.6,      16.56124, ,          -0.6,      17.58476, ,          -0.6,      14.19068, , 
         -0.4,      16.63301, ,          -0.4,       17.6552, ,          -0.4,      14.30018, , 
         -0.2,       16.6863, ,          -0.2,      17.70125, ,          -0.2,      14.39524, , 
            0,      16.72735, ,             0,      17.72117, ,             0,      14.47684, , 
          0.2,      16.75461, ,           0.2,      17.72601, ,           0.2,      14.54499, , 
          0.4,       16.7699, ,           0.4,      17.71755, ,           0.4,      14.59944, , 
          0.6,      16.77155, ,           0.6,      17.69047, ,           0.6,      14.64124, , 
          0.8,      16.75953, ,           0.8,      17.65415, ,           0.8,        14.671, , 
            1,      16.73664, ,             1,      17.60689, ,             1,      14.68923, , 
          1.2,      16.70071, ,           1.2,      17.55099, ,           1.2,      14.69666, , 
          1.4,      16.65561, ,           1.4,      17.48784, ,           1.4,      14.69341, , 
          1.6,      16.60344, ,           1.6,      17.41731, ,           1.6,      14.68039, , 
          1.8,       16.5423, ,           1.8,      17.33601, ,           1.8,      14.65847, , 
            2,      16.47199, ,             2,      17.25103, ,             2,      14.62844, , 
          2.2,      16.39552, ,           2.2,      17.15905, ,           2.2,      14.59123, , 
          2.4,      16.31447, ,           2.4,      17.06194, ,           2.4,      14.54728, , 
          2.6,      16.22978, ,           2.6,      16.96246, ,           2.6,      14.49712, , 
          2.8,      16.14125, ,           2.8,      16.85801, ,           2.8,      14.44156, , 
            3,      16.04957, ,             3,      16.75073, ,             3,      14.38115, , 
          3.2,      15.95545, ,           3.2,      16.64082, ,           3.2,      14.31626, , 
          3.4,      15.85907, ,           3.4,      16.52871, ,           3.4,      14.24711, , 
          3.6,      15.76051, ,           3.6,      16.41503, ,           3.6,      14.17398, , 
          3.8,      15.66004, ,           3.8,      16.30019, ,           3.8,      14.09717, , 
            4,      15.55788, ,             4,      16.18444, ,             4,      14.01704, , 
          4.2,       15.4542, ,           4.2,      16.06795, ,           4.2,      13.93381, , 
          4.4,      15.34925, ,           4.4,      15.95093, ,           4.4,      13.84776, , 
          4.6,      15.24339, ,           4.6,      15.83356, ,           4.6,      13.75902, , 
          4.8,      15.13442, ,           4.8,      15.71155, ,           4.8,      13.66778, , 
            5,      15.02342, ,             5,      15.58957, ,             5,      13.57427, , 
          5.2,      14.91499, ,           5.2,      15.47228, ,           5.2,      13.47851, , 
          5.4,      14.80303, ,           5.4,      15.34942, , , , , 
          5.6,      14.69008, ,           5.6,      15.22661, , , , , 
          5.8,      14.57642, ,           5.8,      15.10976, , , , , 
            6,      14.46236, ,             6,      14.98867, , , , , 
          6.2,      14.34822, ,           6.2,      14.86785, , , , , 
          6.4,      14.23408, ,           6.4,      14.74738, , , , , 
          6.6,      14.12008, ,           6.6,      14.62746, , , , , 
          6.8,      14.00625, ,           6.8,      14.50791, , , , , 
            7,      13.89254, ,             7,      14.38881, , , , , 
          7.2,      13.77907, ,           7.2,       14.2704, , , , , 
          7.4,       13.6659, ,           7.4,      14.15288, , , , , 
          7.6,       13.5527, ,           7.6,      14.03583, , , , , 
          7.8,      13.43958, ,           7.8,       13.9195, , , , , 
            8,      13.32635, ,             8,      13.80383, , , , , 
          8.2,      13.21306, ,           8.2,      13.68884, , , , , 
          8.4,      13.09937, ,           8.4,      13.57432, , , , , 
          8.6,       12.9851, ,           8.6,      13.46034, , , , , 
          8.8,      12.86989, ,           8.8,      13.34664, , , , , 
            9,       12.7531, ,             9,      13.23302, , , , , 
          9.2,      12.63407, ,           9.2,      13.11947, , , , , 
          9.4,      12.51125, ,           9.4,      13.00565, , , , , 
          9.6,      12.37809, ,           9.6,      12.89096, , , , , 
          9.8,      12.22453, ,           9.8,      12.77488, , , , , 
, , ,            10,      12.65609, , , , , 
, , ,          10.2,       12.5308, , , , , 
, , ,          10.4,      12.38617, , , , , 

