Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      5.279946, ,            -1,      5.043602, ,            -1,       5.92374, , 
         -0.8,      5.220927, ,          -0.8,      4.982444, ,          -0.8,      5.865004, , 
         -0.6,      5.172417, ,          -0.6,      4.933302, ,          -0.6,      5.813755, , 
         -0.4,      5.131473, ,          -0.4,      4.893557, ,          -0.4,      5.769297, , 
         -0.2,      5.100255, ,          -0.2,      4.864343, ,          -0.2,      5.731015, , 
            0,      5.074604, ,             0,      4.841164, ,             0,      5.698268, , 
          0.2,      5.055384, ,           0.2,      4.825246, ,           0.2,      5.670605, , 
          0.4,      5.040411, ,           0.4,      4.814928, ,           0.4,       5.64771, , 
          0.6,       5.03233, ,           0.6,      4.814255, ,           0.6,      5.629332, , 
          0.8,      5.026708, ,           0.8,      4.815781, ,           0.8,      5.614976, , 
            1,      5.027108, ,             1,      4.823571, ,             1,      5.604356, , 
          1.2,      5.031245, ,           1.2,      4.826824, ,           1.2,      5.597456, , 
          1.4,      5.038378, ,           1.4,      4.837263, ,           1.4,      5.593998, , 
          1.6,      5.047908, ,           1.6,      4.850017, ,           1.6,      5.593669, , 
          1.8,      5.060053, ,           1.8,      4.866464, ,           1.8,      5.596257, , 
            2,      5.074512, ,             2,       4.88495, ,             2,      5.601649, , 
          2.2,      5.091585, ,           2.2,      4.907228, ,           2.2,      5.609758, , 
          2.4,      5.111643, ,           2.4,      4.931149, ,           2.4,      5.620393, , 
          2.6,      5.132417, ,           2.6,       4.95602, ,           2.6,      5.633341, , 
          2.8,      5.156548, ,           2.8,      4.980947, ,           2.8,      5.648459, , 
            3,      5.182405, ,             3,      5.009661, ,             3,       5.66558, , 
          3.2,      5.209723, ,           3.2,      5.039069, ,           3.2,      5.684595, , 
          3.4,      5.238291, ,           3.4,      5.070133, ,           3.4,      5.705535, , 
          3.6,      5.267957, ,           3.6,      5.101913, ,           3.6,      5.728301, , 
          3.8,      5.298606, ,           3.8,      5.134473, ,           3.8,      5.752745, , 
            4,      5.330139, ,             4,      5.167648, ,             4,      5.778788, , 
          4.2,       5.36314, ,           4.2,      5.202932, ,           4.2,      5.806296, , 
          4.4,      5.397533, ,           4.4,      5.238953, ,           4.4,      5.835189, , 
          4.6,      5.431558, ,           4.6,      5.276177, ,           4.6,      5.865413, , 
          4.8,      5.467228, ,           4.8,      5.314092, ,           4.8,      5.896868, , 
            5,      5.503851, ,             5,      5.350581, ,             5,      5.929443, , 
          5.2,      5.541221, ,           5.2,      5.388876, ,           5.2,      5.963083, , 
          5.4,      5.579238, ,           5.4,      5.428241, ,           5.4,       5.99772, , 
          5.6,      5.617808, ,           5.6,      5.468153, ,           5.6,      6.033285, , 
          5.8,      5.656959, ,           5.8,       5.50858, ,           5.8,      6.069764, , 
            6,      5.696632, ,             6,      5.549507, ,             6,      6.107128, , 
          6.2,      5.736796, ,           6.2,      5.590821, ,           6.2,      6.145356, , 
          6.4,      5.777424, ,           6.4,      5.632318, ,           6.4,      6.184418, , 
          6.6,      5.818495, ,           6.6,      5.674116, ,           6.6,      6.224257, , 
          6.8,      5.859986, ,           6.8,      5.716069, ,           6.8,      6.264879, , 
            7,      5.901875, ,             7,      5.758357, ,             7,      6.306224, , 

