Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.044895, ,            -1,      6.135691, ,            -1,       5.85912, , 
         -0.8,      6.118641, ,          -0.8,      6.223255, ,          -0.8,      5.928562, , 
         -0.6,      6.192382, ,          -0.6,      6.310839, ,          -0.6,      5.994972, , 
         -0.4,      6.268258, ,          -0.4,      6.398206, ,          -0.4,      6.058357, , 
         -0.2,      6.343643, ,          -0.2,      6.484421, ,          -0.2,      6.118622, , 
            0,      6.418813, ,             0,      6.569239, ,             0,      6.175654, , 
          0.2,      6.493701, ,           0.2,      6.652437, ,           0.2,      6.229336, , 
          0.4,      6.566981, ,           0.4,      6.733558, ,           0.4,      6.279415, , 
          0.6,      6.639096, ,           0.6,      6.812862, ,           0.6,      6.325565, , 
          0.8,      6.709402, ,           0.8,      6.890029, ,           0.8,      6.367421, , 
            1,      6.777543, ,             1,      6.964653, ,             1,      6.404729, , 
          1.2,      6.840308, ,           1.2,      7.028864, ,           1.2,      6.437321, , 
          1.4,      6.896389, ,           1.4,      7.086745, ,           1.4,      6.465279, , 
          1.6,      6.946391, ,           1.6,      7.135162, ,           1.6,      6.488847, , 
          1.8,      6.983228, ,           1.8,      7.174495, ,           1.8,      6.508339, , 
            2,      7.012238, ,             2,      7.213914, ,             2,      6.524031, , 
          2.2,      7.034748, ,           2.2,      7.238379, ,           2.2,      6.536265, , 
          2.4,      7.049334, ,           2.4,      7.258186, ,           2.4,      6.545313, , 
          2.6,      7.060055, ,           2.6,      7.273201, ,           2.6,      6.551398, , 
          2.8,      7.064042, ,           2.8,      7.277087, ,           2.8,      6.554789, , 
            3,      7.065488, ,             3,      7.280786, ,             3,      6.555597, , 
          3.2,       7.06284, ,           3.2,       7.27447, ,           3.2,      6.553968, , 
          3.4,       7.05787, ,           3.4,      7.270232, ,           3.4,      6.550021, , 
          3.6,      7.047585, ,           3.6,      7.259726, ,           3.6,      6.543915, , 
          3.8,      7.034747, ,           3.8,       7.24336, ,           3.8,      6.535834, , 
            4,      7.021136, ,             4,      7.224314, ,             4,      6.525881, , 
          4.2,      7.003623, ,           4.2,      7.203984, ,           4.2,      6.514217, , 
          4.4,      6.983738, ,           4.4,      7.183086, ,           4.4,      6.500959, , 
          4.6,      6.963576, ,           4.6,      7.160319, ,           4.6,      6.486116, , 
          4.8,      6.940159, ,           4.8,      7.131695, ,           4.8,      6.469806, , 
            5,       6.91508, ,             5,      7.101639, ,             5,      6.452219, , 
          5.2,      6.889948, ,           5.2,      7.072271, ,           5.2,      6.433413, , 
          5.4,      6.862376, ,           5.4,      7.042394, ,           5.4,      6.413436, , 
          5.6,      6.832964, ,           5.6,      7.007514, ,           5.6,      6.392364, , 
          5.8,      6.803643, ,           5.8,      6.975499, ,           5.8,      6.370243, , 
            6,      6.772071, ,             6,      6.940292, ,             6,      6.347182, , 
          6.2,      6.740762, ,           6.2,      6.903856, ,           6.2,       6.32327, , 
          6.4,      6.708112, ,           6.4,      6.869475, ,           6.4,      6.298588, , 
          6.6,      6.674849, ,           6.6,      6.832321, ,           6.6,      6.273201, , 
          6.8,      6.640498, ,           6.8,      6.795263, ,           6.8,      6.247165, , 
            7,      6.605372, ,             7,       6.75677, ,             7,      6.220522, , 
          7.2,      6.571233, ,           7.2,      6.719426, ,           7.2,      6.193313, , 
          7.4,      6.536235, ,           7.4,      6.680364, ,           7.4,      6.165559, , 
          7.6,      6.500671, ,           7.6,      6.643127, ,           7.6,      6.137391, , 
          7.8,      6.464836, ,           7.8,      6.603937, ,           7.8,      6.108797, , 
            8,      6.428274, ,             8,      6.565142, ,             8,      6.079845, , 
          8.2,      6.392359, ,           8.2,      6.526632, ,           8.2,      6.050571, , 
          8.4,      6.355293, ,           8.4,       6.48698, ,           8.4,      6.021034, , 
          8.6,      6.319383, ,           8.6,      6.448596, ,           8.6,      5.991281, , 
          8.8,      6.282883, ,           8.8,      6.408714, ,           8.8,      5.961296, , 
            9,      6.246398, ,             9,      6.368865, ,             9,       5.93115, , 
          9.2,       6.20989, ,           9.2,      6.330851, ,           9.2,      5.900843, , 
          9.4,      6.173484, ,           9.4,       6.29266, ,           9.4,      5.870409, , 
          9.6,      6.137177, ,           9.6,      6.253978, ,           9.6,      5.839856, , 
          9.8,      6.101017, ,           9.8,      6.215499, ,           9.8,      5.809242, , 
           10,      6.065075, ,            10,      6.177252, ,            10,      5.778568, , 
         10.2,      6.029329, ,          10.2,      6.139253, ,          10.2,      5.747888, , 
         10.4,      5.993803, ,          10.4,      6.101526, ,          10.4,      5.717182, , 
         10.6,      5.957988, ,          10.6,      6.063157, ,          10.6,      5.686516, , 
         10.8,      5.922993, ,          10.8,         6.026, ,          10.8,      5.655866, , 
           11,      5.888235, ,            11,      5.989115, ,            11,       5.62527, , 
         11.2,      5.852845, ,          11.2,      5.951681, ,          11.2,      5.594738, , 
         11.4,      5.818486, ,          11.4,      5.915449, ,          11.4,      5.564282, , 
         11.6,      5.784009, ,          11.6,      5.878358, ,          11.6,      5.533943, , 
         11.8,      5.749702, ,          11.8,      5.842844, ,          11.8,      5.503719, , 
           12,      5.715629, ,            12,      5.806354, ,            12,      5.473631, , 

