Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
          1.6,      7.291204, ,           1.6,      6.995104, ,           1.6,      8.766459, ,           1.6,      6.834701, ,           1.6,      6.768407, ,           1.6,      6.756686, ,           1.6,       6.68903, ,           1.6,      6.654853, ,           1.6,      6.637119, ,           1.6,      8.504912, ,           1.6,      8.054748, ,           1.6,      7.619293, ,           1.6,      7.563184, , 
          1.8,       7.27987, ,           1.8,      6.984927, ,           1.8,      8.750299, ,           1.8,      6.824264, ,           1.8,       6.76013, ,           1.8,      6.748669, ,           1.8,      6.680656, ,           1.8,      6.645465, ,           1.8,      6.627521, ,           1.8,      8.490407, ,           1.8,       8.04292, ,           1.8,      7.607853, ,           1.8,      7.551761, , 
            2,      7.272793, ,             2,      6.980857, ,             2,      8.738365, ,             2,      6.821734, ,             2,      6.756952, ,             2,      6.745339, ,             2,      6.679535, ,             2,      6.646847, ,             2,      6.630177, ,             2,      8.479883, ,             2,      8.034699, ,             2,       7.60027, ,             2,      7.544232, , 
          2.2,       7.26944, ,           2.2,      6.979811, ,           2.2,      8.730452, ,           2.2,      6.824698, ,           2.2,      6.760187, ,           2.2,      6.748324, ,           2.2,      6.684436, ,           2.2,      6.654219, ,           2.2,      6.638639, ,           2.2,       8.47313, ,           2.2,      8.029863, ,           2.2,      7.596256, ,           2.2,      7.540292, , 
          2.4,      7.269615, ,           2.4,      6.984361, ,           2.4,      8.725425, ,           2.4,      6.830003, ,           2.4,      6.767751, ,           2.4,      6.756541, ,           2.4,      6.694327, ,           2.4,      6.664018, ,           2.4,      6.648407, ,           2.4,      8.469358, ,           2.4,      8.028172, ,           2.4,      7.595528, ,           2.4,      7.539659, , 
          2.6,      7.273038, ,           2.6,      6.993441, ,           2.6,      8.723805, ,           2.6,      6.840557, ,           2.6,      6.777779, ,           2.6,      6.767055, ,           2.6,       6.70759, ,           2.6,      6.678641, ,           2.6,      6.663655, ,           2.6,      8.468828, ,           2.6,      8.029468, ,           2.6,      7.597914, ,           2.6,      7.542185, , 
          2.8,      7.279719, ,           2.8,      7.002273, ,           2.8,       8.72377, ,           2.8,      6.851423, ,           2.8,      6.789671, ,           2.8,      6.778847, ,           2.8,      6.719073, ,           2.8,      6.690091, ,           2.8,      6.675241, ,           2.8,      8.470383, ,           2.8,      8.033646, ,           2.8,      7.603219, ,           2.8,      7.547709, , 
            3,      7.289549, ,             3,      7.016863, ,             3,      8.727706, ,             3,       6.86917, ,             3,      6.808257, ,             3,      6.797503, ,             3,      6.738809, ,             3,      6.710677, ,             3,       6.69619, ,             3,      8.475411, ,             3,      8.040514, ,             3,       7.61132, ,             3,       7.55605, , 
          3.2,      7.302146, ,           3.2,        7.0338, ,           3.2,      8.734674, ,           3.2,      6.889403, ,           3.2,      6.829973, ,           3.2,      6.819293, ,           3.2,      6.761224, ,           3.2,      6.733493, ,           3.2,      6.719306, ,           3.2,      8.483283, ,           3.2,      8.049926, ,           3.2,      7.622003, ,           3.2,      7.566995, , 
          3.4,      7.317313, ,           3.4,      7.053694, ,           3.4,      8.743777, ,           3.4,      6.910953, ,           3.4,      6.852622, ,           3.4,      6.841933, ,           3.4,       6.78467, ,           3.4,      6.757733, ,           3.4,      6.744021, ,           3.4,      8.493379, ,           3.4,      8.061709, ,           3.4,      7.635121, ,           3.4,      7.580405, , 
          3.6,      7.334989, ,           3.6,      7.076704, ,           3.6,      8.755187, ,           3.6,      6.935435, ,           3.6,      6.877372, ,           3.6,      6.867169, ,           3.6,      6.811681, ,           3.6,      6.785178, ,           3.6,      6.771685, ,           3.6,      8.505772, ,           3.6,      8.075777, ,           3.6,      7.650575, ,           3.6,      7.596169, , 
          3.8,      7.354816, ,           3.8,       7.10202, ,           3.8,      8.769373, ,           3.8,      6.963524, ,           3.8,      6.905684, ,           3.8,      6.895384, ,           3.8,      6.841007, ,           3.8,      6.815818, ,           3.8,      6.802968, ,           3.8,      8.520706, ,           3.8,      8.092019, ,           3.8,      7.668344, ,           3.8,       7.61426, , 
            4,       7.37723, ,             4,      7.127641, ,             4,      8.785348, ,             4,      6.990976, ,             4,      6.933517, ,             4,       6.92333, ,             4,       6.87025, ,             4,      6.846005, ,             4,      6.833533, ,             4,      8.537542, ,             4,      8.110351, ,             4,      7.688297, ,             4,      7.634605, , 
          4.2,      7.402087, ,           4.2,      7.157234, ,           4.2,      8.803587, ,           4.2,      7.022522, ,           4.2,      6.966436, ,           4.2,        6.9569, ,           4.2,      6.905647, ,           4.2,      6.881458, ,           4.2,       6.86907, ,           4.2,      8.556536, ,           4.2,      8.130672, ,           4.2,      7.710244, ,           4.2,      7.657009, , 
          4.4,      7.428918, ,           4.4,      7.187075, ,           4.4,       8.82356, ,           4.4,      7.054417, ,           4.4,      7.000108, ,           4.4,      6.990502, ,           4.4,      6.938453, ,           4.4,      6.913685, ,           4.4,      6.901147, ,           4.4,      8.577312, ,           4.4,       8.15285, ,           4.4,      7.734046, ,           4.4,      7.681327, , 
          4.6,       7.45792, ,           4.6,      7.220167, ,           4.6,       8.84623, ,           4.6,      7.089062, ,           4.6,        7.0346, ,           4.6,      7.025077, ,           4.6,      6.974324, ,           4.6,      6.950578, ,           4.6,      6.938658, ,           4.6,      8.600425, ,           4.6,      8.176792, ,           4.6,      7.759616, ,           4.6,      7.707464, , 
          4.8,      7.488624, ,           4.8,      7.254147, ,           4.8,      8.870211, ,           4.8,      7.126141, ,           4.8,      7.072401, ,           4.8,       7.06294, ,           4.8,      7.012684, ,           4.8,      6.989251, ,           4.8,      6.977529, ,           4.8,      8.624997, ,           4.8,      8.202423, ,           4.8,      7.786821, ,           4.8,      7.735246, , 
            5,      7.520896, ,             5,      7.290053, ,             5,      8.896243, ,             5,      7.163275, ,             5,      7.111285, ,             5,      7.101774, ,             5,      7.051415, ,             5,      7.028014, ,             5,      7.016391, ,             5,      8.651456, ,             5,      8.229681, ,             5,      7.815685, ,             5,       7.76467, , 
          5.2,      7.554635, ,           5.2,      7.327274, ,           5.2,      8.923959, ,           5.2,      7.201382, ,           5.2,      7.148412, ,           5.2,      7.138884, ,           5.2,      7.090664, ,           5.2,      7.069347, ,           5.2,       7.05857, ,           5.2,      8.679533, ,           5.2,      8.258456, ,           5.2,      7.846112, ,           5.2,      7.795647, , 
          5.4,      7.589679, ,           5.4,      7.365554, ,           5.4,       8.95306, ,           5.4,      7.241193, ,           5.4,      7.188301, ,           5.4,      7.178844, ,           5.4,      7.131104, ,           5.4,      7.110062, ,           5.4,      7.099441, ,           5.4,      8.709024, ,           5.4,      8.288695, ,           5.4,      7.878027, ,           5.4,        7.8281, , 
          5.6,      7.626305, ,           5.6,      7.405571, ,           5.6,      8.984217, ,           5.6,      7.282161, ,           5.6,      7.230303, ,           5.6,      7.221382, ,           5.6,      7.175267, ,           5.6,      7.154387, ,           5.6,      7.143849, ,           5.6,      8.740315, ,           5.6,      8.320322, ,           5.6,      7.911339, ,           5.6,      7.861973, , 
          5.8,      7.664106, ,           5.8,      7.447152, ,           5.8,      9.016558, ,           5.8,      7.325103, ,           5.8,      7.273818, ,           5.8,      7.264886, ,           5.8,      7.219599, ,           5.8,      7.199536, ,           5.8,      7.189351, ,           5.8,      8.772854, ,           5.8,      8.353297, ,           5.8,      7.945954, ,           5.8,      7.897142, , 
            6,      7.703197, ,             6,      7.487901, ,             6,      9.050393, ,             6,      7.367109, ,             6,      7.316438, ,             6,      7.307593, ,             6,      7.262762, ,             6,      7.242908, ,             6,      7.232855, ,             6,       8.80681, ,             6,      8.387561, ,             6,      7.981807, ,             6,      7.933549, , 
          6.2,      7.743483, ,           6.2,      7.530665, ,           6.2,      9.086208, ,           6.2,      7.412156, ,           6.2,      7.362053, ,           6.2,      7.353268, ,           6.2,      7.309087, ,           6.2,      7.289696, ,           6.2,      7.280004, ,           6.2,      8.842449, ,           6.2,      8.423033, ,           6.2,      8.018845, ,           6.2,       7.97114, , 
          6.4,      7.784688, ,           6.4,      7.574391, ,           6.4,      9.122601, ,           6.4,      7.456992, ,           6.4,       7.40857, ,           6.4,      7.399868, ,           6.4,      7.355371, ,           6.4,      7.335465, ,           6.4,        7.3256, ,           6.4,      8.878911, ,           6.4,      8.459717, ,           6.4,      8.057086, ,           6.4,      8.009882, , 
          6.6,      7.826815, ,           6.6,      7.618969, ,           6.6,      9.161049, ,           6.6,      7.502266, ,           6.6,      7.453378, ,           6.6,      7.444743, ,           6.6,      7.401858, ,           6.6,      7.383316, ,           6.6,      7.374066, ,           6.6,      8.917065, ,           6.6,      8.497515, ,           6.6,      8.096428, ,           6.6,      8.049694, , 
          6.8,      7.869798, ,           6.8,      7.664363, ,           6.8,      9.200197, ,           6.8,      7.548864, ,           6.8,      7.500468, ,           6.8,      7.491906, ,           6.8,      7.449481, ,           6.8,      7.431189, ,           6.8,      7.422034, ,           6.8,      8.956074, ,           6.8,       8.53641, ,           6.8,      8.136857, ,           6.8,      8.090553, , 
            7,      7.913671, ,             7,       7.71036, ,             7,      9.241264, ,             7,      7.596124, ,             7,      7.548244, ,             7,      7.539753, ,             7,       7.49866, ,             7,      7.481453, ,             7,      7.472686, ,             7,      8.996657, ,             7,      8.576335, ,             7,      8.178369, ,             7,      8.132473, , 
          7.2,      7.958413, ,           7.2,      7.757734, ,           7.2,      9.283435, ,           7.2,      7.644333, ,           7.2,      7.597458, ,           7.2,      7.589554, ,           7.2,      7.550079, ,           7.2,      7.532896, ,           7.2,      7.524111, ,           7.2,      9.038299, ,           7.2,      8.617242, ,           7.2,      8.220813, ,           7.2,      8.175303, , 
          7.4,      8.003952, ,           7.4,      7.804719, ,           7.4,      9.327839, ,           7.4,      7.692835, ,           7.4,      7.646403, ,           7.4,       7.63845, ,           7.4,      7.599151, ,           7.4,      7.582261, ,           7.4,      7.573575, ,           7.4,      9.081686, ,           7.4,      8.659115, ,           7.4,      8.264211, ,           7.4,      8.219087, , 
          7.6,      8.050296, ,           7.6,      7.853673, ,           7.6,      9.374469, ,           7.6,      7.743284, ,           7.6,       7.69723, ,           7.6,      7.689265, ,           7.6,      7.650629, ,           7.6,      7.634402, ,           7.6,      7.625981, ,           7.6,      9.126802, ,           7.6,      8.701912, ,           7.6,      8.308454, ,           7.6,      8.263701, , 
          7.8,      8.097428, ,           7.8,      7.901949, ,           7.8,      9.422369, ,           7.8,       7.79261, ,           7.8,      7.746999, ,           7.8,      7.739096, ,           7.8,      7.700702, ,           7.8,      7.684548, ,           7.8,      7.676166, ,           7.8,       9.17304, ,           7.8,      8.745594, ,           7.8,      8.353549, ,           7.8,      8.309145, , 
            8,      8.145291, ,             8,      7.951548, ,             8,       9.47207, ,             8,      7.844409, ,             8,      7.799207, ,             8,      7.791358, ,             8,      7.753493, ,             8,      7.737704, ,             8,        7.7295, ,             8,      9.220718, ,             8,      8.790132, ,             8,      8.399442, ,             8,      8.355373, , 
          8.2,      8.193734, ,           8.2,      8.001831, ,           8.2,      9.522776, ,           8.2,      7.895387, ,           8.2,      7.851917, ,           8.2,      7.844141, ,           8.2,      7.805473, ,           8.2,      7.788729, ,           8.2,      7.780252, ,           8.2,      9.269325, ,           8.2,      8.835475, ,           8.2,      8.446097, ,           8.2,      8.402329, , 
          8.4,      8.242788, ,           8.4,      8.052718, ,           8.4,      9.575629, ,           8.4,      7.946798, ,           8.4,      7.902864, ,           8.4,      7.895136, ,           8.4,      7.857534, ,           8.4,      7.841684, ,           8.4,      7.833635, ,           8.4,      9.319542, ,           8.4,      8.881567, ,           8.4,      8.493445, ,           8.4,      8.449964, , 
          8.6,      8.292363, ,           8.6,      8.104033, ,           8.6,      9.629381, ,           8.6,      7.998791, ,           8.6,       7.95472, ,           8.6,      7.947041, ,           8.6,      7.909794, ,           8.6,      7.894154, ,           8.6,       7.88622, ,           8.6,      9.370622, ,           8.6,      8.928451, ,           8.6,      8.541485, ,           8.6,       8.49826, , 
          8.8,      8.342423, ,           8.8,      8.155774, ,           8.8,      9.684922, ,           8.8,      8.051449, ,           8.8,      8.007716, ,           8.8,      8.000087, ,           8.8,      7.963733, ,           8.8,      7.948815, ,           8.8,      7.941164, ,           8.8,      9.423085, ,           8.8,      8.976063, ,           8.8,      8.590114, ,           8.8,      8.547128, , 
            9,      8.393067, ,             9,      8.207866, ,             9,      9.742224, ,             9,      8.104476, ,             9,      8.061057, ,             9,      8.053475, ,             9,      8.017124, ,             9,      8.002085, ,             9,      7.994381, ,             9,      9.476908, ,             9,      9.024386, ,             9,      8.639389, ,             9,      8.596639, , 
          9.2,      8.444289, ,           9.2,      8.261032, ,           9.2,      9.801341, ,           9.2,      8.158128, ,           9.2,      8.115479, ,           9.2,      8.108405, ,           9.2,      8.073178, ,           9.2,      8.057897, ,           9.2,      8.050073, ,           9.2,      9.532107, ,           9.2,      9.073372, ,           9.2,      8.689239, ,           9.2,      8.646709, , 
          9.4,      8.495978, ,           9.4,      8.313662, ,           9.4,      9.861784, ,           9.4,      8.211823, ,           9.4,      8.169454, ,           9.4,      8.162332, ,           9.4,      8.126958, ,           9.4,      8.111661, ,           9.4,      8.103817, ,           9.4,       9.58838, ,           9.4,      9.123024, ,           9.4,      8.739643, ,           9.4,      8.697344, , 
          9.6,      8.548111, ,           9.6,      8.367825, ,           9.6,      9.924587, ,           9.6,      8.267097, ,           9.6,      8.224954, ,           9.6,      8.217795, ,           9.6,      8.182705, ,           9.6,      8.167774, ,           9.6,      8.160078, ,           9.6,      9.646352, ,           9.6,      9.173305, ,           9.6,      8.790539, ,           9.6,      8.748457, , 
          9.8,      8.600809, ,           9.8,      8.421199, ,           9.8,      9.989919, ,           9.8,      8.321163, ,           9.8,      8.279323, ,           9.8,      8.272205, ,           9.8,      8.237039, ,           9.8,      8.221932, ,           9.8,      8.214159, ,           9.8,      9.706121, ,           9.8,      9.224199, ,           9.8,      8.841905, ,           9.8,       8.80005, , 

