Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6143845, ,            -1,     0.6143845, ,            -1,     0.6143845, ,            -1,     0.6143845, ,            -1,     0.6143845, ,            -1,     0.6143845, ,            -1,     0.6143845, ,            -1,     0.6143845, ,            -1,     0.6143845, , 
         -0.8,     0.6143258, ,          -0.8,     0.6143258, ,          -0.8,     0.6143258, ,          -0.8,     0.6143258, ,          -0.8,     0.6143258, ,          -0.8,     0.6143258, ,          -0.8,     0.6143258, ,          -0.8,     0.6143258, ,          -0.8,     0.6143258, , 
         -0.6,     0.6142575, ,          -0.6,     0.6142575, ,          -0.6,     0.6142575, ,          -0.6,     0.6142575, ,          -0.6,     0.6142575, ,          -0.6,     0.6142575, ,          -0.6,     0.6142575, ,          -0.6,     0.6142575, ,          -0.6,     0.6142575, , 
         -0.4,     0.6141802, ,          -0.4,     0.6141802, ,          -0.4,     0.6141802, ,          -0.4,     0.6141802, ,          -0.4,     0.6141802, ,          -0.4,     0.6141802, ,          -0.4,     0.6141802, ,          -0.4,     0.6141802, ,          -0.4,     0.6141802, , 
         -0.2,     0.6140945, ,          -0.2,     0.6140945, ,          -0.2,     0.6140945, ,          -0.2,     0.6140945, ,          -0.2,     0.6140945, ,          -0.2,     0.6140945, ,          -0.2,     0.6140945, ,          -0.2,     0.6140945, ,          -0.2,     0.6140945, , 
            0,      0.614001, ,             0,      0.614001, ,             0,      0.614001, ,             0,      0.614001, ,             0,      0.614001, ,             0,      0.614001, ,             0,      0.614001, ,             0,      0.614001, ,             0,      0.614001, , 
          0.2,     0.6139001, ,           0.2,     0.6139001, ,           0.2,     0.6139001, ,           0.2,     0.6139001, ,           0.2,     0.6139001, ,           0.2,     0.6139001, ,           0.2,     0.6139001, ,           0.2,     0.6139001, ,           0.2,     0.6139001, , 
          0.4,     0.6137924, ,           0.4,     0.6137924, ,           0.4,     0.6137924, ,           0.4,     0.6137924, ,           0.4,     0.6137924, ,           0.4,     0.6137924, ,           0.4,     0.6137924, ,           0.4,     0.6137924, ,           0.4,     0.6137924, , 
          0.6,     0.6136781, ,           0.6,     0.6136781, ,           0.6,     0.6136781, ,           0.6,     0.6136781, ,           0.6,     0.6136781, ,           0.6,     0.6136781, ,           0.6,     0.6136781, ,           0.6,     0.6136781, ,           0.6,     0.6136781, , 
          0.8,     0.6135577, ,           0.8,     0.6135577, ,           0.8,     0.6135577, ,           0.8,     0.6135577, ,           0.8,     0.6135577, ,           0.8,     0.6135577, ,           0.8,     0.6135577, ,           0.8,     0.6135577, ,           0.8,     0.6135577, , 
            1,     0.6134316, ,             1,     0.6134316, ,             1,     0.6134316, ,             1,     0.6134316, ,             1,     0.6134316, ,             1,     0.6134316, ,             1,     0.6134316, ,             1,     0.6134316, ,             1,     0.6134316, , 
          1.2,        0.6133, ,           1.2,        0.6133, ,           1.2,        0.6133, ,           1.2,        0.6133, ,           1.2,        0.6133, ,           1.2,        0.6133, ,           1.2,        0.6133, ,           1.2,        0.6133, ,           1.2,        0.6133, , 
          1.4,     0.6131633, ,           1.4,     0.6131633, ,           1.4,     0.6131633, ,           1.4,     0.6131633, ,           1.4,     0.6131633, ,           1.4,     0.6131633, ,           1.4,     0.6131633, ,           1.4,     0.6131633, ,           1.4,     0.6131633, , 
          1.6,     0.6130217, ,           1.6,     0.6130217, ,           1.6,     0.6130217, ,           1.6,     0.6130217, ,           1.6,     0.6130217, ,           1.6,     0.6130217, ,           1.6,     0.6130217, ,           1.6,     0.6130217, ,           1.6,     0.6130217, , 
          1.8,     0.6128755, ,           1.8,     0.6128755, ,           1.8,     0.6128755, ,           1.8,     0.6128755, ,           1.8,     0.6128755, ,           1.8,     0.6128755, ,           1.8,     0.6128755, ,           1.8,     0.6128755, ,           1.8,     0.6128755, , 
            2,     0.6127248, ,             2,     0.6127248, ,             2,     0.6127248, ,             2,     0.6127248, ,             2,     0.6127248, ,             2,     0.6127248, ,             2,     0.6127248, ,             2,     0.6127248, ,             2,     0.6127248, , 
          2.2,       0.61257, ,           2.2,       0.61257, ,           2.2,       0.61257, ,           2.2,       0.61257, ,           2.2,       0.61257, ,           2.2,       0.61257, ,           2.2,       0.61257, ,           2.2,       0.61257, ,           2.2,       0.61257, , 
          2.4,     0.6124112, ,           2.4,     0.6124112, ,           2.4,     0.6124112, ,           2.4,     0.6124112, ,           2.4,     0.6124112, ,           2.4,     0.6124112, ,           2.4,     0.6124112, ,           2.4,     0.6124112, ,           2.4,     0.6124112, , 
