Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.4610605, ,            -1,     0.4610605, ,            -1,     0.4610605, , 
         -0.8,      0.470619, ,          -0.8,      0.470619, ,          -0.8,      0.470619, , 
         -0.6,     0.4801645, ,          -0.6,     0.4801645, ,          -0.6,     0.4801645, , 
         -0.4,     0.4896967, ,          -0.4,     0.4896967, ,          -0.4,     0.4896967, , 
         -0.2,     0.4992153, ,          -0.2,     0.4992153, ,          -0.2,     0.4992153, , 
            0,     0.5087198, ,             0,     0.5087198, ,             0,     0.5087198, , 
          0.2,     0.5182099, ,           0.2,     0.5182099, ,           0.2,     0.5182099, , 
          0.4,     0.5276854, ,           0.4,     0.5276854, ,           0.4,     0.5276854, , 
          0.6,     0.5371459, ,           0.6,     0.5371459, ,           0.6,     0.5371459, , 
          0.8,     0.5465909, ,           0.8,     0.5465909, ,           0.8,     0.5465909, , 
            1,     0.5560203, ,             1,     0.5560203, ,             1,     0.5560203, , 
          1.2,     0.5654337, ,           1.2,     0.5654337, ,           1.2,     0.5654337, , 
          1.4,     0.5748306, ,           1.4,     0.5748306, ,           1.4,     0.5748306, , 
          1.6,     0.5842109, ,           1.6,     0.5842109, ,           1.6,     0.5842109, , 
          1.8,     0.5935742, ,           1.8,     0.5935742, ,           1.8,     0.5935742, , 
            2,     0.6029201, ,             2,     0.6029201, ,             2,     0.6029201, , 
          2.2,     0.6122483, ,           2.2,     0.6122483, ,           2.2,     0.6122483, , 
          2.4,     0.6215585, ,           2.4,     0.6215585, ,           2.4,     0.6215585, , 
          2.6,     0.6308504, ,           2.6,     0.6308504, ,           2.6,     0.6308504, , 
          2.8,     0.6401236, ,           2.8,     0.6401236, ,           2.8,     0.6401236, , 
            3,     0.6493779, ,             3,     0.6493779, ,             3,     0.6493779, , 
          3.2,     0.6586128, ,           3.2,     0.6586128, ,           3.2,     0.6586128, , 
          3.4,     0.6678281, ,           3.4,     0.6678281, ,           3.4,     0.6678281, , 
          3.6,     0.6770235, ,           3.6,     0.6770235, ,           3.6,     0.6770235, , 
          3.8,     0.6861987, ,           3.8,     0.6861987, ,           3.8,     0.6861987, , 
            4,     0.6953533, ,             4,     0.6953533, ,             4,     0.6953533, , 
          4.2,      0.704487, ,           4.2,      0.704487, ,           4.2,      0.704487, , 
          4.4,     0.7135995, ,           4.4,     0.7135995, ,           4.4,     0.7135995, , 
          4.6,     0.7226905, ,           4.6,     0.7226905, ,           4.6,     0.7226905, , 
          4.8,     0.7317598, ,           4.8,     0.7317598, ,           4.8,     0.7317598, , 
            5,     0.7408069, ,             5,     0.7408069, ,             5,     0.7408069, , 
          5.2,     0.7498316, ,           5.2,     0.7498316, ,           5.2,     0.7498316, , 
          5.4,     0.7588336, ,           5.4,     0.7588336, ,           5.4,     0.7588336, , 
          5.6,     0.7678125, ,           5.6,     0.7678125, ,           5.6,     0.7678125, , 
          5.8,     0.7767682, ,           5.8,     0.7767682, ,           5.8,     0.7767682, , 
            6,     0.7857002, ,             6,     0.7857002, ,             6,     0.7857002, , 
          6.2,     0.7946083, ,           6.2,     0.7946083, ,           6.2,     0.7946083, , 
          6.4,     0.8034923, ,           6.4,     0.8034923, ,           6.4,     0.8034923, , 
          6.6,     0.8123517, ,           6.6,     0.8123517, ,           6.6,     0.8123517, , 
          6.8,     0.8211864, ,           6.8,     0.8211864, ,           6.8,     0.8211864, , 
            7,     0.8299959, ,             7,     0.8299959, ,             7,     0.8299959, , 
          7.2,     0.8387802, ,           7.2,     0.8387802, ,           7.2,     0.8387802, , 
          7.4,     0.8475388, ,           7.4,     0.8475388, ,           7.4,     0.8475388, , 
          7.6,     0.8562714, ,           7.6,     0.8562714, ,           7.6,     0.8562714, , 
          7.8,     0.8649779, ,           7.8,     0.8649779, ,           7.8,     0.8649779, , 
            8,     0.8736579, ,             8,     0.8736579, ,             8,     0.8736579, , 
          8.2,     0.8823111, ,           8.2,     0.8823111, ,           8.2,     0.8823111, , 
          8.4,     0.8909373, ,           8.4,     0.8909373, ,           8.4,     0.8909373, , 

