Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,      6.429818, ,            -1,      6.206154, ,            -1,      6.108309, ,            -1,      7.392809, ,            -1,      6.969622, , 
         -0.8,      6.314584, ,          -0.8,      6.098284, ,          -0.8,      6.013042, ,          -0.8,      7.321771, ,          -0.8,      6.892036, , 
         -0.6,      6.218555, ,          -0.6,      6.004592, ,          -0.6,      5.921706, ,          -0.6,       7.25874, ,          -0.6,      6.824603, , 
         -0.4,      6.144032, ,          -0.4,      5.919404, ,          -0.4,      5.842158, ,          -0.4,      7.202981, ,          -0.4,      6.766147, , 
         -0.2,      6.084678, ,          -0.2,      5.849928, ,          -0.2,      5.775976, ,          -0.2,      7.153833, ,          -0.2,        6.7156, , 
            0,      6.039069, ,             0,      5.800456, ,             0,      5.729226, ,             0,      7.110734, ,             0,      6.671877, , 
          0.2,      5.999757, ,           0.2,       5.76213, ,           0.2,      5.692414, ,           0.2,      7.073218, ,           0.2,      6.634282, , 
          0.4,      5.969912, ,           0.4,      5.731525, ,           0.4,      5.662266, ,           0.4,      7.040978, ,           0.4,      6.602451, , 
          0.6,       5.94647, ,           0.6,      5.711867, ,           0.6,      5.644622, ,           0.6,      7.013682, ,           0.6,      6.575899, , 
          0.8,      5.929155, ,           0.8,      5.696511, ,           0.8,      5.630073, ,           0.8,      6.990928, ,           0.8,      6.554217, , 
            1,      5.917848, ,             1,      5.687077, ,             1,      5.624591, ,             1,      6.972381, ,             1,      6.536947, , 
          1.2,      5.911976, ,           1.2,      5.684954, ,           1.2,      5.623556, ,           1.2,      6.957819, ,           1.2,      6.523751, , 
          1.4,      5.910286, ,           1.4,      5.689925, ,           1.4,      5.628773, ,           1.4,      6.947033, ,           1.4,      6.514382, , 
          1.6,      5.912644, ,           1.6,      5.692245, ,           1.6,      5.634089, ,           1.6,      6.939758, ,           1.6,      6.508656, , 
          1.8,      5.919079, ,           1.8,      5.702538, ,           1.8,      5.647298, ,           1.8,       6.93574, ,           1.8,      6.506337, , 
            2,      5.929088, ,             2,      5.717387, ,             2,      5.664233, ,             2,      6.934834, ,             2,      6.507194, , 
          2.2,      5.940355, ,           2.2,      5.735192, ,           2.2,      5.682774, ,           2.2,      6.936846, ,           2.2,      6.511038, , 
          2.4,      5.954522, ,           2.4,      5.753439, ,           2.4,      5.699983, ,           2.4,       6.94166, ,           2.4,      6.517785, , 
          2.6,      5.972954, ,           2.6,      5.773351, ,           2.6,      5.721523, ,           2.6,      6.949115, ,           2.6,      6.527172, , 
          2.8,      5.993849, ,           2.8,      5.797502, ,           2.8,      5.746209, ,           2.8,      6.959025, ,           2.8,      6.539015, , 
            3,      6.016706, ,             3,      5.822368, ,             3,      5.771834, ,             3,      6.971289, ,             3,      6.553148, , 
          3.2,      6.041263, ,           3.2,      5.849315, ,           3.2,      5.800477, ,           3.2,      6.985765, ,           3.2,      6.569509, , 
          3.4,      6.068129, ,           3.4,       5.87933, ,           3.4,      5.832259, ,           3.4,      7.002335, ,           3.4,      6.588046, , 
          3.6,      6.096665, ,           3.6,      5.910773, ,           3.6,      5.864589, ,           3.6,      7.020864, ,           3.6,      6.608586, , 
          3.8,      6.125462, ,           3.8,      5.944135, ,           3.8,      5.899277, ,           3.8,      7.041311, ,           3.8,      6.631009, , 
            4,      6.156703, ,             4,      5.978704, ,             4,      5.933468, ,             4,      7.063579, ,             4,      6.655211, , 
          4.2,      6.189334, ,           4.2,      6.011919, ,           4.2,      5.969021, ,           4.2,      7.087585, ,           4.2,      6.681244, , 
          4.4,      6.223901, ,           4.4,      6.049276, ,           4.4,      6.008227, ,           4.4,      7.113244, ,           4.4,      6.708917, , 
          4.6,      6.259984, ,           4.6,      6.087963, ,           4.6,      6.047727, ,           4.6,      7.140479, ,           4.6,       6.73809, , 
