Alpha,T1-10.9 m/s-VLM2, , Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-2.8 m/s-VLM2, , Alpha,T1-20.6 m/s-VLM2, , Alpha,T1-23.4 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-26.8 m/s-VLM2, , Alpha,T1-28.0 m/s-VLM2, , Alpha,T1-28.7 m/s-VLM2, , Alpha,T1-3.5 m/s-VLM2, , Alpha,T1-4.7 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , Alpha,T1-8.1 m/s-VLM2, , 
            1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, ,             1,     0.6613511, , 
          1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, ,           1.2,       0.66138, , 
          1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, ,           1.4,     0.6614038, , 
          1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, ,           1.6,     0.6614229, , 
          1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, ,           1.8,     0.6614376, , 
            2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, ,             2,     0.6614485, , 
          2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, ,           2.2,     0.6614558, , 
          2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, ,           2.4,     0.6614598, , 
          2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, ,           2.6,     0.6614609, , 
          2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, ,           2.8,     0.6614593, , 
            3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, ,             3,     0.6614553, , 
          3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, ,           3.2,     0.6614492, , 
          3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, ,           3.4,     0.6614411, , 
          3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, ,           3.6,     0.6614313, , 
          3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, ,           3.8,       0.66142, , 
            4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, ,             4,     0.6614075, , 
          4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, ,           4.2,     0.6613937, , 
          4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, ,           4.4,     0.6613791, , 
          4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, ,           4.6,     0.6613636, , 
          4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, ,           4.8,     0.6613475, , 
            5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, ,             5,     0.6613308, , 
          5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, ,           5.2,     0.6613138, , 
          5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, ,           5.4,     0.6612966, , 
          5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, ,           5.6,     0.6612793, , 
, , ,           5.8,     0.6612619, , , , ,           5.8,     0.6612619, ,           5.8,     0.6612619, ,           5.8,     0.6612619, ,           5.8,     0.6612619, ,           5.8,     0.6612619, ,           5.8,     0.6612619, , , , , , , , , , , , , , 
, , ,             6,     0.6612447, , , , ,             6,     0.6612447, ,             6,     0.6612447, ,             6,     0.6612447, ,             6,     0.6612447, ,             6,     0.6612447, ,             6,     0.6612447, , , , , , , , , , , , , , 
, , ,           6.2,     0.6612277, , , , ,           6.2,     0.6612277, ,           6.2,     0.6612277, ,           6.2,     0.6612277, ,           6.2,     0.6612277, ,           6.2,     0.6612277, ,           6.2,     0.6612277, , , , , , , , , , , , , , 
, , ,           6.4,     0.6612111, , , , ,           6.4,     0.6612111, ,           6.4,     0.6612111, ,           6.4,     0.6612111, ,           6.4,     0.6612111, ,           6.4,     0.6612111, ,           6.4,     0.6612111, , , , , , , , , , , , , , 
, , ,           6.6,     0.6611949, , , , ,           6.6,     0.6611949, ,           6.6,     0.6611949, ,           6.6,     0.6611949, ,           6.6,     0.6611949, ,           6.6,     0.6611949, ,           6.6,     0.6611949, , , , , , , , , , , , , , 
, , ,           6.8,     0.6611792, , , , ,           6.8,     0.6611792, ,           6.8,     0.6611792, ,           6.8,     0.6611792, ,           6.8,     0.6611792, ,           6.8,     0.6611792, ,           6.8,     0.6611792, , , , , , , , , , , , , , 
, , ,             7,     0.6611641, , , , ,             7,     0.6611641, ,             7,     0.6611641, ,             7,     0.6611641, ,             7,     0.6611641, ,             7,     0.6611641, ,             7,     0.6611641, , , , , , , , , , , , , , 
, , ,           7.2,     0.6611498, , , , ,           7.2,     0.6611498, ,           7.2,     0.6611498, ,           7.2,     0.6611498, ,           7.2,     0.6611498, ,           7.2,     0.6611498, ,           7.2,     0.6611498, , , , , , , , , , , , , , 
, , ,           7.4,     0.6611362, , , , ,           7.4,     0.6611362, ,           7.4,     0.6611362, ,           7.4,     0.6611362, ,           7.4,     0.6611362, ,           7.4,     0.6611362, ,           7.4,     0.6611362, , , , , , , , , , , , , , 
, , ,           7.6,     0.6611236, , , , ,           7.6,     0.6611236, ,           7.6,     0.6611236, ,           7.6,     0.6611236, ,           7.6,     0.6611236, ,           7.6,     0.6611236, ,           7.6,     0.6611236, , , , , , , , , , , , , , 
, , ,           7.8,     0.6611118, , , , ,           7.8,     0.6611118, ,           7.8,     0.6611118, ,           7.8,     0.6611118, ,           7.8,     0.6611118, ,           7.8,     0.6611118, ,           7.8,     0.6611118, , , , , , , , , , , , , , 
, , ,             8,     0.6611011, , , , ,             8,     0.6611011, ,             8,     0.6611011, ,             8,     0.6611011, ,             8,     0.6611011, ,             8,     0.6611011, ,             8,     0.6611011, , , , , , , , , , , , , , 
, , ,           8.2,     0.6610916, , , , ,           8.2,     0.6610916, ,           8.2,     0.6610916, ,           8.2,     0.6610916, ,           8.2,     0.6610916, ,           8.2,     0.6610916, ,           8.2,     0.6610916, , , , , , , , , , , , , , 
, , ,           8.4,     0.6610832, , , , ,           8.4,     0.6610832, ,           8.4,     0.6610832, ,           8.4,     0.6610832, ,           8.4,     0.6610832, ,           8.4,     0.6610832, ,           8.4,     0.6610832, , , , , , , , , , , , , , 
, , ,           8.6,      0.661076, , , , ,           8.6,      0.661076, ,           8.6,      0.661076, ,           8.6,      0.661076, ,           8.6,      0.661076, ,           8.6,      0.661076, ,           8.6,      0.661076, , , , , , , , , , , , , , 
, , ,           8.8,     0.6610702, , , , ,           8.8,     0.6610702, ,           8.8,     0.6610702, ,           8.8,     0.6610702, ,           8.8,     0.6610702, ,           8.8,     0.6610702, ,           8.8,     0.6610702, , , , , , , , , , , , , , 
, , ,             9,     0.6610658, , , , ,             9,     0.6610658, ,             9,     0.6610658, ,             9,     0.6610658, ,             9,     0.6610658, ,             9,     0.6610658, ,             9,     0.6610658, , , , , , , , , , , , , , 
, , ,           9.2,     0.6610628, , , , ,           9.2,     0.6610628, ,           9.2,     0.6610628, ,           9.2,     0.6610628, ,           9.2,     0.6610628, ,           9.2,     0.6610628, ,           9.2,     0.6610628, , , , , , , , , , , , , , 
, , ,           9.4,     0.6610614, , , , ,           9.4,     0.6610614, ,           9.4,     0.6610614, ,           9.4,     0.6610614, ,           9.4,     0.6610614, ,           9.4,     0.6610614, ,           9.4,     0.6610614, , , , , , , , , , , , , , 
, , ,           9.6,     0.6610615, , , , ,           9.6,     0.6610615, ,           9.6,     0.6610615, ,           9.6,     0.6610615, ,           9.6,     0.6610615, ,           9.6,     0.6610615, ,           9.6,     0.6610615, , , , , , , , , , , , , , 
, , ,           9.8,     0.6610633, , , , ,           9.8,     0.6610633, ,           9.8,     0.6610633, ,           9.8,     0.6610633, ,           9.8,     0.6610633, ,           9.8,     0.6610633, ,           9.8,     0.6610633, , , , , , , , , , , , , , 
, , ,            10,     0.6610668, , , , ,            10,     0.6610668, ,            10,     0.6610668, ,            10,     0.6610668, ,            10,     0.6610668, ,            10,     0.6610668, ,            10,     0.6610668, , , , , , , , , , , , , , 
, , ,          10.2,     0.6610721, , , , ,          10.2,     0.6610721, ,          10.2,     0.6610721, ,          10.2,     0.6610721, ,          10.2,     0.6610721, ,          10.2,     0.6610721, ,          10.2,     0.6610721, , , , , , , , , , , , , , 
, , , , , , , , ,          10.4,     0.6610791, ,          10.4,     0.6610791, ,          10.4,     0.6610791, ,          10.4,     0.6610791, ,          10.4,     0.6610791, ,          10.4,     0.6610791, , , , , , , , , , , , , , 
, , , , , , , , , , , ,          10.6,     0.6610881, ,          10.6,     0.6610881, ,          10.6,     0.6610881, ,          10.6,     0.6610881, ,          10.6,     0.6610881, , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , ,          10.8,      0.661099, ,          10.8,      0.661099, ,          10.8,      0.661099, , , , , , , , , , , , , , 
, , , , , , , , , , , , , , , , , , , , ,            11,     0.6611119, ,            11,     0.6611119, , , , , , , , , , , , , , 

