Alpha,T1-15.8 m/s-VLM2, , 
           -1,      4.050768, , 
         -0.8,      4.017579, , 
         -0.6,      3.990385, , 
         -0.4,      3.969692, , 
         -0.2,      3.952967, , 
            0,      3.940602, , 
          0.2,      3.933254, , 
          0.4,       3.93078, , 
          0.6,      3.931961, , 
          0.8,      3.936074, , 
            1,      3.942524, , 
          1.2,       3.95081, , 
          1.4,      3.960317, , 
          1.6,      3.972258, , 
          1.8,      3.986088, , 
            2,      4.000465, , 
          2.2,      4.017827, , 
          2.4,      4.036776, , 
          2.6,      4.057084, , 
          2.8,      4.078535, , 
            3,      4.101015, , 
          3.2,      4.124391, , 
          3.4,      4.149265, , 
          3.6,      4.175399, , 
          3.8,      4.201526, , 
            4,      4.229183, , 
          4.2,       4.25767, , 
          4.4,      4.286948, , 
          4.6,      4.316925, , 
          4.8,      4.347519, , 
            5,      4.378636, , 
          5.2,      4.410302, , 
          5.4,      4.442483, , 
          5.6,      4.475166, , 
          5.8,       4.50833, , 
            6,      4.541966, , 
          6.2,      4.576053, , 

