Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6097187, , 
         -0.8,     0.6096453, , 
         -0.6,     0.6095627, , 
         -0.4,     0.6094712, , 
         -0.2,     0.6093717, , 
            0,     0.6092644, , 
          0.2,       0.60915, , 
          0.4,     0.6090287, , 
          0.6,     0.6089011, , 
          0.8,     0.6087675, , 
            1,     0.6086281, , 
          1.2,     0.6084833, , 
          1.4,     0.6083334, , 
          1.6,     0.6081786, , 
          1.8,     0.6080192, , 
            2,     0.6078554, , 
          2.2,     0.6076874, , 
          2.4,     0.6075153, , 
          2.6,     0.6073394, , 
          2.8,     0.6071598, , 
            3,     0.6069767, , 
          3.2,     0.6067903, , 
          3.4,     0.6066006, , 
          3.6,     0.6064078, , 
          3.8,      0.606212, , 
            4,     0.6060134, , 
          4.2,      0.605812, , 
          4.4,     0.6056079, , 
          4.6,     0.6054013, , 
          4.8,     0.6051922, , 
            5,     0.6049808, , 
          5.2,     0.6047671, , 
          5.4,     0.6045512, , 
          5.6,     0.6043331, , 
          5.8,     0.6041131, , 
            6,      0.603891, , 
          6.2,     0.6036671, , 
          6.4,     0.6034413, , 

