Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6438539, ,            -1,     0.6438539, ,            -1,     0.6438539, , 
         -0.8,     0.6439006, ,          -0.8,     0.6439006, ,          -0.8,     0.6439006, , 
         -0.6,     0.6439358, ,          -0.6,     0.6439358, ,          -0.6,     0.6439358, , 
         -0.4,     0.6439605, ,          -0.4,     0.6439605, ,          -0.4,     0.6439605, , 
         -0.2,     0.6439755, ,          -0.2,     0.6439755, ,          -0.2,     0.6439755, , 
            0,     0.6439815, ,             0,     0.6439815, ,             0,     0.6439815, , 
          0.2,     0.6439792, ,           0.2,     0.6439792, ,           0.2,     0.6439792, , 
          0.4,     0.6439693, ,           0.4,     0.6439693, ,           0.4,     0.6439693, , 
          0.6,     0.6439523, ,           0.6,     0.6439523, ,           0.6,     0.6439523, , 
          0.8,     0.6439287, ,           0.8,     0.6439287, ,           0.8,     0.6439287, , 
            1,     0.6438991, ,             1,     0.6438991, ,             1,     0.6438991, , 
          1.2,     0.6438639, ,           1.2,     0.6438639, ,           1.2,     0.6438639, , 
          1.4,     0.6438234, ,           1.4,     0.6438234, ,           1.4,     0.6438234, , 
          1.6,     0.6437782, ,           1.6,     0.6437782, ,           1.6,     0.6437782, , 
          1.8,     0.6437284, ,           1.8,     0.6437284, ,           1.8,     0.6437284, , 
            2,     0.6436744, ,             2,     0.6436744, ,             2,     0.6436744, , 
          2.2,     0.6436166, ,           2.2,     0.6436166, ,           2.2,     0.6436166, , 
          2.4,     0.6435552, ,           2.4,     0.6435552, ,           2.4,     0.6435552, , 
          2.6,     0.6434905, ,           2.6,     0.6434905, ,           2.6,     0.6434905, , 
          2.8,     0.6434227, ,           2.8,     0.6434227, ,           2.8,     0.6434227, , 
            3,      0.643352, ,             3,      0.643352, ,             3,      0.643352, , 
          3.2,     0.6432787, ,           3.2,     0.6432787, ,           3.2,     0.6432787, , 
          3.4,     0.6432029, ,           3.4,     0.6432029, ,           3.4,     0.6432029, , 
          3.6,     0.6431248, ,           3.6,     0.6431248, ,           3.6,     0.6431248, , 
          3.8,     0.6430447, ,           3.8,     0.6430447, ,           3.8,     0.6430447, , 
            4,     0.6429627, ,             4,     0.6429627, ,             4,     0.6429627, , 
          4.2,     0.6428788, ,           4.2,     0.6428788, ,           4.2,     0.6428788, , 
          4.4,     0.6427934, ,           4.4,     0.6427934, ,           4.4,     0.6427934, , 
          4.6,     0.6427064, ,           4.6,     0.6427064, ,           4.6,     0.6427064, , 
          4.8,     0.6426182, ,           4.8,     0.6426182, ,           4.8,     0.6426182, , 
            5,     0.6425286, ,             5,     0.6425286, ,             5,     0.6425286, , 
          5.2,      0.642438, ,           5.2,      0.642438, ,           5.2,      0.642438, , 

