Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,     0.6669756, ,            -1,     0.6669756, ,            -1,     0.6669756, , 
         -0.8,      0.681955, ,          -0.8,      0.681955, ,          -0.8,      0.681955, , 
         -0.6,     0.6969198, ,          -0.6,     0.6969198, ,          -0.6,     0.6969198, , 
         -0.4,     0.7118696, ,          -0.4,     0.7118696, ,          -0.4,     0.7118696, , 
         -0.2,     0.7268041, ,          -0.2,     0.7268041, ,          -0.2,     0.7268041, , 
            0,     0.7417228, ,             0,     0.7417228, ,             0,     0.7417228, , 
          0.2,     0.7566253, ,           0.2,     0.7566253, ,           0.2,     0.7566253, , 
          0.4,     0.7715113, ,           0.4,     0.7715113, ,           0.4,     0.7715113, , 
          0.6,     0.7863804, ,           0.6,     0.7863804, ,           0.6,     0.7863804, , 
          0.8,     0.8012322, ,           0.8,     0.8012322, ,           0.8,     0.8012322, , 
            1,     0.8160662, ,             1,     0.8160662, ,             1,     0.8160662, , 
          1.2,     0.8308822, ,           1.2,     0.8308822, ,           1.2,     0.8308822, , 
          1.4,     0.8456797, ,           1.4,     0.8456797, ,           1.4,     0.8456797, , 
          1.6,     0.8604584, ,           1.6,     0.8604584, ,           1.6,     0.8604584, , 
          1.8,     0.8752178, ,           1.8,     0.8752178, ,           1.8,     0.8752178, , 
            2,     0.8899576, ,             2,     0.8899576, ,             2,     0.8899576, , 
          2.2,     0.9046774, ,           2.2,     0.9046774, ,           2.2,     0.9046774, , 
          2.4,     0.9193768, ,           2.4,     0.9193768, ,           2.4,     0.9193768, , 
          2.6,     0.9340555, ,           2.6,     0.9340555, ,           2.6,     0.9340555, , 
          2.8,     0.9487131, ,           2.8,     0.9487131, ,           2.8,     0.9487131, , 
            3,     0.9633491, ,             3,     0.9633491, ,             3,     0.9633491, , 
          3.2,     0.9779633, ,           3.2,     0.9779633, ,           3.2,     0.9779633, , 
          3.4,     0.9925553, ,           3.4,     0.9925553, ,           3.4,     0.9925553, , 
          3.6,      1.007125, ,           3.6,      1.007125, ,           3.6,      1.007125, , 
          3.8,      1.021671, ,           3.8,      1.021671, ,           3.8,      1.021671, , 
            4,      1.036194, ,             4,      1.036194, ,             4,      1.036194, , 
          4.2,      1.050693, ,           4.2,      1.050693, ,           4.2,      1.050693, , 
          4.4,      1.065168, ,           4.4,      1.065168, ,           4.4,      1.065168, , 
          4.6,      1.079619, ,           4.6,      1.079619, ,           4.6,      1.079619, , 
          4.8,      1.094045, ,           4.8,      1.094045, ,           4.8,      1.094045, , 
            5,      1.108446, ,             5,      1.108446, ,             5,      1.108446, , 
          5.2,      1.122821, ,           5.2,      1.122821, ,           5.2,      1.122821, , 
          5.4,       1.13717, ,           5.4,       1.13717, ,           5.4,       1.13717, , 
          5.6,      1.151494, ,           5.6,      1.151494, ,           5.6,      1.151494, , 

