Alpha,T1-15.8 m/s-VLM2, , Alpha,T1-24.0 m/s-VLM2, , Alpha,T1-7.5 m/s-VLM2, , 
           -1,        13.354, ,            -1,       14.1488, ,            -1,       11.6135, , 
         -0.8,      13.46901, ,          -0.8,      14.24601, ,          -0.8,      11.72666, , 
         -0.6,       13.5707, ,          -0.6,      14.33508, ,          -0.6,      11.82745, , 
         -0.4,      13.64639, ,          -0.4,      14.39212, ,          -0.4,      11.91599, , 
         -0.2,      13.70346, ,          -0.2,      14.44287, ,          -0.2,      11.99276, , 
            0,      13.74628, ,             0,      14.48059, ,             0,      12.05832, , 
          0.2,      13.77599, ,           0.2,      14.49282, ,           0.2,      12.11248, , 
          0.4,      13.79363, ,           0.4,      14.48821, ,           0.4,      12.15593, , 
          0.6,      13.80105, ,           0.6,       14.4717, ,           0.6,      12.18977, , 
          0.8,        13.792, ,           0.8,      14.44483, ,           0.8,      12.21471, , 
            1,      13.77096, ,             1,      14.41368, ,             1,      12.23101, , 
          1.2,      13.74111, ,           1.2,      14.37048, ,           1.2,      12.23909, , 
          1.4,      13.70439, ,           1.4,      14.32128, ,           1.4,      12.23978, , 
          1.6,      13.66189, ,           1.6,      14.26632, ,           1.6,      12.23325, , 
          1.8,      13.61503, ,           1.8,      14.20558, ,           1.8,      12.22005, , 
            2,      13.56544, ,             2,      14.14026, ,             2,      12.20029, , 
          2.2,      13.50962, ,           2.2,      14.06666, ,           2.2,      12.17432, , 
          2.4,      13.44777, ,           2.4,      13.99005, ,           2.4,      12.14273, , 
          2.6,      13.38297, ,           2.6,      13.90911, ,           2.6,      12.10596, , 
          2.8,      13.31319, ,           2.8,       13.8253, ,           2.8,      12.06459, , 
            3,      13.24014, ,             3,      13.74285, ,             3,      12.01904, , 
          3.2,      13.16449, ,           3.2,      13.65495, ,           3.2,      11.96959, , 
          3.4,      13.08679, ,           3.4,      13.56535, ,           3.4,      11.91665, , 
          3.6,      13.00732, ,           3.6,       13.4746, ,           3.6,      11.86049, , 
          3.8,      12.92642, ,           3.8,      13.38346, ,           3.8,      11.80142, , 
            4,      12.84441, ,             4,      13.29196, ,             4,      11.73966, , 
          4.2,      12.75975, ,           4.2,      13.19657, ,           4.2,      11.67547, , 
          4.4,      12.67275, ,           4.4,      13.10074, ,           4.4,      11.60916, , 
          4.6,      12.58736, ,           4.6,      13.00324, ,           4.6,      11.54092, , 
          4.8,      12.49976, ,           4.8,      12.90551, ,           4.8,      11.47111, , 
            5,      12.41114, ,             5,      12.81301, ,             5,      11.39984, , 
          5.2,      12.32197, ,           5.2,      12.71716, ,           5.2,      11.32729, , 

