Alpha,T1-15.8 m/s-VLM2, , 
           -1,      3.673958, , 
         -0.8,       3.64586, , 
         -0.6,      3.622792, , 
         -0.4,      3.604462, , 
         -0.2,      3.592221, , 
            0,      3.584612, , 
          0.2,      3.580274, , 
          0.4,      3.577863, , 
          0.6,      3.577841, , 
          0.8,      3.579902, , 
            1,      3.584426, , 
          1.2,      3.591634, , 
          1.4,      3.601136, , 
          1.6,      3.612692, , 
          1.8,      3.625894, , 
            2,      3.640458, , 
          2.2,      3.656895, , 
          2.4,      3.674845, , 
          2.6,      3.693206, , 
          2.8,      3.713702, , 
            3,       3.73492, , 
          3.2,      3.757163, , 
          3.4,      3.780291, , 
          3.6,      3.804217, , 
          3.8,      3.828775, , 
            4,      3.854032, , 
          4.2,      3.879964, , 
          4.4,       3.90654, , 
          4.6,      3.933726, , 
          4.8,      3.961509, , 
            5,      3.989854, , 
          5.2,      4.018709, , 
          5.4,      4.048634, , 
          5.6,      4.079389, , 

