Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6649312, , 
         -0.8,     0.6650641, , 
         -0.6,     0.6651844, , 
         -0.4,     0.6652932, , 
         -0.2,     0.6653915, , 
            0,     0.6654801, , 
          0.2,       0.66556, , 
          0.4,     0.6656319, , 
          0.6,     0.6656964, , 
          0.8,     0.6657542, , 
            1,     0.6658059, , 
          1.2,      0.665852, , 
          1.4,      0.665893, , 
          1.6,     0.6659294, , 
          1.8,     0.6659616, , 
            2,     0.6659899, , 
          2.2,     0.6660147, , 
          2.4,     0.6660364, , 
          2.6,     0.6660553, , 
          2.8,     0.6660717, , 
            3,     0.6660857, , 
          3.2,     0.6660978, , 
          3.4,     0.6661082, , 
          3.6,     0.6661169, , 
          3.8,     0.6661244, , 
            4,     0.6661307, , 
          4.2,     0.6661361, , 
          4.4,     0.6661407, , 
          4.6,     0.6661447, , 
          4.8,     0.6661483, , 
            5,     0.6661516, , 
          5.2,     0.6661547, , 
          5.4,     0.6661578, , 
          5.6,      0.666161, , 
          5.8,     0.6661644, , 
            6,     0.6661682, , 
          6.2,     0.6661725, , 
          6.4,     0.6661773, , 
          6.6,     0.6661828, , 
          6.8,     0.6661891, , 
            7,     0.6661962, , 
          7.2,     0.6662043, , 
          7.4,     0.6662135, , 
          7.6,     0.6662238, , 
          7.8,     0.6662353, , 
            8,      0.666248, , 
          8.2,     0.6662622, , 
          8.4,     0.6662778, , 
          8.6,     0.6662949, , 
          8.8,     0.6663136, , 
            9,      0.666334, , 
          9.2,     0.6663561, , 
          9.4,       0.66638, , 
          9.6,     0.6664057, , 
          9.8,     0.6664334, , 

