Alpha,T1-15.8 m/s-VLM2, , 
           -1,     0.6417069, , 
         -0.8,     0.6560173, , 
         -0.6,     0.6703131, , 
         -0.4,      0.684594, , 
         -0.2,     0.6988595, , 
            0,     0.7131093, , 
          0.2,     0.7273429, , 
          0.4,       0.74156, , 
          0.6,     0.7557603, , 
          0.8,     0.7699432, , 
            1,     0.7841084, , 
          1.2,     0.7982556, , 
          1.4,     0.8123843, , 
          1.6,     0.8264941, , 
          1.8,     0.8405848, , 
            2,     0.8546558, , 
          2.2,     0.8687069, , 
          2.4,     0.8827376, , 
          2.6,     0.8967476, , 
          2.8,     0.9107365, , 
            3,     0.9247038, , 
          3.2,     0.9386494, , 
          3.4,     0.9525727, , 
          3.6,     0.9664734, , 
          3.8,     0.9803511, , 
            4,     0.9942055, , 
          4.2,      1.008036, , 
          4.4,      1.021843, , 
          4.6,      1.035625, , 
          4.8,      1.049383, , 
            5,      1.063115, , 
          5.2,      1.076822, , 
          5.4,      1.090503, , 
          5.6,      1.104157, , 
          5.8,      1.117785, , 
            6,      1.131387, , 
          6.2,      1.144961, , 

